time,mRegistered,mTimeStamp,mPci,mTac,mEarfcn,mMcc+mMnc,ss,rsrp,rsrq,activity,nextAP,handoverOccured,max_ss,max_rsrp,max_rsrq,diff_in_ss,diff_in_rsrp,diff_in_rsrq
11-21 15:16:52.069,YES,137991393921173,406,34624,850,310410,20,-104,-11,NOVALUE,406.0,0,27,-85,-9,-7,-19,-2
11-21 15:16:54.068,YES,137993627752802,406,34624,850,310410,19,-107,-11,NOVALUE,406.0,0,27,-85,-9,-8,-22,-2
11-21 15:16:56.594,YES,137996137553885,406,34624,850,310410,17,-111,-10,NOVALUE,406.0,0,27,-85,-9,-10,-26,-1
11-21 15:16:59.114,YES,137998386158484,406,34624,850,310410,18,-110,-12,NOVALUE,406.0,0,27,-85,-9,-9,-25,-3
11-21 15:17:01.078,YES,138000634825739,406,34624,850,310410,18,-111,-12,NOVALUE,406.0,0,27,-85,-9,-9,-26,-3
11-21 15:17:03.577,YES,138003133829999,406,34624,850,310410,17,-111,-10,NOVALUE,406.0,0,27,-85,-9,-10,-26,-1
11-21 15:17:06.070,YES,138005382217358,406,34624,850,310410,15,-115,-11,NOVALUE,406.0,0,27,-85,-9,-12,-30,-2
11-21 15:17:08.131,YES,138007687106754,406,34624,850,310410,16,-112,-11,NOVALUE,406.0,0,27,-85,-9,-11,-27,-2
11-21 15:17:10.596,YES,138010145234343,406,34624,850,310410,17,-115,-13,NOVALUE,406.0,0,27,-85,-9,-10,-30,-4
11-21 15:17:13.088,YES,138012646680425,406,34624,850,310410,16,-114,-11,NOVALUE,406.0,0,27,-85,-9,-11,-29,-2
11-21 15:17:15.603,YES,138015152588696,406,34624,850,310410,18,-113,-14,NOVALUE,406.0,0,27,-85,-9,-9,-28,-5
11-21 15:17:18.096,YES,138017649010090,406,34624,850,310410,17,-110,-8,NOVALUE,406.0,0,27,-85,-9,-10,-25,1
11-21 15:17:20.623,YES,138020165789872,406,34624,850,310410,23,-103,-13,NOVALUE,406.0,0,27,-85,-9,-4,-18,-4
11-21 15:17:23.097,YES,138022652360016,406,34624,850,310410,22,-99,-10,NOVALUE,406.0,0,27,-85,-9,-5,-14,-1
11-21 15:17:25.601,YES,138025148225733,406,34624,850,310410,23,-100,-11,NOVALUE,406.0,0,27,-85,-9,-4,-15,-2
11-21 15:17:28.103,YES,138027655786868,406,34624,850,310410,25,-101,-16,NOVALUE,406.0,0,27,-85,-9,-2,-16,-7
11-21 15:17:30.613,YES,138030165125556,406,34624,850,310410,22,-100,-10,NOVALUE,406.0,0,27,-85,-9,-5,-15,-1
11-21 15:17:33.113,YES,138032667180336,406,34624,850,310410,22,-102,-11,NOVALUE,406.0,0,27,-85,-9,-5,-17,-2
11-21 15:17:35.604,YES,138035165541731,406,34624,850,310410,22,-101,-11,NOVALUE,406.0,0,27,-85,-9,-5,-16,-2
11-21 15:17:38.114,YES,138037672510470,406,34624,850,310410,23,-102,-13,NOVALUE,406.0,0,27,-85,-9,-4,-17,-4
11-21 15:17:40.630,YES,138040182293220,406,34624,850,310410,23,-100,-12,NOVALUE,406.0,0,27,-85,-9,-4,-15,-3
11-21 15:17:43.113,YES,138042672059094,406,34624,850,310410,22,-101,-12,NOVALUE,406.0,0,27,-85,-9,-5,-16,-3
11-21 15:17:45.653,YES,138045175343041,406,34624,850,310410,23,-101,-12,NOVALUE,406.0,0,27,-85,-9,-4,-16,-3
11-21 15:17:48.115,YES,138047674823446,406,34624,850,310410,21,-101,-10,NOVALUE,406.0,0,27,-85,-9,-6,-16,-1
11-21 15:17:50.641,YES,138050201988802,406,34624,850,310410,23,-100,-12,NOVALUE,406.0,0,27,-85,-9,-4,-15,-3
11-21 15:17:52.695,YES,138052218469784,406,34624,850,310410,21,-100,-9,NOVALUE,406.0,0,27,-85,-9,-6,-15,0
11-21 15:17:55.124,YES,138054684254405,406,34624,850,310410,21,-102,-10,NOVALUE,406.0,0,27,-85,-9,-6,-17,-1
11-21 15:17:57.624,YES,138057185659810,406,34624,850,310410,24,-100,-15,NOVALUE,406.0,0,27,-85,-9,-3,-15,-6
11-21 15:18:00.130,YES,138059685902351,406,34624,850,310410,21,-102,-11,NOVALUE,406.0,0,27,-85,-9,-6,-17,-2
11-21 15:18:02.625,YES,138062185037027,406,34624,850,310410,22,-100,-11,NOVALUE,406.0,0,27,-85,-9,-5,-15,-2
11-21 15:18:05.152,YES,138064690839047,406,34624,850,310410,24,-102,-15,NOVALUE,406.0,0,27,-85,-9,-3,-17,-6
11-21 15:18:07.643,YES,138067202343777,406,34624,850,310410,24,-101,-13,NOVALUE,406.0,0,27,-85,-9,-3,-16,-4
11-21 15:18:10.146,YES,138069705659391,406,34624,850,310410,21,-105,-11,NOVALUE,406.0,0,27,-85,-9,-6,-20,-2
11-21 15:18:12.672,YES,138072225904329,406,34624,850,310410,22,-102,-12,NOVALUE,406.0,0,27,-85,-9,-5,-17,-3
11-21 15:18:15.136,YES,138074292924066,406,34624,850,310410,22,-104,-14,NOVALUE,406.0,0,27,-85,-9,-5,-19,-5
11-21 15:18:17.153,YES,138076703670973,406,34624,850,310410,23,-102,-12,NOVALUE,406.0,0,27,-85,-9,-4,-17,-3
11-21 15:18:19.647,YES,138079206734191,406,34624,850,310410,22,-103,-11,NOVALUE,406.0,0,27,-85,-9,-5,-18,-2
11-21 15:18:22.156,YES,138081712210951,406,34624,850,310410,21,-104,-12,NOVALUE,406.0,0,27,-85,-9,-6,-19,-3
11-21 15:18:24.673,YES,138084215665211,406,34624,850,310410,22,-103,-10,NOVALUE,406.0,0,27,-85,-9,-5,-18,-1
11-21 15:18:27.145,YES,138086595160813,406,34624,850,310410,22,-102,-11,NOVALUE,406.0,0,27,-85,-9,-5,-17,-2
11-21 15:18:29.193,YES,138088725156702,406,34624,850,310410,24,-103,-15,NOVALUE,406.0,0,27,-85,-9,-3,-18,-6
11-21 15:18:31.675,YES,138091228112629,406,34624,850,310410,21,-105,-11,NOVALUE,406.0,0,27,-85,-9,-6,-20,-2
11-21 15:18:34.157,YES,138093716478137,406,34624,850,310410,20,-106,-11,NOVALUE,406.0,0,27,-85,-9,-7,-21,-2
11-21 15:18:36.175,YES,138095728774691,406,34624,850,310410,21,-107,-14,NOVALUE,406.0,0,27,-85,-9,-6,-22,-5
11-21 15:18:38.670,YES,138098228767232,406,34624,850,310410,21,-105,-10,NOVALUE,406.0,0,27,-85,-9,-6,-20,-1
11-21 15:18:41.183,YES,138100733171961,406,34624,850,310410,20,-107,-12,NOVALUE,406.0,0,27,-85,-9,-7,-22,-3
11-21 15:18:43.673,YES,138103229662991,406,34624,850,310410,20,-107,-11,NOVALUE,406.0,0,27,-85,-9,-7,-22,-2
11-21 15:18:46.188,YES,138105739698085,406,34624,850,310410,19,-106,-10,NOVALUE,406.0,0,27,-85,-9,-8,-21,-1
11-21 15:18:48.673,YES,138108229728749,406,34624,850,310410,20,-106,-11,NOVALUE,406.0,0,27,-85,-9,-7,-21,-2
11-21 15:18:51.242,YES,138110776607857,406,34624,850,310410,20,-106,-12,NOVALUE,406.0,0,27,-85,-9,-7,-21,-3
11-21 15:18:53.686,YES,138113240438571,406,34624,850,310410,20,-106,-11,NOVALUE,406.0,0,27,-85,-9,-7,-21,-2
11-21 15:18:56.229,YES,138115764950385,406,34624,850,310410,19,-107,-10,NOVALUE,406.0,0,27,-85,-9,-8,-22,-1
11-21 15:18:58.705,YES,138118266150062,406,34624,850,310410,20,-105,-11,NOVALUE,406.0,0,27,-85,-9,-7,-20,-2
11-21 15:19:01.231,YES,138120771407603,406,34624,850,310410,20,-106,-12,NOVALUE,406.0,0,27,-85,-9,-7,-21,-3
11-21 15:19:03.727,YES,138123268510299,406,34624,850,310410,20,-104,-10,NOVALUE,406.0,0,27,-85,-9,-7,-19,-1
11-21 15:19:06.220,YES,138125781224039,406,34624,850,310410,20,-106,-12,NOVALUE,406.0,0,27,-85,-9,-7,-21,-3
11-21 15:19:08.764,YES,138128308735697,406,34624,850,310410,19,-106,-10,NOVALUE,406.0,0,27,-85,-9,-8,-21,-1
11-21 15:19:11.290,YES,138130821810062,406,34624,850,310410,20,-105,-12,NOVALUE,406.0,0,27,-85,-9,-7,-20,-3
11-21 15:19:13.821,YES,138133370415733,406,34624,850,310410,20,-106,-10,NOVALUE,406.0,0,27,-85,-9,-7,-21,-1
11-21 15:19:16.288,YES,138135832667176,406,34624,850,310410,20,-105,-11,NOVALUE,406.0,0,27,-85,-9,-7,-20,-2
11-21 15:19:18.810,YES,138138342081905,406,34624,850,310410,21,-105,-12,NOVALUE,406.0,0,27,-85,-9,-6,-20,-3
11-21 15:19:21.328,YES,138140853868770,406,34624,850,310410,20,-105,-11,NOVALUE,406.0,0,27,-85,-9,-7,-20,-2
11-21 15:19:23.817,YES,138143358785270,406,34624,850,310410,21,-106,-15,NOVALUE,406.0,0,27,-85,-9,-6,-21,-6
11-21 15:19:26.334,YES,138145867903801,406,34624,850,310410,21,-106,-11,NOVALUE,406.0,0,27,-85,-9,-6,-21,-2
11-21 15:19:28.805,YES,138148367550716,406,34624,850,310410,20,-106,-11,NOVALUE,406.0,0,27,-85,-9,-7,-21,-2
11-21 15:19:31.347,YES,138150881971852,406,34624,850,310410,20,-106,-12,NOVALUE,406.0,0,27,-85,-9,-7,-21,-3
11-21 15:19:33.809,YES,138153366300902,406,34624,850,310410,20,-105,-12,NOVALUE,406.0,0,27,-85,-9,-7,-20,-3
11-21 15:19:36.357,YES,138155899355529,406,34624,850,310410,20,-106,-11,NOVALUE,406.0,0,27,-85,-9,-7,-21,-2
11-21 15:19:38.931,YES,138158457955055,406,34624,850,310410,20,-106,-11,NOVALUE,406.0,0,27,-85,-9,-7,-21,-2
11-21 15:19:41.387,YES,138160919155040,406,34624,850,310410,20,-106,-11,NOVALUE,406.0,0,27,-85,-9,-7,-21,-2
11-21 15:19:43.887,YES,138163427826331,406,34624,850,310410,19,-106,-10,NOVALUE,406.0,0,27,-85,-9,-8,-21,-1
11-21 15:19:46.397,YES,138165944657311,406,34624,850,310410,20,-106,-11,NOVALUE,406.0,0,27,-85,-9,-7,-21,-2
11-21 15:19:48.930,YES,138168456081832,406,34624,850,310410,20,-106,-12,NOVALUE,406.0,0,27,-85,-9,-7,-21,-3
11-21 15:19:51.426,YES,138170967496718,406,34624,850,310410,20,-106,-10,NOVALUE,406.0,0,27,-85,-9,-7,-21,-1
11-21 15:19:53.972,YES,138173517963170,406,34624,850,310410,19,-106,-10,NOVALUE,406.0,0,27,-85,-9,-8,-21,-1
11-21 15:19:56.463,YES,138175992762531,406,34624,850,310410,19,-106,-10,NOVALUE,406.0,0,27,-85,-9,-8,-21,-1
11-21 15:19:58.965,YES,138178505036062,406,34624,850,310410,20,-105,-11,NOVALUE,406.0,0,27,-85,-9,-7,-20,-2
11-21 15:20:01.469,YES,138181017011417,406,34624,850,310410,22,-104,-12,NOVALUE,406.0,0,27,-85,-9,-5,-19,-3
11-21 15:20:03.994,YES,138183533736563,406,34624,850,310410,23,-104,-14,NOVALUE,406.0,0,27,-85,-9,-4,-19,-5
11-21 15:20:06.515,YES,138186055167908,406,34624,850,310410,21,-103,-9,NOVALUE,406.0,0,27,-85,-9,-6,-18,0
11-21 15:20:09.035,YES,138188584010452,406,34624,850,310410,20,-104,-11,NOVALUE,406.0,0,27,-85,-9,-7,-19,-2
11-21 15:20:11.531,YES,138191063371064,406,34624,850,310410,22,-103,-11,NOVALUE,406.0,0,27,-85,-9,-5,-18,-2
11-21 15:20:14.030,YES,138193573191522,406,34624,850,310410,20,-105,-11,NOVALUE,406.0,0,27,-85,-9,-7,-20,-2
11-21 15:20:16.572,YES,138196097142867,406,34624,850,310410,21,-102,-10,NOVALUE,406.0,0,27,-85,-9,-6,-17,-1
11-21 15:20:19.077,YES,138198607687701,406,34624,850,310410,20,-105,-10,NOVALUE,406.0,0,27,-85,-9,-7,-20,-1
11-21 15:20:21.572,YES,138201116063002,406,34624,850,310410,20,-105,-10,NOVALUE,406.0,0,27,-85,-9,-7,-20,-1
11-21 15:20:24.129,YES,138203679913675,406,34624,850,310410,20,-105,-11,NOVALUE,406.0,0,27,-85,-9,-7,-20,-2
11-21 15:20:26.610,YES,138206141573816,406,34624,850,310410,20,-105,-11,NOVALUE,406.0,0,27,-85,-9,-7,-20,-2
11-21 15:20:29.107,YES,138208646738961,406,34624,850,310410,20,-106,-11,NOVALUE,406.0,0,27,-85,-9,-7,-21,-2
11-21 15:20:31.618,YES,138211162374889,406,34624,850,310410,20,-106,-10,NOVALUE,406.0,0,27,-85,-9,-7,-21,-1
11-21 15:20:34.137,YES,138213671485816,406,34624,850,310410,23,-103,-15,NOVALUE,406.0,0,27,-85,-9,-4,-18,-6
11-21 15:20:36.644,YES,138216183290545,406,34624,850,310410,20,-104,-10,NOVALUE,406.0,0,27,-85,-9,-7,-19,-1
11-21 15:20:39.154,YES,138218693273295,406,34624,850,310410,20,-105,-10,NOVALUE,406.0,0,27,-85,-9,-7,-20,-1
11-21 15:20:41.670,YES,138221200708805,406,34624,850,310410,20,-105,-11,NOVALUE,406.0,0,27,-85,-9,-7,-20,-2
11-21 15:20:44.171,YES,138223715710827,406,34624,850,310410,21,-105,-11,NOVALUE,406.0,0,27,-85,-9,-6,-20,-2
11-21 15:20:46.680,YES,138226221808108,406,34624,850,310410,20,-105,-10,NOVALUE,406.0,0,27,-85,-9,-7,-20,-1
11-21 15:20:49.207,YES,138228741438411,406,34624,850,310410,20,-105,-11,NOVALUE,406.0,0,27,-85,-9,-7,-20,-2
11-21 15:20:51.673,YES,138231234880274,406,34624,850,310410,19,-106,-10,NOVALUE,406.0,0,27,-85,-9,-8,-21,-1
11-21 15:20:53.740,YES,138233264177403,406,34624,850,310410,20,-105,-11,NOVALUE,406.0,0,27,-85,-9,-7,-20,-2
11-21 15:20:56.227,YES,138235770446715,406,34624,850,310410,19,-106,-11,NOVALUE,406.0,0,27,-85,-9,-8,-21,-2
11-21 15:20:58.748,YES,138238297080144,406,34624,850,310410,21,-106,-14,NOVALUE,406.0,0,27,-85,-9,-6,-21,-5
11-21 15:21:01.689,YES,138241015903800,406,34624,850,310410,20,-106,-11,NOVALUE,406.0,0,27,-85,-9,-7,-21,-2
11-21 15:21:05.819,YES,138241533046716,406,34624,850,310410,19,-106,-11,NOVALUE,406.0,0,27,-85,-9,-8,-21,-2
11-21 15:21:08.318,YES,138244034130663,406,34624,850,310410,20,-106,-12,NOVALUE,406.0,0,27,-85,-9,-7,-21,-3
11-21 15:21:10.805,YES,138246533582527,406,34624,850,310410,20,-106,-11,NOVALUE,406.0,0,27,-85,-9,-7,-21,-2
11-21 15:21:12.958,YES,138248695821232,406,34624,850,310410,20,-106,-11,NOVALUE,406.0,0,27,-85,-9,-7,-21,-2
11-21 15:21:15.484,YES,138251194997106,406,34624,850,310410,20,-106,-11,NOVALUE,406.0,0,27,-85,-9,-7,-21,-2
11-21 15:21:20.947,YES,138251874835663,406,34624,850,310410,20,-105,-12,NOVALUE,406.0,0,27,-85,-9,-7,-20,-3
11-21 15:21:23.288,YES,138253507423065,406,34624,850,310410,21,-104,-11,NOVALUE,406.0,0,27,-85,-9,-6,-19,-2
11-21 15:21:27.112,YES,138254742685845,406,34624,850,310410,20,-104,-11,NOVALUE,406.0,0,27,-85,-9,-7,-19,-2
11-21 15:21:30.124,YES,138255238649279,406,34624,850,310410,20,-106,-11,NOVALUE,406.0,0,27,-85,-9,-7,-21,-2
11-21 15:21:34.660,YES,138256237061046,406,34624,850,310410,21,-106,-15,NOVALUE,406.0,0,27,-85,-9,-6,-21,-6
11-21 15:21:39.110,YES,138257248195365,406,34624,850,310410,20,-106,-10,NOVALUE,406.0,0,27,-85,-9,-7,-21,-1
11-21 15:21:41.625,YES,138259757522803,406,34624,850,310410,21,-105,-14,NOVALUE,406.0,0,27,-85,-9,-6,-20,-5
11-21 15:21:43.847,YES,138260241878372,406,34624,850,310410,20,-106,-11,NOVALUE,406.0,0,27,-85,-9,-7,-21,-2
11-21 15:21:52.021,YES,138260788101134,406,34624,850,310410,20,-105,-12,NOVALUE,406.0,0,27,-85,-9,-7,-20,-3
11-21 15:21:54.255,YES,138261927625310,406,34624,850,310410,19,-107,-11,NOVALUE,406.0,0,27,-85,-9,-8,-22,-2
11-21 15:22:08.997,YES,138263611362770,406,34624,850,310410,19,-107,-10,NOVALUE,406.0,0,27,-85,-9,-8,-22,-1
11-21 15:22:11.161,YES,138265540745045,406,34624,850,310410,19,-106,-10,NOVALUE,406.0,0,27,-85,-9,-8,-21,-1
11-21 15:22:15.642,YES,138266862533250,406,34624,850,310410,21,-107,-15,NOVALUE,406.0,0,27,-85,-9,-6,-22,-6
11-21 15:22:22.377,YES,138269348121727,406,34624,850,310410,22,-105,-15,NOVALUE,406.0,0,27,-85,-9,-5,-20,-6
11-21 15:22:35.670,YES,138270036822889,406,34624,850,310410,20,-107,-11,NOVALUE,406.0,0,27,-85,-9,-7,-22,-2
11-21 15:22:45.206,YES,138270543048304,406,34624,850,310410,20,-106,-13,NOVALUE,406.0,0,27,-85,-9,-7,-21,-4
11-21 15:22:47.480,YES,138272337580722,406,34624,850,310410,20,-105,-12,NOVALUE,406.0,0,27,-85,-9,-7,-20,-3
11-21 15:22:49.888,YES,138273261432689,406,34624,850,310410,20,-107,-11,NOVALUE,406.0,0,27,-85,-9,-7,-22,-2
11-21 15:23:10.756,YES,138274341500922,406,34624,850,310410,20,-106,-11,NOVALUE,406.0,0,27,-85,-9,-7,-21,-2
11-21 15:23:13.272,YES,138276844111328,406,34624,850,310410,20,-105,-11,NOVALUE,406.0,0,27,-85,-9,-7,-20,-2
11-21 15:24:50.819,YES,138277900624662,406,34624,850,310410,20,-104,-9,NOVALUE,406.0,0,27,-85,-9,-7,-19,0
11-21 15:24:51.307,YES,138277908444923,406,34624,850,310410,20,-104,-9,NOVALUE,406.0,0,27,-85,-9,-7,-19,0
11-21 15:26:18.282,YES,138279113517804,406,34624,850,310410,22,-105,-14,NOVALUE,406.0,0,27,-85,-9,-5,-20,-5
11-21 15:26:39.783,YES,138280317407299,406,34624,850,310410,20,-104,-10,NOVALUE,406.0,0,27,-85,-9,-7,-19,-1
11-21 15:27:54.950,YES,138280841378445,406,34624,850,310410,23,-104,-15,NOVALUE,406.0,0,27,-85,-9,-4,-19,-6
11-21 15:28:51.897,YES,138283234711391,406,34624,850,310410,20,-104,-11,NOVALUE,406.0,0,27,-85,-9,-7,-19,-2
11-21 15:28:53.956,YES,138285357384936,406,34624,850,310410,21,-105,-9,NOVALUE,406.0,0,27,-85,-9,-6,-20,0
11-21 15:28:56.422,YES,138287842951382,406,34624,850,310410,20,-103,-9,NOVALUE,406.0,0,27,-85,-9,-7,-18,0
11-21 15:28:58.909,YES,138290333734078,406,34624,850,310410,22,-104,-11,NOVALUE,406.0,0,27,-85,-9,-5,-19,-2
11-21 15:29:01.443,YES,138292859680371,406,34624,850,310410,21,-103,-12,NOVALUE,406.0,0,27,-85,-9,-6,-18,-3
11-21 15:29:03.911,YES,138295338012337,406,34624,850,310410,22,-104,-10,NOVALUE,406.0,0,27,-85,-9,-5,-19,-1
11-21 15:29:06.414,YES,138297840863419,406,34624,850,310410,21,-103,-11,NOVALUE,406.0,0,27,-85,-9,-6,-18,-2
11-21 15:29:08.459,YES,138299868637059,406,34624,850,310410,20,-103,-10,NOVALUE,406.0,0,27,-85,-9,-7,-18,-1
11-21 15:29:10.974,YES,138302374883350,406,34624,850,310410,21,-103,-11,NOVALUE,406.0,0,27,-85,-9,-6,-18,-2
11-21 15:29:13.471,YES,138304879420214,406,34624,850,310410,21,-103,-11,NOVALUE,406.0,0,27,-85,-9,-6,-18,-2
11-21 15:29:16.029,YES,138307442149584,406,34624,850,310410,21,-103,-11,NOVALUE,406.0,0,27,-85,-9,-6,-18,-2
11-21 15:29:18.491,YES,138309895050974,406,34624,850,310410,20,-103,-10,NOVALUE,406.0,0,27,-85,-9,-7,-18,-1
11-21 15:29:20.999,YES,138312405829870,406,34624,850,310410,21,-102,-9,NOVALUE,406.0,0,27,-85,-9,-6,-17,0
11-21 15:29:23.506,YES,138314914916526,406,34624,850,310410,20,-105,-11,NOVALUE,406.0,0,27,-85,-9,-7,-20,-2
11-21 15:29:26.028,YES,138317425894797,406,34624,850,310410,21,-105,-11,NOVALUE,406.0,0,27,-85,-9,-6,-20,-2
11-21 15:30:00.920,YES,138319217576643,406,34624,850,310410,22,-102,-12,NOVALUE,406.0,0,27,-85,-9,-5,-17,-3
11-21 15:30:41.736,YES,138320035662557,406,34624,850,310410,23,-102,-14,NOVALUE,406.0,0,27,-85,-9,-4,-17,-5
11-21 15:30:59.548,YES,138320540394014,406,34624,850,310410,22,-103,-13,NOVALUE,406.0,0,27,-85,-9,-5,-18,-4
11-21 15:33:17.825,YES,138321502571870,406,34624,850,310410,21,-103,-11,NOVALUE,406.0,0,25,-94,-9,-4,-9,-2
11-21 15:33:19.878,YES,138323558635044,406,34624,850,310410,22,-102,-10,NOVALUE,406.0,0,25,-94,-9,-3,-8,-1
11-21 15:33:52.705,YES,138324176416251,406,34624,850,310410,21,-104,-11,NOVALUE,406.0,0,27,-85,-9,-6,-19,-2
11-21 15:35:08.558,YES,138324673098696,406,34624,850,310410,20,-104,-11,NOVALUE,406.0,0,25,-94,-9,-5,-10,-2
11-21 15:36:31.753,YES,138325209400677,406,34624,850,310410,21,-104,-11,NOVALUE,406.0,0,25,-94,-9,-4,-10,-2
11-21 15:36:37.741,YES,138325687983798,406,34624,850,310410,22,-102,-13,NOVALUE,406.0,0,25,-94,-9,-3,-8,-4
11-21 15:36:39.794,YES,138327719776656,406,34624,850,310410,23,-102,-15,NOVALUE,406.0,0,25,-94,-9,-2,-8,-6
11-21 15:38:13.772,YES,138328773152230,406,34624,850,310410,23,-103,-14,NOVALUE,406.0,0,27,-85,-9,-4,-18,-5
11-21 15:38:24.826,YES,138329212812013,406,34624,850,310410,22,-105,-12,NOVALUE,406.0,0,27,-85,-9,-5,-20,-3
11-21 15:41:55.940,YES,138329563871684,406,34624,850,310410,22,-103,-10,NOVALUE,406.0,0,15,-109,-16,7,6,6
11-21 15:41:57.965,YES,138331774090446,406,34624,850,310410,20,-105,-12,NOVALUE,406.0,0,14,-111,-15,6,6,3
11-21 15:42:00.460,YES,138334268563038,406,34624,850,310410,22,-102,-11,NOVALUE,406.0,0,16,-109,-16,6,7,5
11-21 15:42:02.965,YES,138336772782350,406,34624,850,310410,21,-104,-12,NOVALUE,406.0,0,14,-110,-14,7,6,2
11-21 15:42:05.457,YES,138339269167703,406,34624,850,310410,22,-102,-11,NOVALUE,406.0,0,15,-109,-16,7,7,5
11-21 15:42:07.968,YES,138341780044203,406,34624,850,310410,21,-104,-12,NOVALUE,406.0,0,16,-111,-16,5,7,4
11-21 15:42:10.476,YES,138344286440859,406,34624,850,310410,21,-102,-11,NOVALUE,406.0,0,14,-109,-14,7,7,3
11-21 15:42:12.972,YES,138346442000553,406,34624,850,310410,22,-103,-12,NOVALUE,406.0,0,13,-110,-13,9,7,1
11-21 15:42:15.004,YES,138348807598653,406,34624,850,310410,21,-103,-10,NOVALUE,406.0,0,14,-115,-18,7,12,8
11-21 15:42:17.516,YES,138351317629945,406,34624,850,310410,20,-104,-10,NOVALUE,406.0,0,14,-115,-19,6,11,9
11-21 15:42:20.022,YES,138353826613528,406,34624,850,310410,22,-102,-12,NOVALUE,406.0,0,15,-113,-19,7,11,7
11-21 15:42:22.563,YES,138356370468573,406,34624,850,310410,21,-104,-13,NOVALUE,406.0,0,14,-115,-20,7,11,7
11-21 15:42:55.760,YES,138357838310646,406,34624,850,310410,22,-102,-11,NOVALUE,406.0,0,15,-111,-18,7,9,7
11-21 15:42:57.885,YES,138359956861847,406,34624,850,310410,21,-103,-11,NOVALUE,406.0,0,15,-111,-19,6,8,8
11-21 15:43:22.802,YES,138360466989450,406,34624,850,310410,21,-103,-10,NOVALUE,406.0,0,14,-112,-18,7,9,8
11-21 15:43:58.793,YES,138360907744442,406,34624,850,310410,23,-99,-10,NOVALUE,406.0,0,16,-105,-12,7,6,2
11-21 15:45:01.931,YES,138361266874581,406,34624,850,310410,23,-99,-11,NOVALUE,406.0,0,17,-105,-14,6,6,3
11-21 15:46:04.988,YES,138362067204036,406,34624,850,310410,24,-99,-12,NOVALUE,406.0,0,0,-1000,-1000,24,901,988
11-21 15:46:10.709,YES,138362571769243,406,34624,850,310410,25,-99,-14,NOVALUE,406.0,0,0,-1000,-1000,25,901,986
11-21 15:46:40.067,YES,138363226284256,406,34624,850,310410,22,-100,-10,NOVALUE,406.0,0,16,-107,-17,6,7,7
11-21 15:47:07.800,YES,138363706566283,406,34624,850,310410,26,-98,-15,NOVALUE,406.0,0,20,-105,-20,6,7,5
11-21 15:48:17.943,YES,138364031057201,406,34624,850,310410,23,-99,-11,NOVALUE,406.0,0,17,-107,-18,6,8,7
11-21 15:48:25.796,YES,138364764255503,406,34624,850,310410,23,-100,-11,NOVALUE,406.0,0,17,-102,-13,6,2,2
11-21 15:50:25.786,YES,138365216758204,406,34624,850,310410,24,-99,-11,NOVALUE,406.0,0,16,-105,-14,8,6,3
11-21 15:50:32.071,YES,138365864667123,406,34624,850,310410,24,-100,-13,NOVALUE,406.0,0,16,-103,-11,8,3,-2
11-21 15:52:59.718,YES,138366606740478,406,34624,850,310410,22,-101,-11,NOVALUE,406.0,0,16,-105,-15,6,4,4
11-21 15:53:15.705,YES,138366987622703,406,34624,850,310410,22,-100,-11,NOVALUE,406.0,0,16,-111,-15,6,11,4
11-21 15:56:39.706,YES,138367641135737,406,34624,850,310410,21,-101,-10,NOVALUE,406.0,0,15,-110,-15,6,9,5
11-21 15:57:23.803,YES,138368143224121,406,34624,850,310410,23,-100,-12,NOVALUE,406.0,0,17,-106,-16,6,6,4
11-21 15:57:26.300,YES,138370639389474,406,34624,850,310410,21,-103,-10,NOVALUE,406.0,0,15,-112,-17,6,9,7
11-21 15:57:28.807,YES,138373145090088,406,34624,850,310410,22,-101,-10,NOVALUE,406.0,0,16,-106,-15,6,5,5
11-21 15:57:31.305,YES,138375643523878,406,34624,850,310410,21,-104,-12,NOVALUE,406.0,0,15,-109,-17,6,5,5
11-21 15:57:33.809,YES,138378148230847,406,34624,850,310410,24,-100,-11,NOVALUE,406.0,0,17,-103,-15,7,3,4
11-21 15:57:36.314,YES,138380652446148,406,34624,850,310410,21,-104,-12,NOVALUE,406.0,0,15,-107,-14,6,3,2
11-21 15:57:38.349,YES,138382680035152,406,34624,850,310410,21,-105,-10,NOVALUE,406.0,0,14,-106,-12,7,1,2
11-21 15:57:40.856,YES,138385186112746,406,34624,850,310410,23,-102,-13,NOVALUE,406.0,0,16,-106,-14,7,4,1
11-21 15:57:43.365,YES,138387694562579,406,34624,850,310410,21,-105,-11,NOVALUE,406.0,0,14,-109,-13,7,4,2
11-21 15:57:45.825,YES,138390100808912,406,34624,850,310410,23,-103,-11,NOVALUE,406.0,0,16,-105,-15,7,2,4
11-21 15:57:47.878,YES,138392208333914,406,34624,850,310410,21,-105,-12,NOVALUE,406.0,0,14,-107,-12,7,2,0
11-21 15:57:50.391,YES,138394715593643,406,34624,850,310410,22,-102,-12,NOVALUE,406.0,0,15,-104,-12,7,2,0
11-21 15:57:52.925,YES,138397258239000,406,34624,850,310410,23,-104,-16,NOVALUE,406.0,0,15,-107,-14,8,3,-2
11-21 15:57:55.404,YES,138399736485289,406,34624,850,310410,22,-102,-12,NOVALUE,406.0,0,16,-105,-13,6,3,1
11-21 15:59:14.762,YES,138401723206528,406,34624,850,310410,23,-103,-15,NOVALUE,406.0,0,17,-104,-15,6,1,0
11-21 16:00:01.834,YES,138402162015530,406,34624,850,310410,24,-103,-15,NOVALUE,406.0,0,17,-102,-13,7,-1,-2
