time, mTimeStamp, mPci, mTac, mEarfcn, mMcc+mMnc, ss, rsrp, rsrq, rssnr, cqi, ta
11-07 19:11:06.671,25103560949276,462,34635,850,310410,23,-96,-8,2147483647,2147483647,2147483647
11-07 19:11:07.160,25103560949276,462,34635,850,310410,23,-96,-8,2147483647,2147483647,2147483647
11-07 19:11:07.188,25103560949276,462,34635,850,310410,23,-96,-8,2147483647,2147483647,2147483647
11-07 19:11:07.667,25103560949276,462,34635,850,310410,23,-96,-8,2147483647,2147483647,2147483647
11-07 19:11:07.671,25103560949276,462,34635,850,310410,23,-96,-8,2147483647,2147483647,2147483647
11-07 19:11:12.189,25105552343017,462,34635,850,310410,29,-87,-11,2147483647,2147483647,2147483647
11-07 19:11:12.192,25105552343017,462,34635,850,310410,29,-87,-11,2147483647,2147483647,2147483647
11-07 19:11:12.654,25105552343017,462,34635,850,310410,29,-87,-11,2147483647,2147483647,2147483647
11-07 19:11:12.656,25105552343017,462,34635,850,310410,29,-87,-11,2147483647,2147483647,2147483647
11-07 19:11:18.215,25106470651493,462,34635,850,310410,25,-91,-8,2147483647,2147483647,2147483647
11-07 19:11:18.216,25106470651493,462,34635,850,310410,25,-91,-8,2147483647,2147483647,2147483647
11-07 19:11:24.113,25107128678590,462,34635,850,310410,26,-90,-7,2147483647,2147483647,2147483647
11-07 19:11:24.117,25107128678590,462,34635,850,310410,26,-90,-7,2147483647,2147483647,2147483647
11-07 19:11:30.217,25107563385404,462,34635,850,310410,27,-90,-10,2147483647,2147483647,2147483647
11-07 19:11:30.222,25107563385404,462,34635,850,310410,27,-90,-10,2147483647,2147483647,2147483647
11-07 19:11:30.724,25107563385404,462,34635,850,310410,27,-90,-10,2147483647,2147483647,2147483647
11-07 19:11:30.726,25107563385404,462,34635,850,310410,27,-90,-10,2147483647,2147483647,2147483647
11-07 19:11:31.245,25107563385404,462,34635,850,310410,27,-90,-10,2147483647,2147483647,2147483647
11-07 19:11:31.272,25107563385404,462,34635,850,310410,27,-90,-10,2147483647,2147483647,2147483647
11-07 19:11:31.739,25107563385404,462,34635,850,310410,27,-90,-10,2147483647,2147483647,2147483647
11-07 19:11:31.742,25107563385404,462,34635,850,310410,27,-90,-10,2147483647,2147483647,2147483647
11-07 19:11:32.279,25109656763009,462,34635,850,310410,27,-88,-7,2147483647,2147483647,2147483647
11-07 19:11:32.283,25109656763009,462,34635,850,310410,27,-88,-7,2147483647,2147483647,2147483647
11-07 19:11:36.189,25110194396552,462,34635,850,310410,29,-85,-9,2147483647,2147483647,2147483647
11-07 19:11:36.196,25110194396552,462,34635,850,310410,29,-85,-9,2147483647,2147483647,2147483647
11-07 19:11:42.184,25110817001145,462,34635,850,310410,27,-90,-8,2147483647,2147483647,2147483647
11-07 19:11:42.185,25110817001145,462,34635,850,310410,27,-90,-8,2147483647,2147483647,2147483647
11-07 19:11:42.668,25110817001145,462,34635,850,310410,27,-90,-8,2147483647,2147483647,2147483647
11-07 19:11:42.683,25110817001145,462,34635,850,310410,27,-90,-8,2147483647,2147483647,2147483647
11-07 19:11:43.160,25110817001145,462,34635,850,310410,27,-90,-8,2147483647,2147483647,2147483647
11-07 19:11:43.162,25110817001145,462,34635,850,310410,27,-90,-8,2147483647,2147483647,2147483647
11-07 19:11:43.664,25110817001145,462,34635,850,310410,27,-90,-8,2147483647,2147483647,2147483647
11-07 19:11:43.669,25110817001145,462,34635,850,310410,27,-90,-8,2147483647,2147483647,2147483647
11-07 19:11:44.147,25110817001145,462,34635,850,310410,27,-90,-8,2147483647,2147483647,2147483647
11-07 19:11:44.151,25110817001145,462,34635,850,310410,27,-90,-8,2147483647,2147483647,2147483647
11-07 19:11:44.697,25113326769572,462,34635,850,310410,24,-92,-6,2147483647,2147483647,2147483647
11-07 19:11:44.701,25113326769572,462,34635,850,310410,24,-92,-6,2147483647,2147483647,2147483647
11-07 19:11:45.411,25113326769572,462,34635,850,310410,24,-92,-6,2147483647,2147483647,2147483647
11-07 19:11:45.422,25113326769572,462,34635,850,310410,24,-92,-6,2147483647,2147483647,2147483647
11-07 19:11:49.286,25114579088864,462,34635,850,310410,27,-89,-10,2147483647,2147483647,2147483647
11-07 19:11:49.288,25114579088864,462,34635,850,310410,27,-89,-10,2147483647,2147483647,2147483647
11-07 19:11:49.713,25114579088864,462,34635,850,310410,27,-89,-10,2147483647,2147483647,2147483647
11-07 19:11:49.741,25114594898292,462,34635,850,310410,27,-89,-10,2147483647,2147483647,2147483647
11-07 19:11:49.751,25114594898292,462,34635,850,310410,27,-89,-10,2147483647,2147483647,2147483647
11-07 19:11:50.240,25114594898292,462,34635,850,310410,27,-89,-10,2147483647,2147483647,2147483647
11-07 19:11:50.744,25114594898292,462,34635,850,310410,27,-89,-10,2147483647,2147483647,2147483647
11-07 19:11:50.745,25114594898292,462,34635,850,310410,27,-89,-10,2147483647,2147483647,2147483647
11-07 19:11:50.809,25114594898292,462,34635,850,310410,27,-89,-10,2147483647,2147483647,2147483647
11-07 19:11:51.244,25114594898292,462,34635,850,310410,27,-89,-10,2147483647,2147483647,2147483647
11-07 19:11:51.245,25114594898292,462,34635,850,310410,27,-89,-10,2147483647,2147483647,2147483647
11-07 19:11:51.785,25117074934894,462,34635,850,310410,21,-100,-7,2147483647,2147483647,2147483647
11-07 19:11:51.791,25117074934894,462,34635,850,310410,21,-100,-7,2147483647,2147483647,2147483647
11-07 19:11:51.839,25117074934894,462,34635,850,310410,21,-100,-7,2147483647,2147483647,2147483647
11-07 19:11:52.260,25117074934894,462,34635,850,310410,21,-100,-7,2147483647,2147483647,2147483647
11-07 19:11:52.266,25117074934894,462,34635,850,310410,21,-100,-7,2147483647,2147483647,2147483647
11-07 19:11:52.757,25117074934894,462,34635,850,310410,21,-100,-7,2147483647,2147483647,2147483647
11-07 19:11:53.242,25117074934894,462,34635,850,310410,21,-100,-7,2147483647,2147483647,2147483647
11-07 19:11:53.244,25117074934894,462,34635,850,310410,21,-100,-7,2147483647,2147483647,2147483647
11-07 19:11:53.745,25117074934894,462,34635,850,310410,21,-100,-7,2147483647,2147483647,2147483647
11-07 19:11:53.754,25117074934894,462,34635,850,310410,21,-100,-7,2147483647,2147483647,2147483647
11-07 19:11:54.255,25119551652015,462,34635,850,310410,30,-81,-8,2147483647,2147483647,2147483647
11-07 19:11:54.268,25119551652015,462,34635,850,310410,30,-81,-8,2147483647,2147483647,2147483647
11-07 19:11:54.747,25119551652015,462,34635,850,310410,30,-81,-8,2147483647,2147483647,2147483647
11-07 19:11:54.755,25119551652015,462,34635,850,310410,30,-81,-8,2147483647,2147483647,2147483647
11-07 19:11:55.249,25119551652015,462,34635,850,310410,30,-81,-8,2147483647,2147483647,2147483647
11-07 19:11:55.250,25119551652015,462,34635,850,310410,30,-81,-8,2147483647,2147483647,2147483647
11-07 19:11:55.748,25119551652015,462,34635,850,310410,30,-81,-8,2147483647,2147483647,2147483647
11-07 19:11:55.753,25119551652015,462,34635,850,310410,30,-81,-8,2147483647,2147483647,2147483647
11-07 19:11:56.247,25119551652015,462,34635,850,310410,30,-81,-8,2147483647,2147483647,2147483647
11-07 19:11:56.248,25119551652015,462,34635,850,310410,30,-81,-8,2147483647,2147483647,2147483647
11-07 19:11:56.757,25122054194869,462,34635,850,310410,27,-86,-6,2147483647,2147483647,2147483647
11-07 19:11:56.758,25122054194869,462,34635,850,310410,27,-86,-6,2147483647,2147483647,2147483647
11-07 19:11:57.248,25122054194869,462,34635,850,310410,27,-86,-6,2147483647,2147483647,2147483647
11-07 19:11:57.747,25122054194869,462,34635,850,310410,27,-86,-6,2147483647,2147483647,2147483647
11-07 19:11:57.748,25122054194869,462,34635,850,310410,27,-86,-6,2147483647,2147483647,2147483647
11-07 19:11:58.254,25122054194869,462,34635,850,310410,27,-86,-6,2147483647,2147483647,2147483647
11-07 19:11:58.257,25122054194869,462,34635,850,310410,27,-86,-6,2147483647,2147483647,2147483647
11-07 19:11:58.749,25122054194869,462,34635,850,310410,27,-86,-6,2147483647,2147483647,2147483647
11-07 19:11:58.750,25122054194869,462,34635,850,310410,27,-86,-6,2147483647,2147483647,2147483647
11-07 19:11:59.258,25124555708191,462,34635,850,310410,29,-85,-9,2147483647,2147483647,2147483647
11-07 19:11:59.266,25124555708191,462,34635,850,310410,29,-85,-9,2147483647,2147483647,2147483647
11-07 19:11:59.750,25124555708191,462,34635,850,310410,29,-85,-9,2147483647,2147483647,2147483647
11-07 19:12:00.267,25124555708191,462,34635,850,310410,29,-85,-9,2147483647,2147483647,2147483647
11-07 19:12:00.270,25124555708191,462,34635,850,310410,29,-85,-9,2147483647,2147483647,2147483647
11-07 19:12:00.768,25124555708191,462,34635,850,310410,29,-85,-9,2147483647,2147483647,2147483647
11-07 19:12:00.772,25124555708191,462,34635,850,310410,29,-85,-9,2147483647,2147483647,2147483647
11-07 19:12:01.301,25126588701883,462,34635,850,310410,30,-83,-7,2147483647,2147483647,2147483647
11-07 19:12:01.305,25126588701883,462,34635,850,310410,30,-83,-7,2147483647,2147483647,2147483647
11-07 19:12:01.771,25126588701883,462,34635,850,310410,30,-83,-7,2147483647,2147483647,2147483647
11-07 19:12:01.774,25126588701883,462,34635,850,310410,30,-83,-7,2147483647,2147483647,2147483647
11-07 19:12:02.271,25126588701883,462,34635,850,310410,30,-83,-7,2147483647,2147483647,2147483647
11-07 19:12:02.275,25126588701883,462,34635,850,310410,30,-83,-7,2147483647,2147483647,2147483647
11-07 19:12:02.774,25126588701883,462,34635,850,310410,30,-83,-7,2147483647,2147483647,2147483647
11-07 19:12:02.779,25126588701883,462,34635,850,310410,30,-83,-7,2147483647,2147483647,2147483647
11-07 19:12:03.274,25126588701883,462,34635,850,310410,30,-83,-7,2147483647,2147483647,2147483647
11-07 19:12:03.278,25126588701883,462,34635,850,310410,30,-83,-7,2147483647,2147483647,2147483647
11-07 19:12:03.803,25129092173434,462,34635,850,310410,30,-82,-7,2147483647,2147483647,2147483647
11-07 19:12:03.807,25129092173434,462,34635,850,310410,30,-82,-7,2147483647,2147483647,2147483647
11-07 19:12:04.259,25129092173434,462,34635,850,310410,30,-82,-7,2147483647,2147483647,2147483647
11-07 19:12:04.265,25129092173434,462,34635,850,310410,30,-82,-7,2147483647,2147483647,2147483647
11-07 19:12:04.759,25129092173434,462,34635,850,310410,30,-82,-7,2147483647,2147483647,2147483647
11-07 19:12:04.760,25129092173434,462,34635,850,310410,30,-82,-7,2147483647,2147483647,2147483647
11-07 19:12:05.260,25129092173434,462,34635,850,310410,30,-82,-7,2147483647,2147483647,2147483647
11-07 19:12:05.261,25129092173434,462,34635,850,310410,30,-82,-7,2147483647,2147483647,2147483647
11-07 19:12:05.759,25129092173434,462,34635,850,310410,30,-82,-7,2147483647,2147483647,2147483647
11-07 19:12:05.760,25129092173434,462,34635,850,310410,30,-82,-7,2147483647,2147483647,2147483647
11-07 19:12:06.270,25131567014775,462,34635,850,310410,29,-85,-9,2147483647,2147483647,2147483647
11-07 19:12:06.279,25131567014775,462,34635,850,310410,29,-85,-9,2147483647,2147483647,2147483647
11-07 19:12:06.760,25131567014775,462,34635,850,310410,29,-85,-9,2147483647,2147483647,2147483647
11-07 19:12:06.761,25131567014775,462,34635,850,310410,29,-85,-9,2147483647,2147483647,2147483647
11-07 19:12:07.261,25131567014775,462,34635,850,310410,29,-85,-9,2147483647,2147483647,2147483647
11-07 19:12:07.262,25131567014775,462,34635,850,310410,29,-85,-9,2147483647,2147483647,2147483647
11-07 19:12:07.785,25131567014775,462,34635,850,310410,29,-85,-9,2147483647,2147483647,2147483647
11-07 19:12:07.789,25131567014775,462,34635,850,310410,29,-85,-9,2147483647,2147483647,2147483647
11-07 19:12:08.312,25133600414092,462,34635,850,310410,30,-80,-7,2147483647,2147483647,2147483647
11-07 19:12:08.315,25133600414092,462,34635,850,310410,30,-80,-7,2147483647,2147483647,2147483647
11-07 19:12:08.784,25133600414092,462,34635,850,310410,30,-80,-7,2147483647,2147483647,2147483647
11-07 19:12:08.797,25133600414092,462,34635,850,310410,30,-80,-7,2147483647,2147483647,2147483647
11-07 19:12:09.288,25133600414092,462,34635,850,310410,30,-80,-7,2147483647,2147483647,2147483647
11-07 19:12:09.292,25133600414092,462,34635,850,310410,30,-80,-7,2147483647,2147483647,2147483647
11-07 19:12:09.787,25133600414092,462,34635,850,310410,30,-80,-7,2147483647,2147483647,2147483647
11-07 19:12:09.790,25133600414092,462,34635,850,310410,30,-80,-7,2147483647,2147483647,2147483647
11-07 19:12:10.269,25133600414092,462,34635,850,310410,30,-80,-7,2147483647,2147483647,2147483647
11-07 19:12:10.274,25133600414092,462,34635,850,310410,30,-80,-7,2147483647,2147483647,2147483647
11-07 19:12:10.814,25136102665435,462,34635,850,310410,31,-82,-9,2147483647,2147483647,2147483647
11-07 19:12:10.817,25136102665435,462,34635,850,310410,31,-82,-9,2147483647,2147483647,2147483647
11-07 19:12:11.287,25136102665435,462,34635,850,310410,31,-82,-9,2147483647,2147483647,2147483647
11-07 19:12:11.290,25136102665435,462,34635,850,310410,31,-82,-9,2147483647,2147483647,2147483647
11-07 19:12:11.788,25136102665435,462,34635,850,310410,31,-82,-9,2147483647,2147483647,2147483647
11-07 19:12:11.791,25136102665435,462,34635,850,310410,31,-82,-9,2147483647,2147483647,2147483647
11-07 19:12:12.288,25136102665435,462,34635,850,310410,31,-82,-9,2147483647,2147483647,2147483647
11-07 19:12:12.292,25136102665435,462,34635,850,310410,31,-82,-9,2147483647,2147483647,2147483647
11-07 19:12:12.794,25136102665435,462,34635,850,310410,31,-82,-9,2147483647,2147483647,2147483647
11-07 19:12:12.797,25136102665435,462,34635,850,310410,31,-82,-9,2147483647,2147483647,2147483647
11-07 19:12:13.318,25138605751570,462,34635,850,310410,31,-80,-7,2147483647,2147483647,2147483647
11-07 19:12:13.337,25138605751570,462,34635,850,310410,31,-80,-7,2147483647,2147483647,2147483647
11-07 19:12:13.799,25138605751570,462,34635,850,310410,31,-80,-7,2147483647,2147483647,2147483647
11-07 19:12:13.802,25138605751570,462,34635,850,310410,31,-80,-7,2147483647,2147483647,2147483647
11-07 19:12:14.299,25138605751570,462,34635,850,310410,31,-80,-7,2147483647,2147483647,2147483647
11-07 19:12:14.306,25138605751570,462,34635,850,310410,31,-80,-7,2147483647,2147483647,2147483647
11-07 19:12:14.799,25138605751570,462,34635,850,310410,31,-80,-7,2147483647,2147483647,2147483647
11-07 19:12:14.803,25138605751570,462,34635,850,310410,31,-80,-7,2147483647,2147483647,2147483647
11-07 19:12:21.115,25140807573195,462,34635,850,310410,31,-77,-9,2147483647,2147483647,2147483647
11-07 19:12:21.119,25140807573195,462,34635,850,310410,31,-77,-9,2147483647,2147483647,2147483647
11-07 19:12:21.594,25140807573195,462,34635,850,310410,31,-77,-9,2147483647,2147483647,2147483647
11-07 19:12:21.596,25140807573195,462,34635,850,310410,31,-77,-9,2147483647,2147483647,2147483647
11-07 19:12:22.108,25140807573195,462,34635,850,310410,31,-77,-9,2147483647,2147483647,2147483647
11-07 19:12:22.112,25140807573195,462,34635,850,310410,31,-77,-9,2147483647,2147483647,2147483647
11-07 19:12:22.612,25140807573195,462,34635,850,310410,31,-77,-9,2147483647,2147483647,2147483647
11-07 19:12:22.615,25140807573195,462,34635,850,310410,31,-77,-9,2147483647,2147483647,2147483647
11-07 19:12:23.101,25140807573195,462,34635,850,310410,31,-77,-9,2147483647,2147483647,2147483647
11-07 19:12:23.108,25140807573195,462,34635,850,310410,31,-77,-9,2147483647,2147483647,2147483647
11-07 19:12:23.684,25143369027357,462,34635,850,310410,31,-81,-9,2147483647,2147483647,2147483647
11-07 19:12:23.687,25143369027357,462,34635,850,310410,31,-81,-9,2147483647,2147483647,2147483647
11-07 19:12:24.160,25143369027357,462,34635,850,310410,31,-81,-9,2147483647,2147483647,2147483647
11-07 19:12:24.161,25143369027357,462,34635,850,310410,31,-81,-9,2147483647,2147483647,2147483647
11-07 19:12:24.674,25143369027357,462,34635,850,310410,31,-81,-9,2147483647,2147483647,2147483647
11-07 19:12:24.678,25143369027357,462,34635,850,310410,31,-81,-9,2147483647,2147483647,2147483647
11-07 19:12:25.178,25143369027357,462,34635,850,310410,31,-81,-9,2147483647,2147483647,2147483647
11-07 19:12:25.182,25143369027357,462,34635,850,310410,31,-81,-9,2147483647,2147483647,2147483647
11-07 19:12:25.681,25143369027357,462,34635,850,310410,31,-81,-9,2147483647,2147483647,2147483647
11-07 19:12:25.684,25143369027357,462,34635,850,310410,31,-81,-9,2147483647,2147483647,2147483647
11-07 19:12:26.162,25145840306926,462,34635,850,310410,31,-81,-9,2147483647,2147483647,2147483647
11-07 19:12:26.165,25145840306926,462,34635,850,310410,31,-81,-9,2147483647,2147483647,2147483647
11-07 19:12:26.773,25145840306926,462,34635,850,310410,31,-81,-9,2147483647,2147483647,2147483647
11-07 19:12:26.786,25145840306926,462,34635,850,310410,31,-81,-9,2147483647,2147483647,2147483647
11-07 19:12:33.193,25146986173342,462,34635,850,310410,31,-78,-6,2147483647,2147483647,2147483647
11-07 19:12:33.197,25146986173342,462,34635,850,310410,31,-78,-6,2147483647,2147483647,2147483647
11-07 19:12:33.677,25146986173342,462,34635,850,310410,31,-78,-6,2147483647,2147483647,2147483647
11-07 19:12:33.682,25146986173342,462,34635,850,310410,31,-78,-6,2147483647,2147483647,2147483647
11-07 19:12:34.175,25146986173342,462,34635,850,310410,31,-78,-6,2147483647,2147483647,2147483647
11-07 19:12:34.181,25146986173342,462,34635,850,310410,31,-78,-6,2147483647,2147483647,2147483647
11-07 19:12:39.144,25148520475214,462,34635,850,310410,31,-81,-9,2147483647,2147483647,2147483647
11-07 19:12:39.145,25148520475214,462,34635,850,310410,31,-81,-9,2147483647,2147483647,2147483647
11-07 19:12:45.227,25148903248950,462,34635,850,310410,31,-80,-6,2147483647,2147483647,2147483647
11-07 19:12:45.231,25148903248950,462,34635,850,310410,31,-80,-6,2147483647,2147483647,2147483647
11-07 19:12:57.160,25149657030848,462,34635,850,310410,31,-81,-9,2147483647,2147483647,2147483647
11-07 19:12:57.181,25149657030848,462,34635,850,310410,31,-81,-9,2147483647,2147483647,2147483647
11-07 19:12:57.631,25149675540693,462,34635,850,310410,31,-81,-9,2147483647,2147483647,2147483647
11-07 19:12:57.636,25149675540693,462,34635,850,310410,31,-81,-9,2147483647,2147483647,2147483647
11-07 19:12:58.140,25149675540693,462,34635,850,310410,31,-81,-9,2147483647,2147483647,2147483647
11-07 19:12:58.160,25149675540693,462,34635,850,310410,31,-81,-9,2147483647,2147483647,2147483647
11-07 19:12:58.635,25149675540693,462,34635,850,310410,31,-81,-9,2147483647,2147483647,2147483647
11-07 19:12:58.638,25149675540693,462,34635,850,310410,31,-81,-9,2147483647,2147483647,2147483647
11-07 19:12:59.118,25149675540693,462,34635,850,310410,31,-81,-9,2147483647,2147483647,2147483647
11-07 19:12:59.120,25149675540693,462,34635,850,310410,31,-81,-9,2147483647,2147483647,2147483647
11-07 19:12:59.655,25152151572919,462,34635,850,310410,31,-81,-9,2147483647,2147483647,2147483647
11-07 19:12:59.660,25152151572919,462,34635,850,310410,31,-81,-9,2147483647,2147483647,2147483647
11-07 19:13:00.122,25152151572919,462,34635,850,310410,31,-81,-9,2147483647,2147483647,2147483647
11-07 19:13:00.124,25152151572919,462,34635,850,310410,31,-81,-9,2147483647,2147483647,2147483647
11-07 19:13:05.179,25153225528703,462,34635,850,310410,31,-82,-9,2147483647,2147483647,2147483647
11-07 19:13:05.180,25153225528703,462,34635,850,310410,31,-82,-9,2147483647,2147483647,2147483647
11-07 19:13:05.658,25153241555996,462,34635,850,310410,31,-82,-9,2147483647,2147483647,2147483647
11-07 19:13:05.664,25153241555996,462,34635,850,310410,31,-82,-9,2147483647,2147483647,2147483647
11-07 19:13:06.160,25153241555996,462,34635,850,310410,31,-82,-9,2147483647,2147483647,2147483647
11-07 19:13:06.168,25153241555996,462,34635,850,310410,31,-82,-9,2147483647,2147483647,2147483647
11-07 19:13:06.662,25153241555996,462,34635,850,310410,31,-82,-9,2147483647,2147483647,2147483647
11-07 19:13:06.670,25153241555996,462,34635,850,310410,31,-82,-9,2147483647,2147483647,2147483647
11-07 19:13:07.161,25153241555996,462,34635,850,310410,31,-82,-9,2147483647,2147483647,2147483647
11-07 19:13:07.171,25153241555996,462,34635,850,310410,31,-82,-9,2147483647,2147483647,2147483647
11-07 19:13:07.658,25155501445545,462,34635,850,310410,31,-76,-8,2147483647,2147483647,2147483647
11-07 19:13:07.671,25155501445545,462,34635,850,310410,31,-76,-8,2147483647,2147483647,2147483647
11-07 19:13:08.164,25155501445545,462,34635,850,310410,31,-76,-8,2147483647,2147483647,2147483647
11-07 19:13:08.170,25155501445545,462,34635,850,310410,31,-76,-8,2147483647,2147483647,2147483647
11-07 19:13:08.679,25155501445545,462,34635,850,310410,31,-76,-8,2147483647,2147483647,2147483647
11-07 19:13:08.681,25155501445545,462,34635,850,310410,31,-76,-8,2147483647,2147483647,2147483647
11-07 19:13:09.165,25155501445545,462,34635,850,310410,31,-76,-8,2147483647,2147483647,2147483647
11-07 19:13:09.168,25155501445545,462,34635,850,310410,31,-76,-8,2147483647,2147483647,2147483647
11-07 19:13:13.193,25157694042117,462,34635,850,310410,31,-79,-6,2147483647,2147483647,2147483647
11-07 19:13:13.196,25157694042117,462,34635,850,310410,31,-79,-6,2147483647,2147483647,2147483647
11-07 19:13:25.182,25158539074805,462,34635,850,310410,31,-79,-6,2147483647,2147483647,2147483647
11-07 19:13:25.187,25158539074805,462,34635,850,310410,31,-79,-6,2147483647,2147483647,2147483647
11-07 19:13:27.449,25159018343030,462,34635,850,310410,31,-79,-10,2147483647,2147483647,2147483647
11-07 19:13:27.460,25159018343030,462,34635,850,310410,31,-79,-10,2147483647,2147483647,2147483647
11-07 19:13:27.956,25159022704802,462,34635,850,310410,31,-79,-10,2147483647,2147483647,2147483647
11-07 19:13:27.961,25159022704802,462,34635,850,310410,31,-79,-10,2147483647,2147483647,2147483647
11-07 19:13:28.462,25159022704802,462,34635,850,310410,31,-79,-10,2147483647,2147483647,2147483647
11-07 19:13:28.468,25159022704802,462,34635,850,310410,31,-79,-10,2147483647,2147483647,2147483647
11-07 19:13:28.958,25159022704802,462,34635,850,310410,31,-79,-10,2147483647,2147483647,2147483647
11-07 19:13:28.962,25159022704802,462,34635,850,310410,31,-79,-10,2147483647,2147483647,2147483647
11-07 19:13:29.445,25159022704802,462,34635,850,310410,31,-79,-10,2147483647,2147483647,2147483647
11-07 19:13:29.451,25159022704802,462,34635,850,310410,31,-79,-10,2147483647,2147483647,2147483647
11-07 19:13:29.961,25161075123391,462,34635,850,310410,30,-82,-9,2147483647,2147483647,2147483647
11-07 19:13:29.965,25161075123391,462,34635,850,310410,30,-82,-9,2147483647,2147483647,2147483647
11-07 19:13:30.762,25161075123391,462,34635,850,310410,30,-82,-9,2147483647,2147483647,2147483647
11-07 19:13:30.764,25161075123391,462,34635,850,310410,30,-82,-9,2147483647,2147483647,2147483647
11-07 19:13:31.253,25161075123391,462,34635,850,310410,30,-82,-9,2147483647,2147483647,2147483647
11-07 19:13:31.254,25161075123391,462,34635,850,310410,30,-82,-9,2147483647,2147483647,2147483647
11-07 19:13:42.186,25163635738542,462,34635,850,310410,31,-73,-9,2147483647,2147483647,2147483647
11-07 19:13:42.187,25163635738542,462,34635,850,310410,31,-73,-9,2147483647,2147483647,2147483647
11-07 19:13:42.663,25163635738542,462,34635,850,310410,31,-73,-9,2147483647,2147483647,2147483647
11-07 19:13:42.666,25163635738542,462,34635,850,310410,31,-73,-9,2147483647,2147483647,2147483647
11-07 19:13:43.168,25163635738542,462,34635,850,310410,31,-73,-9,2147483647,2147483647,2147483647
11-07 19:13:43.172,25163635738542,462,34635,850,310410,31,-73,-9,2147483647,2147483647,2147483647
11-07 19:13:43.916,25163635738542,462,34635,850,310410,31,-73,-9,2147483647,2147483647,2147483647
11-07 19:13:43.919,25163635738542,462,34635,850,310410,31,-73,-9,2147483647,2147483647,2147483647
11-07 19:13:48.173,25165968658723,462,34635,850,310410,31,-78,-9,2147483647,2147483647,2147483647
11-07 19:13:48.174,25165968658723,462,34635,850,310410,31,-78,-9,2147483647,2147483647,2147483647
11-07 19:13:54.200,25166484873566,462,34635,850,310410,31,-73,-7,2147483647,2147483647,2147483647
11-07 19:13:54.204,25166484873566,462,34635,850,310410,31,-73,-7,2147483647,2147483647,2147483647
11-07 19:14:00.218,25166860105947,462,34635,850,310410,31,-71,-6,2147483647,2147483647,2147483647
11-07 19:14:00.240,25166860105947,462,34635,850,310410,31,-71,-6,2147483647,2147483647,2147483647
11-07 19:14:12.161,25167663971339,462,34635,850,310410,31,-77,-10,2147483647,2147483647,2147483647
11-07 19:14:12.163,25167663971339,462,34635,850,310410,31,-77,-10,2147483647,2147483647,2147483647
11-07 19:14:18.231,25168189699152,462,34635,850,310410,31,-72,-10,2147483647,2147483647,2147483647
11-07 19:14:18.233,25168189699152,462,34635,850,310410,31,-72,-10,2147483647,2147483647,2147483647
11-07 19:14:18.698,25168189699152,462,34635,850,310410,31,-72,-10,2147483647,2147483647,2147483647
11-07 19:14:18.703,25168189699152,462,34635,850,310410,31,-72,-10,2147483647,2147483647,2147483647
11-07 19:14:24.511,25168990800690,462,34635,850,310410,31,-71,-8,2147483647,2147483647,2147483647
11-07 19:14:24.512,25168990800690,462,34635,850,310410,31,-71,-8,2147483647,2147483647,2147483647
11-07 19:14:30.174,25169827401763,462,34635,850,310410,31,-67,-8,2147483647,2147483647,2147483647
11-07 19:14:30.175,25169827401763,462,34635,850,310410,31,-67,-8,2147483647,2147483647,2147483647
11-07 19:14:30.686,25169827401763,462,34635,850,310410,31,-67,-8,2147483647,2147483647,2147483647
11-07 19:14:30.689,25169827401763,462,34635,850,310410,31,-67,-8,2147483647,2147483647,2147483647
11-07 19:14:31.187,25169827401763,462,34635,850,310410,31,-67,-8,2147483647,2147483647,2147483647
11-07 19:14:31.190,25169827401763,462,34635,850,310410,31,-67,-8,2147483647,2147483647,2147483647
11-07 19:14:31.693,25169827401763,462,34635,850,310410,31,-67,-8,2147483647,2147483647,2147483647
11-07 19:14:31.697,25169827401763,462,34635,850,310410,31,-67,-8,2147483647,2147483647,2147483647
11-07 19:14:32.220,25171867108321,462,34635,850,310410,31,-75,-10,2147483647,2147483647,2147483647
11-07 19:14:32.223,25171867108321,462,34635,850,310410,31,-75,-10,2147483647,2147483647,2147483647
11-07 19:14:32.706,25171867108321,462,34635,850,310410,31,-75,-10,2147483647,2147483647,2147483647
11-07 19:14:32.716,25171867108321,462,34635,850,310410,31,-75,-10,2147483647,2147483647,2147483647
11-07 19:14:33.270,25171867108321,462,34635,850,310410,31,-75,-10,2147483647,2147483647,2147483647
11-07 19:14:33.277,25171867108321,462,34635,850,310410,31,-75,-10,2147483647,2147483647,2147483647
11-07 19:14:33.764,25171867108321,462,34635,850,310410,31,-75,-10,2147483647,2147483647,2147483647
11-07 19:14:33.767,25171867108321,462,34635,850,310410,31,-75,-10,2147483647,2147483647,2147483647
11-07 19:14:34.301,25173945828111,462,34635,850,310410,31,-70,-9,2147483647,2147483647,2147483647
11-07 19:14:34.305,25173945828111,462,34635,850,310410,31,-70,-9,2147483647,2147483647,2147483647
11-07 19:14:38.154,25174650554483,462,34635,850,310410,31,-76,-10,2147483647,2147483647,2147483647
11-07 19:14:38.163,25174650554483,462,34635,850,310410,31,-76,-10,2147483647,2147483647,2147483647
11-07 19:14:44.192,25175084700672,462,34635,850,310410,31,-76,-7,2147483647,2147483647,2147483647
11-07 19:14:44.193,25175084700672,462,34635,850,310410,31,-76,-7,2147483647,2147483647,2147483647
11-07 19:14:50.261,25175536926811,462,34635,850,310410,31,-77,-8,2147483647,2147483647,2147483647
