time,mRegistered,mTimeStamp,mPci,mTac,mEarfcn,mMcc+mMnc,ss,rsrp,rsrq,activity,nextAP,handoverOccured,max_ss,max_rsrp,max_rsrq,diff_in_ss,diff_in_rsrp,diff_in_rsrq
11-20 17:43:21.295,YES,106297156989360,422,34624,850,310410,31,-70,-7,NOVALUE,422.0,0,31,-63,-11,0,-7,4
11-20 17:43:23.319,YES,106299611054344,422,34624,850,310410,31,-64,-9,NOVALUE,422.0,0,31,-63,-11,0,-1,2
11-20 17:43:25.821,YES,106302112112301,422,34624,850,310410,31,-65,-8,NOVALUE,422.0,0,31,-63,-11,0,-2,3
11-20 17:43:28.303,YES,106304165832506,422,34624,850,310410,31,-64,-13,NOVALUE,422.0,0,31,-63,-11,0,-1,-2
11-20 17:43:30.293,YES,106306597320352,422,34624,850,310410,31,-68,-12,NOVALUE,422.0,0,31,-63,-11,0,-5,-1
11-20 17:43:32.328,YES,106308622098262,422,34624,850,310410,31,-70,-11,NOVALUE,422.0,0,31,-63,-11,0,-7,0
11-20 17:43:34.847,YES,106311137782784,422,34624,850,310410,31,-66,-13,NOVALUE,422.0,0,31,-63,-11,0,-3,-2
11-20 17:43:37.313,YES,106313173560382,422,34624,850,310410,31,-69,-13,NOVALUE,422.0,0,31,-63,-11,0,-6,-2
11-20 17:43:39.345,YES,106315632256200,422,34624,850,310410,31,-69,-8,NOVALUE,422.0,0,31,-63,-11,0,-6,3
11-20 17:43:41.845,YES,106318134006345,422,34624,850,310410,31,-75,-13,NOVALUE,422.0,0,31,-63,-11,0,-12,-2
11-20 17:43:44.322,YES,106320167592016,422,34624,850,310410,31,-74,-14,NOVALUE,422.0,0,31,-63,-11,0,-11,-3
11-20 17:43:46.339,YES,106322634149085,422,34624,850,310410,31,-72,-13,NOVALUE,422.0,0,31,-63,-11,0,-9,-2
11-20 17:43:48.858,YES,106325149950846,422,34624,850,310410,31,-73,-15,NOVALUE,422.0,0,31,-63,-11,0,-10,-4
11-20 17:43:51.356,YES,106327649588231,422,34624,850,310410,31,-75,-7,NOVALUE,422.0,0,31,-63,-11,0,-12,4
11-20 17:43:53.851,YES,106330142041812,422,34624,850,310410,31,-80,-9,NOVALUE,422.0,0,31,-63,-11,0,-17,2
11-20 17:43:56.341,YES,106332170515087,422,34624,850,310410,31,-78,-9,NOVALUE,422.0,0,31,-63,-11,0,-15,2
11-20 17:43:58.372,YES,106334661113252,422,34624,850,310410,31,-78,-10,NOVALUE,422.0,0,31,-63,-11,0,-15,1
11-20 17:44:00.835,YES,106336757926430,422,34624,850,310410,31,-76,-16,NOVALUE,422.0,0,31,-63,-11,0,-13,-5
11-20 17:44:02.871,YES,106339159773544,422,34624,850,310410,31,-80,-12,NOVALUE,422.0,0,31,-63,-11,0,-17,-1
11-20 17:44:03.341,YES,106339180865265,422,34624,850,310410,31,-80,-12,NOVALUE,422.0,0,31,-63,-11,0,-17,-1
11-20 17:44:05.370,YES,106341659844001,422,34624,850,310410,31,-80,-14,NOVALUE,422.0,0,31,-63,-11,0,-17,-3
11-20 17:44:07.872,YES,106344159717323,422,34624,850,310410,31,-83,-17,NOVALUE,422.0,0,31,-63,-11,0,-20,-6
11-20 17:44:08.347,YES,106344175279877,422,34624,850,310410,31,-83,-17,NOVALUE,422.0,0,31,-63,-11,0,-20,-6
11-20 17:44:10.376,YES,106346667984188,422,34624,850,310410,31,-81,-18,NOVALUE,226.0,1,31,-63,-11,0,-18,-7
11-20 17:44:12.845,YES,106348773337158,226,34624,9820,310410,28,-86,-11,NOVALUE,226.0,0,31,-72,-8,-3,-14,-3
11-20 17:44:14.895,YES,106351170999480,226,34624,9820,310410,27,-88,-9,NOVALUE,226.0,0,31,-72,-8,-4,-16,-1
11-20 17:44:17.393,YES,106353680397959,226,34624,9820,310410,29,-84,-11,NOVALUE,226.0,0,31,-72,-8,-2,-12,-3
11-20 17:44:19.898,YES,106356178299458,226,34624,9820,310410,28,-85,-9,NOVALUE,226.0,0,31,-72,-8,-3,-13,-1
11-20 17:44:22.399,YES,106358689096896,226,34624,9820,310410,29,-83,-9,NOVALUE,226.0,0,31,-72,-8,-2,-11,-1
11-20 17:44:24.905,YES,106361198532094,226,34624,9820,310410,29,-86,-9,NOVALUE,226.0,0,31,-72,-8,-2,-14,-1
11-20 17:44:27.399,YES,106363694083644,226,34624,9820,310410,27,-86,-9,NOVALUE,226.0,0,31,-72,-8,-4,-14,-1
11-20 17:44:29.918,YES,106366185018788,226,34624,9820,310410,28,-88,-10,NOVALUE,226.0,0,31,-72,-8,-3,-16,-2
11-20 17:44:32.404,YES,106368696418674,226,34624,9820,310410,30,-81,-8,NOVALUE,226.0,0,31,-72,-8,-1,-9,0
11-20 17:44:34.881,YES,106371172527254,226,34624,9820,310410,30,-82,-10,NOVALUE,226.0,0,31,-72,-8,-1,-10,-2
11-20 17:44:37.410,YES,106373700850526,226,34624,9820,310410,30,-84,-10,NOVALUE,226.0,0,31,-72,-8,-1,-12,-2
11-20 17:44:39.867,YES,106376130880821,226,34624,9820,310410,29,-83,-9,NOVALUE,226.0,0,31,-72,-8,-2,-11,-1
11-20 17:44:41.887,YES,106378175673056,226,34624,9820,310410,31,-79,-9,NOVALUE,226.0,0,31,-72,-8,0,-7,-1
11-20 17:44:43.913,YES,106380208711019,226,34624,9820,310410,31,-78,-11,NOVALUE,226.0,0,31,-72,-8,0,-6,-3
11-20 17:44:46.416,YES,106382708856163,226,34624,9820,310410,30,-81,-10,NOVALUE,226.0,0,31,-72,-8,-1,-9,-2
11-20 17:44:48.876,YES,106385133223592,226,34624,9820,310410,30,-80,-9,NOVALUE,226.0,0,31,-72,-8,-1,-8,-1
11-20 17:44:50.889,YES,106387193550933,226,34624,9820,310410,30,-82,-10,NOVALUE,226.0,0,31,-72,-8,-1,-10,-2
11-20 17:44:53.391,YES,106389693885505,226,34624,9820,310410,30,-82,-9,NOVALUE,226.0,0,31,-72,-8,-1,-10,-1
11-20 17:44:55.881,YES,106392131919498,226,34624,9820,310410,30,-82,-11,NOVALUE,226.0,0,31,-72,-8,-1,-10,-3
11-20 17:44:57.892,YES,106394196507047,226,34624,9820,310410,30,-84,-14,NOVALUE,226.0,0,31,-72,-8,-1,-12,-6
11-20 17:45:00.390,YES,106396406871538,226,34624,9820,310410,29,-85,-11,NOVALUE,226.0,0,31,-72,-8,-2,-13,-3
11-20 17:45:02.413,YES,106398711105674,226,34624,9820,310410,29,-84,-11,NOVALUE,226.0,0,31,-72,-8,-2,-12,-3
11-20 17:45:04.895,YES,106401163241439,226,34624,9820,310410,26,-88,-9,NOVALUE,226.0,0,31,-72,-8,-5,-16,-1
11-20 17:45:06.932,YES,106403227343989,226,34624,9820,310410,26,-90,-11,NOVALUE,226.0,0,31,-72,-8,-5,-18,-3
11-20 17:45:09.448,YES,106405737923510,226,34624,9820,310410,25,-93,-8,NOVALUE,226.0,0,31,-72,-8,-6,-21,0
11-20 17:45:11.912,YES,106408167771512,226,34624,9820,310410,25,-92,-10,NOVALUE,226.0,0,31,-72,-8,-6,-20,-2
11-20 17:45:13.913,YES,106410216407706,226,34624,9820,310410,23,-95,-10,NOVALUE,226.0,0,31,-72,-8,-8,-23,-2
11-20 17:45:16.430,YES,106412464008607,226,34624,9820,310410,24,-93,-10,NOVALUE,226.0,0,31,-72,-8,-7,-21,-2
11-20 17:45:18.450,YES,106414743661126,226,34624,9820,310410,23,-96,-10,NOVALUE,226.0,0,31,-72,-8,-8,-24,-2
11-20 17:45:20.922,YES,106417175009961,226,34624,9820,310410,25,-95,-14,NOVALUE,226.0,0,31,-72,-8,-6,-23,-6
11-20 17:45:22.936,YES,106419238560115,226,34624,9820,310410,24,-96,-11,NOVALUE,226.0,0,31,-72,-8,-7,-24,-3
11-20 17:45:25.460,YES,106421754107709,226,34624,9820,310410,23,-95,-9,NOVALUE,226.0,0,31,-72,-8,-8,-23,-1
11-20 17:45:27.929,YES,106424170471544,226,34624,9820,310410,23,-95,-9,NOVALUE,226.0,0,31,-72,-8,-8,-23,-1
11-20 17:45:29.932,YES,106426235597531,226,34624,9820,310410,24,-95,-10,NOVALUE,226.0,0,31,-72,-8,-7,-23,-2
11-20 17:45:32.434,YES,106428738095905,226,34624,9820,310410,24,-95,-9,NOVALUE,226.0,0,31,-72,-8,-7,-23,-1
11-20 17:45:34.925,YES,106431129811456,226,34624,9820,310410,22,-96,-9,NOVALUE,226.0,0,31,-72,-8,-9,-24,-1
11-20 17:45:36.939,YES,106433242548489,226,34624,9820,310410,24,-94,-11,NOVALUE,226.0,0,31,-72,-8,-7,-22,-3
11-20 17:45:39.436,YES,106435739893113,226,34624,9820,310410,24,-96,-14,NOVALUE,226.0,0,31,-72,-8,-7,-24,-6
11-20 17:45:41.927,YES,106438129586111,226,34624,9820,310410,23,-96,-10,NOVALUE,226.0,0,31,-72,-8,-8,-24,-2
11-20 17:45:43.971,YES,106440263471637,226,34624,9820,310410,23,-96,-11,NOVALUE,226.0,0,31,-72,-8,-8,-24,-3
11-20 17:45:46.470,YES,106442765913136,226,34624,9820,310410,24,-95,-11,NOVALUE,226.0,0,31,-72,-8,-7,-23,-3
11-20 17:45:48.943,YES,106445167896292,226,34624,9820,310410,24,-95,-10,NOVALUE,226.0,0,31,-72,-8,-7,-23,-2
11-20 17:45:50.970,YES,106447269159001,226,34624,9820,310410,24,-95,-10,NOVALUE,226.0,0,31,-72,-8,-7,-23,-2
11-20 17:45:53.473,YES,106449773347011,226,34624,9820,310410,21,-98,-9,NOVALUE,226.0,0,31,-72,-8,-10,-26,-1
11-20 17:45:55.952,YES,106452172006208,226,34624,9820,310410,26,-94,-15,NOVALUE,226.0,0,31,-72,-8,-5,-22,-7
11-20 17:45:57.974,YES,106454270596313,226,34624,9820,310410,26,-94,-15,NOVALUE,226.0,0,31,-72,-8,-5,-22,-7
11-20 17:46:00.465,YES,106456363942303,226,34624,9820,310410,23,-95,-7,NOVALUE,226.0,0,31,-72,-8,-8,-23,1
11-20 17:46:02.498,YES,106458787598430,226,34624,9820,310410,24,-94,-8,NOVALUE,226.0,0,31,-72,-8,-7,-22,0
11-20 17:46:04.964,YES,106461164180906,226,34624,9820,310410,24,-94,-9,NOVALUE,226.0,0,31,-72,-8,-7,-22,-1
11-20 17:46:07.023,YES,106463299317265,226,34624,9820,310410,23,-95,-10,NOVALUE,226.0,0,31,-72,-8,-8,-23,-2
11-20 17:46:09.504,YES,106465795771263,226,34624,9820,310410,23,-96,-11,NOVALUE,226.0,0,31,-72,-8,-8,-24,-3
11-20 17:46:12.549,YES,106468276680104,226,34624,9820,310410,22,-100,-10,NOVALUE,226.0,0,31,-72,-8,-9,-28,-2
11-20 17:46:14.982,YES,106471165535861,226,34624,9820,310410,21,-100,-11,NOVALUE,226.0,0,31,-72,-8,-10,-28,-3
11-20 17:46:17.020,YES,106473313804616,226,34624,9820,310410,20,-100,-9,NOVALUE,226.0,0,31,-72,-8,-11,-28,-1
11-20 17:46:19.489,YES,106475792253353,226,34624,9820,310410,21,-102,-11,NOVALUE,226.0,0,31,-72,-8,-10,-30,-3
11-20 17:46:21.984,YES,106478167257965,226,34624,9820,310410,20,-102,-11,NOVALUE,226.0,0,31,-72,-8,-11,-30,-3
11-20 17:46:24.021,YES,106480313923178,226,34624,9820,310410,19,-104,-12,NOVALUE,226.0,0,31,-72,-8,-12,-32,-4
11-20 17:46:26.523,YES,106482815657907,226,34624,9820,310410,21,-103,-13,NOVALUE,226.0,0,31,-72,-8,-10,-31,-5
11-20 17:46:28.988,YES,106485193313300,226,34624,9820,310410,16,-111,-12,NOVALUE,226.0,0,31,-72,-8,-15,-39,-4
11-20 17:46:31.044,YES,106487321565595,226,34624,9820,310410,16,-110,-11,NOVALUE,226.0,0,31,-72,-8,-15,-38,-3
11-20 17:46:33.530,YES,106489825233761,226,34624,9820,310410,16,-109,-8,NOVALUE,226.0,0,31,-72,-8,-15,-37,0
11-20 17:46:36.007,YES,106492025003616,226,34624,9820,310410,17,-108,-10,NOVALUE,226.0,0,31,-72,-8,-14,-36,-2
11-20 17:46:38.004,YES,106494181784404,226,34624,9820,310410,16,-111,-11,NOVALUE,226.0,0,31,-72,-8,-15,-39,-3
11-20 17:46:40.040,YES,106496335892483,226,34624,9820,310410,17,-112,-15,NOVALUE,226.0,0,31,-72,-8,-14,-40,-7
11-20 17:46:42.548,YES,106498834265961,226,34624,9820,310410,17,-108,-10,NOVALUE,226.0,0,31,-72,-8,-14,-36,-2
11-20 17:46:45.018,YES,106501168214839,226,34624,9820,310410,16,-110,-12,NOVALUE,226.0,0,31,-72,-8,-15,-38,-4
11-20 17:46:47.015,YES,106503317815887,226,34624,9820,310410,17,-112,-14,NOVALUE,226.0,0,31,0,0,-14,-112,-14
11-20 17:46:49.525,YES,106505824055615,226,34624,9820,310410,16,-110,-11,NOVALUE,226.0,0,31,0,0,-15,-110,-11
