time,mRegistered,mTimeStamp,mPci,mTac,mEarfcn,mMcc+mMnc,ss,rsrp,rsrq,activity,nextAP,handoverOccured,max_ss,max_rsrp,max_rsrq,diff_in_ss,diff_in_rsrp,diff_in_rsrq
11-07 17:28:42.567,YES,23519917959692,473,16169,675,310260,18,-102,-6,STILL,473.0,0,14,-112,-18,4,10,12
11-07 17:28:43.056,YES,23519930466256,473,16169,675,310260,18,-102,-6,STILL,473.0,0,14,-112,-18,4,10,12
11-07 17:28:45.120,YES,23522440847964,473,16169,675,310260,18,-103,-6,STILL,473.0,0,13,-111,-15,5,8,9
11-07 17:28:49.582,YES,23523095053238,473,16169,675,310260,19,-102,-6,STILL,473.0,0,14,-111,-15,5,9,9
11-07 17:28:55.755,YES,23523919621341,473,16169,675,310260,18,-103,-7,STILL,473.0,0,14,-110,-15,4,7,8
11-07 17:29:01.636,YES,23525277925643,473,16169,675,310260,18,-103,-6,STILL,473.0,0,14,-111,-15,4,8,9
11-07 17:29:08.007,YES,23525632776668,473,16169,675,310260,18,-103,-7,STILL,473.0,0,15,-112,-16,3,9,9
11-07 17:29:13.619,YES,23526592003690,473,16169,675,310260,18,-103,-6,STILL,473.0,0,14,-113,-17,4,10,11
11-07 17:29:19.743,YES,23527400849135,473,16169,675,310260,18,-103,-7,STILL,473.0,0,15,-112,-15,3,9,8
11-07 17:29:25.580,YES,23528258252502,473,16169,675,310260,18,-104,-7,STILL,473.0,0,14,-110,-14,4,6,7
11-07 17:29:26.060,YES,23528277427087,473,16169,675,310260,18,-104,-7,STILL,473.0,0,14,-110,-14,4,6,7
11-07 17:29:31.620,YES,23531033652101,473,16169,675,310260,20,-103,-10,STILL,473.0,0,15,-110,-18,5,7,8
11-07 17:29:32.093,YES,23531057622677,473,16169,675,310260,20,-103,-10,STILL,473.0,0,15,-110,-18,5,7,8
11-07 17:29:34.285,YES,23533704836013,473,16169,675,310260,18,-104,-6,STILL,473.0,0,14,-115,-19,4,11,13
11-07 17:29:36.753,YES,23536128692140,473,16169,675,310260,19,-101,-6,STILL,473.0,0,15,-107,-15,4,6,9
11-07 17:29:39.285,YES,23538695248802,473,16169,675,310260,20,-100,-7,STILL,473.0,0,15,-111,-18,5,11,11
11-07 17:29:41.819,YES,23541205334729,473,16169,675,310260,18,-103,-7,STILL,473.0,0,14,-109,-14,4,6,7
11-07 17:29:42.243,YES,23541223882335,473,16169,675,310260,18,-103,-7,STILL,473.0,0,14,-109,-14,4,6,7
11-07 17:29:47.605,YES,23542558767416,473,16169,675,310260,19,-102,-6,STILL,473.0,0,15,-111,-17,4,9,11
11-07 17:29:53.799,YES,23542985167563,473,16169,675,310260,20,-103,-10,STILL,473.0,0,16,-112,-19,4,9,9
11-07 17:29:59.967,YES,23543969629171,473,16169,675,310260,19,-102,-6,STILL,473.0,0,16,-112,-20,3,10,14
11-07 17:30:05.580,YES,23546649068032,473,16169,675,310260,17,-105,-7,STILL,473.0,0,14,-115,-19,3,10,12
11-07 17:30:08.110,YES,23549160950314,473,16169,675,310260,19,-103,-7,STILL,473.0,0,13,-117,-20,6,14,13
11-07 17:30:12.594,YES,23549862009550,473,16169,675,310260,18,-103,-7,STILL,473.0,0,13,-113,-16,5,10,9
11-07 17:30:13.102,YES,23549867369030,473,16169,675,310260,18,-103,-7,STILL,473.0,0,13,-113,-16,5,10,9
11-07 17:30:18.764,YES,23550694120883,473,16169,675,310260,19,-102,-7,STILL,473.0,0,14,-112,-14,5,10,7
11-07 17:30:20.801,YES,23552870392871,473,16169,675,310260,19,-103,-8,STILL,473.0,0,14,-112,-17,5,9,9
11-07 17:30:32.610,YES,23554618752472,473,16169,675,310260,18,-104,-7,STILL,473.0,0,13,-115,-17,5,11,10
11-07 17:30:38.596,YES,23555108654135,473,16169,675,310260,18,-103,-7,STILL,473.0,0,13,-112,-15,5,9,8
11-07 17:30:50.554,YES,23555775118420,473,16169,675,310260,19,-103,-9,STILL,473.0,0,13,-111,-15,6,8,6
11-07 17:30:53.345,YES,23556289661388,473,16169,675,310260,21,-100,-8,STILL,473.0,0,16,-107,-13,5,7,5
11-07 17:30:55.837,YES,23558589056149,473,16169,675,310260,27,-88,-8,STILL,473.0,0,19,-98,-13,8,10,5
11-07 17:30:57.861,YES,23560802493609,473,16169,675,310260,24,-91,-7,STILL,473.0,0,18,-98,-12,6,7,5
11-07 17:31:00.411,YES,23563311590161,473,16169,675,310260,25,-90,-7,STILL,473.0,0,20,-100,-17,5,10,10
11-07 17:31:02.893,YES,23565823174265,473,16169,675,310260,25,-89,-6,STILL,473.0,0,19,-101,-16,6,12,10
11-07 17:31:05.445,YES,23568325295660,473,16169,675,310260,25,-90,-6,STILL,473.0,0,19,-99,-15,6,9,9
11-07 17:31:11.627,YES,23570596289376,473,16169,675,310260,24,-92,-7,STILL,473.0,0,18,-101,-15,6,9,8
11-07 17:31:12.127,YES,23570613871096,473,16169,675,310260,24,-92,-7,STILL,473.0,0,18,-101,-15,6,9,8
11-07 17:31:23.584,YES,23571756329075,473,16169,675,310260,24,-92,-7,STILL,473.0,0,18,-99,-13,6,7,6
11-07 17:31:33.562,YES,23572405594817,473,16169,675,310260,24,-91,-6,STILL,473.0,0,19,-101,-16,5,10,10
11-07 17:31:36.300,YES,23575128395192,473,16169,675,310260,26,-90,-10,STILL,473.0,0,20,-101,-19,6,11,9
11-07 17:31:41.669,YES,23575501964500,473,16169,675,310260,25,-90,-6,STILL,473.0,0,19,-102,-17,6,12,11
11-07 17:31:48.033,YES,23575839530523,473,16169,675,310260,25,-92,-8,STILL,473.0,0,19,-103,-17,6,11,9
11-07 17:31:53.648,YES,23576819594788,473,16169,675,310260,25,-92,-9,STILL,473.0,0,20,-98,-15,5,6,6
11-07 17:31:59.624,YES,23577268407801,473,16169,675,310260,24,-92,-8,STILL,473.0,0,19,-101,-15,5,9,7
11-07 17:32:10.704,YES,23577933699690,473,16169,675,310260,25,-94,-11,STILL,473.0,0,18,-103,-15,7,9,4
11-07 17:32:16.622,YES,23578748781074,473,16169,675,310260,25,-92,-8,STILL,473.0,0,20,-97,-15,5,5,7
11-07 17:32:22.621,YES,23579251681905,473,16169,675,310260,22,-97,-7,STILL,473.0,0,18,-101,-14,4,4,7
11-07 17:32:24.839,YES,23581455334937,473,16169,675,310260,23,-96,-8,STILL,473.0,0,18,-101,-13,5,5,5
11-07 17:32:36.612,YES,23583195725006,473,16169,675,310260,22,-96,-8,STILL,473.0,0,17,-106,-17,5,10,9
11-07 17:32:37.078,YES,23583208195059,473,16169,675,310260,22,-96,-8,STILL,473.0,0,17,-106,-17,5,10,9
11-07 17:32:42.673,YES,23584059424415,473,16169,675,310260,23,-95,-8,STILL,473.0,0,18,-103,-12,5,8,4
11-07 17:32:48.719,YES,23584555397954,473,16169,675,310260,24,-93,-8,STILL,473.0,0,19,-107,-20,5,14,12
11-07 17:33:00.560,YES,23585235895782,473,16169,675,310260,24,-95,-9,STILL,473.0,0,18,-105,-17,6,10,8
11-07 17:33:06.724,YES,23587280298226,473,16169,675,310260,24,-94,-8,STILL,473.0,0,18,-105,-17,6,11,9
11-07 17:33:13.043,YES,23587749265043,473,16169,675,310260,23,-93,-7,STILL,473.0,0,18,-104,-17,5,11,10
11-07 17:33:18.645,YES,23588728455766,473,16169,675,310260,23,-94,-7,STILL,473.0,0,18,-103,-17,5,9,10
11-07 17:33:19.103,YES,23588760331758,473,16169,675,310260,23,-94,-7,STILL,473.0,0,18,-103,-17,5,9,10
11-07 17:33:24.665,YES,23589613358250,473,16169,675,310260,23,-95,-8,STILL,473.0,0,19,-104,-19,4,9,11
11-07 17:33:36.575,YES,23590387379941,473,16169,675,310260,22,-95,-7,STILL,473.0,0,18,-108,-19,4,13,12
11-07 17:33:42.701,YES,23590728791330,473,16169,675,310260,23,-95,-9,STILL,473.0,0,20,-103,-20,3,8,11
11-07 17:33:48.983,YES,23591701390645,473,16169,675,310260,23,-95,-8,STILL,473.0,0,18,-107,-17,5,12,9
11-07 17:33:54.646,YES,23592602290735,473,16169,675,310260,24,-94,-10,STILL,473.0,0,21,-101,-20,3,7,10
11-07 17:34:00.602,YES,23593326137213,473,16169,675,310260,24,-97,-12,STILL,473.0,0,18,-105,-19,6,8,7
11-07 17:34:06.716,YES,23593706268709,473,16169,675,310260,24,-95,-10,STILL,473.0,0,20,-105,-18,4,10,8
11-07 17:34:18.583,YES,23594512492071,473,16169,675,310260,23,-94,-8,STILL,473.0,0,19,-101,-15,4,7,7
11-07 17:34:24.644,YES,23595009510298,473,16169,675,310260,24,-95,-10,STILL,473.0,0,19,-100,-15,5,5,5
11-07 17:34:27.176,YES,23597536915966,473,16169,675,310260,24,-94,-10,STILL,473.0,0,19,-104,-14,5,10,4
11-07 17:34:32.550,YES,23598013674347,473,16169,675,310260,24,-93,-8,STILL,473.0,0,19,-101,-16,5,8,8
11-07 17:34:38.661,YES,23598401782979,473,16169,675,310260,24,-94,-7,STILL,473.0,0,19,-102,-16,5,8,9
11-07 17:34:44.966,YES,23598758903223,473,16169,675,310260,22,-96,-6,STILL,473.0,0,17,-106,-16,5,10,10
11-07 17:34:50.659,YES,23599556557521,473,16169,675,310260,23,-95,-8,STILL,473.0,0,17,-103,-14,6,8,6
11-07 17:35:02.610,YES,23600301105200,473,16169,675,310260,23,-97,-8,STILL,473.0,0,17,-104,-14,6,7,6
11-07 17:35:14.566,YES,23600984861570,473,16169,675,310260,23,-94,-7,STILL,473.0,0,18,-101,-15,5,7,8
11-07 17:35:20.561,YES,23601291568944,473,16169,675,310260,22,-97,-8,STILL,473.0,0,18,-104,-16,4,7,8
11-07 17:35:26.831,YES,23601654694085,473,16169,675,310260,23,-94,-7,STILL,473.0,0,20,-99,-15,3,5,8
11-07 17:35:32.619,YES,23604277435179,473,16169,675,310260,22,-95,-7,STILL,473.0,0,18,-106,-16,4,11,9
11-07 17:35:33.299,YES,23604308283307,473,16169,675,310260,22,-95,-7,STILL,473.0,0,18,-106,-16,4,11,9
11-07 17:35:39.547,YES,23605354199714,473,16169,675,310260,22,-96,-8,STILL,473.0,0,17,-104,-16,5,8,8
11-07 17:35:45.621,YES,23605854518618,473,16169,675,310260,23,-94,-7,STILL,473.0,0,18,-106,-15,5,12,8
11-07 17:35:51.663,YES,23607158921925,473,16169,675,310260,23,-94,-7,STILL,473.0,0,18,-104,-17,5,10,10
11-07 17:35:57.660,YES,23607543506859,473,16169,675,310260,23,-95,-8,STILL,473.0,0,19,-107,-20,4,12,12
11-07 17:36:03.651,YES,23608858312406,473,16169,675,310260,23,-95,-8,STILL,473.0,0,18,-105,-16,5,10,8
11-07 17:36:15.615,YES,23610643988730,473,16169,675,310260,23,-95,-7,STILL,473.0,0,18,-103,-16,5,8,9
11-07 17:36:21.693,YES,23610998295015,473,16169,675,310260,22,-97,-9,STILL,473.0,0,17,-111,-20,5,14,11
11-07 17:36:27.606,YES,23612419776824,473,16169,675,310260,23,-94,-8,STILL,473.0,0,17,-105,-14,6,11,6
11-07 17:36:30.164,YES,23614939268950,473,16169,675,310260,23,-94,-7,STILL,473.0,0,17,-105,-16,6,11,9
11-07 17:36:35.555,YES,23615435924155,473,16169,675,310260,24,-94,-8,STILL,473.0,0,19,-102,-17,5,8,9
11-07 17:36:41.636,YES,23615951558894,473,16169,675,310260,23,-96,-9,STILL,473.0,0,17,-103,-15,6,7,6
11-07 17:36:42.113,YES,23615962101916,473,16169,675,310260,23,-96,-9,STILL,473.0,0,17,-103,-15,6,7,6
11-07 17:36:48.579,YES,23617125139636,473,16169,675,310260,23,-94,-7,STILL,473.0,0,17,-104,-16,6,10,9
11-07 17:36:54.907,YES,23617480315661,473,16169,675,310260,23,-95,-9,STILL,473.0,0,17,-107,-18,6,12,9
11-07 17:37:00.631,YES,23618940183463,473,16169,675,310260,23,-96,-10,STILL,473.0,0,17,-103,-14,6,7,4
11-07 17:37:06.711,YES,23619709448279,473,16169,675,310260,22,-95,-7,STILL,473.0,0,16,-104,-12,6,9,5
11-07 17:37:12.968,YES,23620146650666,473,16169,675,310260,22,-96,-8,STILL,473.0,0,18,-104,-15,4,8,7
11-07 17:37:18.694,YES,23620881338865,473,16169,675,310260,23,-94,-7,STILL,473.0,0,17,-103,-15,6,9,8
11-07 17:37:24.925,YES,23621308310730,473,16169,675,310260,22,-95,-7,STILL,473.0,0,18,-104,-17,4,9,10
11-07 17:37:36.571,YES,23622354397866,473,16169,675,310260,24,-94,-8,STILL,473.0,0,19,-104,-16,5,10,8
11-07 17:37:42.652,YES,23623252128632,473,16169,675,310260,23,-95,-9,STILL,473.0,0,17,-103,-15,6,8,6
11-07 17:37:48.733,YES,23624215574405,473,16169,675,310260,23,-94,-9,STILL,473.0,0,17,-104,-15,6,10,6
11-07 17:37:54.895,YES,23624600217933,473,16169,675,310260,22,-95,-7,STILL,473.0,0,16,-104,-13,6,9,6
11-07 17:38:01.643,YES,23626742342313,473,16169,675,310260,22,-95,-7,STILL,473.0,0,18,-104,-14,4,9,7
11-07 17:38:07.712,YES,23627074458544,473,16169,675,310260,23,-94,-7,STILL,473.0,0,18,-105,-19,5,11,12
11-07 17:38:13.909,YES,23627549702289,473,16169,675,310260,23,-95,-8,STILL,473.0,0,17,-106,-17,6,11,9
11-07 17:38:19.640,YES,23628845219606,473,16169,675,310260,23,-93,-7,STILL,473.0,0,18,-104,-17,5,11,10
11-07 17:38:25.896,YES,23629173517399,473,16169,675,310260,22,-95,-7,STILL,473.0,0,17,-103,-14,5,8,7
11-07 17:38:31.644,YES,23630008275451,473,16169,675,310260,23,-95,-8,STILL,473.0,0,18,-105,-18,5,10,10
11-07 17:38:34.180,YES,23632536361276,473,16169,675,310260,25,-93,-10,STILL,473.0,0,21,-101,-18,4,8,8
11-07 17:38:39.749,YES,23634386499116,473,16169,675,310260,23,-95,-8,STILL,473.0,0,18,-103,-15,5,8,7
11-07 17:38:45.638,YES,23635705689508,473,16169,675,310260,23,-95,-8,STILL,473.0,0,17,-105,-15,6,10,7
11-07 17:38:47.862,YES,23637974914942,473,16169,675,310260,23,-96,-9,STILL,473.0,0,18,-105,-18,5,9,9
11-07 17:38:58.555,YES,23639093678804,473,16169,675,310260,23,-94,-7,STILL,473.0,0,18,-105,-17,5,11,10
11-07 17:39:04.658,YES,23639599648854,473,16169,675,310260,22,-96,-6,STILL,473.0,0,17,-105,-14,5,9,8
11-07 17:39:10.683,YES,23639967741443,473,16169,675,310260,22,-95,-7,STILL,473.0,0,16,-104,-14,6,9,7
11-07 17:39:16.840,YES,23640448062428,473,16169,675,310260,23,-94,-7,STILL,473.0,0,17,-103,-15,6,9,8
11-07 17:39:22.681,YES,23641097157441,473,16169,675,310260,23,-94,-8,STILL,473.0,0,18,-104,-17,5,10,9
11-07 17:39:34.546,YES,23641773825529,473,16169,675,310260,23,-94,-8,STILL,473.0,0,18,-105,-18,5,11,10
11-07 17:39:35.040,YES,23641783935374,473,16169,675,310260,23,-94,-8,STILL,473.0,0,18,-105,-18,5,11,10
11-07 17:39:40.689,YES,23643374217095,473,16169,675,310260,24,-92,-7,STILL,473.0,0,18,-106,-19,6,14,12
11-07 17:39:52.601,YES,23644291568176,473,16169,675,310260,23,-93,-7,STILL,473.0,0,18,-105,-17,5,12,10
11-07 17:39:58.574,YES,23644624679615,473,16169,675,310260,24,-93,-9,STILL,473.0,0,19,-104,-19,5,11,10
11-07 17:40:10.649,YES,23645435885321,473,16169,675,310260,23,-93,-7,STILL,473.0,0,17,-106,-16,6,13,9
11-07 17:40:16.592,YES,23645825318016,473,16169,675,310260,23,-94,-7,STILL,473.0,0,17,-107,-18,6,13,11
11-07 17:40:17.100,YES,23645846814112,473,16169,675,310260,23,-94,-7,STILL,473.0,0,17,-107,-18,6,13,11
11-07 17:40:22.624,YES,23647511903757,473,16169,675,310260,23,-94,-7,STILL,473.0,0,18,-107,-19,5,13,12
11-07 17:40:28.713,YES,23647872393845,473,16169,675,310260,23,-93,-7,STILL,473.0,0,18,-104,-14,5,11,7
11-07 17:40:34.806,YES,23648314510556,473,16169,675,310260,23,-95,-8,STILL,473.0,0,17,-102,-13,6,7,5
11-07 17:40:36.886,YES,23650545593226,473,16169,675,310260,24,-93,-8,STILL,473.0,0,19,-103,-13,5,10,5
11-07 17:40:42.683,YES,23651427452741,473,16169,675,310260,24,-93,-9,STILL,473.0,0,18,-103,-15,6,10,6
11-07 17:40:54.553,YES,23652166655992,473,16169,675,310260,23,-93,-6,STILL,473.0,0,18,-107,-17,5,14,11
11-07 17:41:00.665,YES,23652549324832,473,16169,675,310260,23,-93,-6,STILL,473.0,0,18,-105,-18,5,12,12
11-07 17:41:12.615,YES,23653413899553,473,16169,675,310260,22,-95,-7,STILL,473.0,0,17,-104,-13,5,9,6
11-07 17:41:18.706,YES,23653766379016,473,16169,675,310260,24,-94,-9,STILL,473.0,0,18,-104,-16,6,10,7
11-07 17:41:24.748,YES,23654257361669,473,16169,675,310260,23,-94,-7,STILL,473.0,0,18,-102,-14,5,8,7
11-07 17:41:30.770,YES,23654768455626,473,16169,675,310260,23,-94,-7,STILL,473.0,0,18,-103,-15,5,9,8
11-07 17:41:32.834,YES,23656944540999,473,16169,675,310260,23,-94,-8,STILL,473.0,0,18,-104,-16,5,10,8
11-07 17:41:36.624,YES,23657487929334,473,16169,675,310260,23,-95,-8,STILL,473.0,0,19,-102,-17,4,7,9
11-07 17:41:40.644,YES,23657962865996,473,16169,675,310260,24,-95,-10,STILL,473.0,0,17,-103,-15,7,8,5
11-07 17:41:42.716,YES,23660002850470,473,16169,675,310260,23,-95,-8,STILL,473.0,0,18,-105,-16,5,10,8
11-07 17:41:47.641,YES,23660596877509,473,16169,675,310260,24,-94,-8,STILL,473.0,0,17,-101,-13,7,7,5
11-07 17:41:48.111,YES,23660608233656,473,16169,675,310260,24,-94,-8,STILL,473.0,0,17,-101,-13,7,7,5
11-07 17:41:54.641,YES,23661878385292,473,16169,675,310260,23,-94,-7,STILL,473.0,0,16,-106,-15,7,12,8
11-07 17:42:00.645,YES,23662264076008,473,16169,675,310260,23,-94,-8,STILL,473.0,0,17,-104,-14,6,10,6
11-07 17:42:12.561,YES,23662947017170,473,16169,675,310260,23,-95,-8,STILL,473.0,0,18,-103,-15,5,8,7
11-07 17:42:18.613,YES,23663583209994,473,16169,675,310260,23,-96,-8,STILL,473.0,0,17,-105,-16,6,9,8
11-07 17:42:24.706,YES,23663948491540,473,16169,675,310260,22,-96,-7,STILL,473.0,0,17,-105,-15,5,9,8
11-07 17:42:29.790,YES,23664428747630,473,16169,675,310260,22,-95,-7,STILL,473.0,0,17,-105,-17,5,10,10
11-07 17:42:31.836,YES,23666580649355,473,16169,675,310260,23,-94,-8,STILL,473.0,0,17,-102,-14,6,8,6
11-07 17:42:35.579,YES,23667149539932,473,16169,675,310260,24,-93,-8,STILL,473.0,0,16,-107,-16,8,14,8
11-07 17:42:36.094,YES,23667165203111,473,16169,675,310260,24,-93,-8,STILL,473.0,0,16,-107,-16,8,14,8
11-07 17:42:38.111,YES,23669656141432,473,16169,675,310260,23,-94,-7,STILL,473.0,0,17,-104,-15,6,10,8
11-07 17:42:43.623,YES,23670285575870,473,16169,675,310260,24,-93,-8,STILL,473.0,0,19,-102,-16,5,9,8
11-07 17:42:55.636,YES,23671098392826,473,16169,675,310260,23,-93,-7,STILL,473.0,0,17,-103,-15,6,10,8
11-07 17:43:01.564,YES,23671458293955,473,16169,675,310260,24,-93,-8,STILL,473.0,0,18,-102,-14,6,9,6
11-07 17:43:07.699,YES,23671810125709,473,16169,675,310260,23,-94,-7,STILL,473.0,0,17,-103,-13,6,9,6
11-07 17:43:19.057,YES,23672672642357,473,16169,675,310260,25,-91,-9,STILL,473.0,0,19,-102,-15,6,11,6
11-07 17:43:19.487,YES,23672686920796,473,16169,675,310260,25,-91,-9,STILL,473.0,0,19,-102,-15,6,11,6
11-07 17:43:21.505,YES,23675116983538,473,16169,675,310260,26,-88,-8,STILL,473.0,0,20,-95,-12,6,7,4
11-07 17:43:24.020,YES,23677455713407,473,16169,675,310260,23,-94,-7,STILL,473.0,0,18,-103,-15,5,9,8
11-07 17:43:25.999,YES,23679509498195,473,16169,675,310260,21,-99,-7,STILL,473.0,0,14,-109,-15,7,10,8
11-07 17:43:28.007,YES,23681622046114,473,16169,675,310260,20,-100,-7,STILL,473.0,0,14,-110,-16,6,10,9
11-07 17:43:30.556,YES,23684150099855,473,16169,675,310260,20,-99,-7,STILL,473.0,0,15,-108,-15,5,9,8
11-07 17:43:33.152,YES,23686720333236,473,16169,675,310260,21,-99,-7,STILL,473.0,0,15,-111,-18,6,12,11
11-07 17:43:35.578,YES,23689169174209,473,16169,675,310260,20,-100,-7,STILL,473.0,0,14,-111,-15,6,11,8
11-07 17:43:38.086,YES,23691651211488,473,16169,675,310260,19,-102,-8,STILL,473.0,0,13,-110,-14,6,8,6
11-07 17:43:40.596,YES,23694185417053,473,16169,675,310260,20,-100,-7,STILL,473.0,0,14,-111,-16,6,11,9
11-07 17:43:45.622,YES,23695026325157,473,16169,675,310260,21,-99,-7,STILL,473.0,0,15,-113,-20,6,14,13
11-07 17:43:50.684,YES,23695456593585,473,16169,675,310260,24,-95,-8,STILL,473.0,0,18,-105,-16,6,10,8
11-07 17:43:56.619,YES,23696400793419,473,16169,675,310260,20,-101,-8,STILL,473.0,0,16,-104,-14,4,3,6
11-07 17:43:56.699,YES,23696423642953,473,16169,675,310260,20,-101,-8,STILL,473.0,0,16,-104,-14,4,3,6
11-07 17:44:09.561,YES,23698560017332,473,16169,675,310260,27,-88,-10,STILL,473.0,0,23,-95,-18,4,7,8
11-07 17:44:13.275,YES,23699361785068,473,16169,675,310260,26,-89,-6,STILL,473.0,0,20,-101,-17,6,12,11
11-07 17:44:15.744,YES,23701440562046,473,16169,675,310260,26,-89,-7,WALKING,473.0,0,20,-99,-14,6,10,7
11-07 17:44:21.702,YES,23703010944442,473,16169,675,310260,27,-87,-8,WALKING,473.0,0,22,-97,-16,5,10,8
11-07 17:44:33.594,YES,23703792355510,473,16169,675,310260,20,-102,-10,WALKING,473.0,0,16,-108,-16,4,6,6
11-07 17:44:39.638,YES,23704270816807,473,16169,675,310260,19,-105,-11,WALKING,79.0,1,14,-109,-11,5,4,0
11-07 17:44:51.651,YES,23705070729699,79,16169,2300,310260,20,-103,-10,WALKING,79.0,0,15,-109,-13,5,6,3
11-07 17:44:57.567,YES,23705411876088,79,16169,2300,310260,19,-109,-14,WALKING,473.0,1,13,-105,-9,6,-4,-5
11-07 17:45:00.073,YES,23707918199046,473,16169,675,310260,21,-101,-9,WALKING,473.0,0,16,-108,-12,5,7,3
11-07 17:45:03.967,YES,23708245552776,473,16169,675,310260,19,-102,-7,WALKING,473.0,0,16,-108,-14,3,6,7
11-07 17:45:09.695,YES,23709489329619,473,16169,675,310260,20,-102,-7,WALKING,473.0,0,13,-112,-13,7,10,6
11-07 17:45:15.826,YES,23709930490027,473,16169,675,310260,19,-105,-9,WALKING,473.0,0,14,-110,-13,5,5,4
11-07 17:45:17.868,YES,23712137886810,473,16169,675,310260,18,-104,-8,STILL,473.0,0,14,-110,-14,4,6,6
11-07 17:45:23.653,YES,23713095868311,473,16169,675,310260,17,-107,-9,STILL,473.0,0,12,-113,-11,5,6,2
11-07 17:45:24.252,YES,23713107984511,473,16169,675,310260,17,-107,-9,STILL,473.0,0,12,-113,-11,5,6,2
11-07 17:45:30.621,YES,23714217115402,473,16169,675,310260,19,-104,-8,STILL,473.0,0,13,-108,-10,6,4,2
11-07 17:45:36.653,YES,23714677530500,473,16169,675,310260,19,-103,-9,STILL,473.0,0,15,-109,-16,4,6,7
11-07 17:45:48.622,YES,23715336233222,473,16169,675,310260,19,-105,-10,STILL,473.0,0,13,-108,-10,6,3,0
11-07 17:45:54.704,YES,23715693358883,473,16169,675,310260,20,-103,-10,STILL,473.0,0,15,-110,-13,5,7,3
11-07 17:46:06.643,YES,23716591339128,473,16169,675,310260,19,-109,-12,STILL,473.0,0,13,-106,-10,6,-3,-2
11-07 17:46:12.682,YES,23716969867604,473,16169,675,310260,18,-111,-13,STILL,79.0,1,12,-108,-9,6,-3,-4
11-07 17:46:18.786,YES,23717481927550,79,16169,675,310260,20,-101,-8,STILL,79.0,0,15,-111,-11,5,10,3
11-07 17:46:30.555,YES,23719247574445,79,16169,675,310260,17,-109,-9,STILL,79.0,0,12,-112,-12,5,3,3
11-07 17:46:31.050,YES,23719262144447,79,16169,675,310260,17,-109,-9,STILL,79.0,0,12,-112,-12,5,3,3
11-07 17:46:33.097,YES,23721768518446,79,16169,675,310260,18,-107,-10,STILL,79.0,0,13,-106,-9,5,-1,-1
11-07 17:46:35.264,YES,23723920225067,79,16169,675,310260,18,-106,-10,STILL,79.0,0,14,-105,-11,4,-1,1
11-07 17:46:41.650,YES,23726261648373,79,16169,675,310260,19,-105,-9,STILL,79.0,0,14,-106,-10,5,1,1
11-07 17:46:47.708,YES,23726600064709,79,16169,675,310260,21,-101,-9,STILL,79.0,0,16,-108,-16,5,7,7
11-07 17:46:53.750,YES,23727079953246,79,16169,675,310260,21,-102,-11,STILL,79.0,0,16,-110,-13,5,8,2
11-07 17:47:05.610,YES,23727947782551,79,16169,675,310260,20,-102,-9,STILL,79.0,0,17,-105,-11,3,3,2
11-07 17:47:11.658,YES,23728465799895,79,16169,675,310260,19,-103,-9,STILL,79.0,0,15,-111,-13,4,8,4
11-07 17:47:17.699,YES,23728816454825,79,16169,675,310260,19,-105,-10,STILL,79.0,0,14,-110,-14,5,5,4
11-07 17:47:19.744,YES,23730959712539,79,16169,675,310260,20,-109,-13,STILL,79.0,0,12,-113,-14,8,4,1
11-07 17:47:24.879,YES,23731801102935,79,16169,675,310260,19,-106,-10,STILL,79.0,0,13,-107,-10,6,1,0
11-07 17:47:30.633,YES,23732582187023,79,16169,675,310260,18,-107,-9,STILL,79.0,0,13,-118,-16,5,11,7
11-07 17:47:42.636,YES,23733433800233,79,16169,675,310260,21,-102,-11,STILL,79.0,0,14,-111,-15,7,9,4
11-07 17:47:54.546,YES,23734076872120,79,16169,675,310260,19,-104,-9,STILL,79.0,0,14,-111,-15,5,7,6
11-07 17:48:06.567,YES,23734751200156,79,16169,675,310260,21,-101,-10,STILL,79.0,0,15,-110,-15,6,9,5
11-07 17:48:18.538,YES,23735122106339,79,16169,675,310260,19,-107,-12,STILL,79.0,0,15,-105,-11,4,-2,-1
11-07 17:48:24.626,YES,23735967504965,79,16169,675,310260,21,-103,-13,STILL,79.0,0,16,-107,-10,5,4,-3
11-07 17:48:25.118,YES,23735974877726,79,16169,675,310260,21,-103,-13,STILL,79.0,0,16,-107,-10,5,4,-3
11-07 17:48:30.711,YES,23736886714692,79,16169,675,310260,20,-103,-11,STILL,79.0,0,15,-106,-8,5,3,-3
11-07 17:48:36.639,YES,23737683991282,79,16169,675,310260,20,-106,-12,STILL,79.0,0,15,-107,-11,5,1,-1
11-07 17:48:42.696,YES,23738018349180,79,16169,675,310260,21,-105,-14,STILL,79.0,0,16,-103,-9,5,-2,-5
11-07 17:48:54.617,YES,23738861414889,79,16169,675,310260,20,-106,-10,STILL,79.0,0,13,-111,-13,7,5,3
11-07 17:49:00.676,YES,23739237691176,79,16169,675,310260,22,-104,-16,STILL,79.0,0,17,-109,-13,5,5,-3
11-07 17:49:12.612,YES,23740000009273,79,16169,675,310260,20,-106,-11,STILL,79.0,0,16,-101,-9,4,-5,-2
11-07 17:49:18.738,YES,23740333442848,79,16169,2300,310260,19,-108,-10,STILL,79.0,0,12,-110,-12,7,2,2
11-07 17:49:20.780,YES,23742520104941,79,16169,2300,310260,18,-106,-8,STILL,79.0,0,11,-114,-14,7,8,6
