time, mTimeStamp, mPci, mTac, mEarfcn, mMcc+mMnc, ss, rsrp, rsrq, rssnr, cqi, ta
11-12 14:39:49.705,3502693491795,434,34635,850,310410,23,-105,-16,2147483647,2147483647,2147483647
11-12 14:39:49.886,3502693491795,434,34635,850,310410,23,-105,-16,2147483647,2147483647,2147483647
11-12 14:39:49.888,3502693491795,434,34635,850,310410,23,-105,-16,2147483647,2147483647,2147483647
11-12 14:40:00.267,3504659763345,434,34635,850,310410,22,-106,-15,2147483647,2147483647,2147483647
11-12 14:40:00.303,3504659763345,434,34635,850,310410,22,-106,-15,2147483647,2147483647,2147483647
11-12 14:40:12.269,3505026681767,434,34635,850,310410,20,-109,-15,2147483647,2147483647,2147483647
11-12 14:40:12.298,3505026681767,434,34635,850,310410,20,-109,-15,2147483647,2147483647,2147483647
11-12 14:40:18.268,3505741154807,434,34635,850,310410,19,-111,-15,2147483647,2147483647,2147483647
11-12 14:40:18.271,3505741154807,434,34635,850,310410,19,-111,-15,2147483647,2147483647,2147483647
11-12 14:40:30.301,3506419577167,434,34635,850,310410,20,-110,-15,2147483647,2147483647,2147483647
11-12 14:40:30.324,3506419577167,434,34635,850,310410,20,-110,-15,2147483647,2147483647,2147483647
11-12 14:40:36.317,3507023835716,434,34635,850,310410,20,-111,-16,2147483647,2147483647,2147483647
11-12 14:40:36.323,3507023835716,434,34635,850,310410,20,-111,-16,2147483647,2147483647,2147483647
11-12 14:40:36.794,3507023835716,434,34635,850,310410,20,-111,-16,2147483647,2147483647,2147483647
11-12 14:40:36.800,3507023835716,434,34635,850,310410,20,-111,-16,2147483647,2147483647,2147483647
11-12 14:40:42.293,3508354107255,434,34635,850,310410,16,-113,-12,2147483647,2147483647,2147483647
11-12 14:40:42.296,3508354107255,434,34635,850,310410,16,-113,-12,2147483647,2147483647,2147483647
11-12 14:40:42.752,3508354107255,434,34635,850,310410,16,-113,-12,2147483647,2147483647,2147483647
11-12 14:40:42.765,3508354107255,434,34635,850,310410,16,-113,-12,2147483647,2147483647,2147483647
11-12 14:40:49.279,3509396584755,434,34635,850,310410,14,-118,-13,2147483647,2147483647,2147483647
11-12 14:40:49.284,3509396584755,434,34635,850,310410,14,-118,-13,2147483647,2147483647,2147483647
11-12 14:40:49.774,3509396584755,434,34635,850,310410,14,-118,-13,2147483647,2147483647,2147483647
11-12 14:40:49.786,3509396584755,434,34635,850,310410,14,-118,-13,2147483647,2147483647,2147483647
11-12 14:40:50.270,3509396584755,434,34635,850,310410,14,-118,-13,2147483647,2147483647,2147483647
11-12 14:40:50.275,3509396584755,434,34635,850,310410,14,-118,-13,2147483647,2147483647,2147483647
11-12 14:40:50.771,3509396584755,434,34635,850,310410,14,-118,-13,2147483647,2147483647,2147483647
11-12 14:40:50.778,3509396584755,434,34635,850,310410,14,-118,-13,2147483647,2147483647,2147483647
11-12 14:40:51.256,3509396584755,434,34635,850,310410,14,-118,-13,2147483647,2147483647,2147483647
11-12 14:40:51.263,3509396584755,434,34635,850,310410,14,-118,-13,2147483647,2147483647,2147483647
11-12 14:40:51.792,3511901097400,434,34635,850,310410,15,-120,-15,2147483647,2147483647,2147483647
11-12 14:40:51.800,3511901097400,434,34635,850,310410,15,-120,-15,2147483647,2147483647,2147483647
11-12 14:40:57.320,3512541665016,434,34635,850,310410,14,-120,-14,2147483647,2147483647,2147483647}]

11-12 14:40:57.321,3512541665016,434,34635,850,310410,14,-120,-14,2147483647,2147483647,2147483647}]

11-12 14:41:03.408,3512900069114,434,34635,850,310410,16,-116,-14,2147483647,2147483647,2147483647}]

11-12 14:41:03.411,3512900069114,434,34635,850,310410,16,-116,-14,2147483647,2147483647,2147483647}]

11-12 14:41:09.311,3513656114398,434,34635,850,310410,16,-118,-15,2147483647,2147483647,2147483647}]

11-12 14:41:09.315,3513656114398,434,34635,850,310410,16,-118,-15,2147483647,2147483647,2147483647}]

11-12 14:41:09.792,3513656114398,434,34635,850,310410,16,-118,-15,2147483647,2147483647,2147483647}]

11-12 14:41:09.795,3513656114398,434,34635,850,310410,16,-118,-15,2147483647,2147483647,2147483647}]

11-12 14:41:15.423,3514530279693,434,34635,850,310410,17,-115,-16,2147483647,2147483647,2147483647}]

11-12 14:41:15.425,3514530279693,434,34635,850,310410,17,-115,-16,2147483647,2147483647,2147483647}]

11-12 14:41:21.278,3515186088509,434,34635,850,310410,15,-118,-15,2147483647,2147483647,2147483647}]

11-12 14:41:21.281,3515186088509,434,34635,850,310410,15,-118,-15,2147483647,2147483647,2147483647}]

11-12 14:41:27.359,3515627436157,434,34635,850,310410,14,-118,-13,2147483647,2147483647,2147483647}]

11-12 14:41:27.360,3515627436157,434,34635,850,310410,14,-118,-13,2147483647,2147483647,2147483647}]

11-12 14:41:37.406,3516403797640,434,34635,850,310410,15,-119,-14,2147483647,2147483647,2147483647}]

11-12 14:41:37.408,3516403797640,434,34635,850,310410,15,-119,-14,2147483647,2147483647,2147483647}]

11-12 14:41:37.873,3516403797640,434,34635,850,310410,15,-119,-14,2147483647,2147483647,2147483647}]

11-12 14:41:37.876,3516403797640,434,34635,850,310410,15,-119,-14,2147483647,2147483647,2147483647}]

11-12 14:41:38.374,3516403797640,434,34635,850,310410,15,-119,-14,2147483647,2147483647,2147483647}]

11-12 14:41:38.377,3516403797640,434,34635,850,310410,15,-119,-14,2147483647,2147483647,2147483647}]

11-12 14:41:38.867,3516403797640,434,34635,850,310410,15,-119,-14,2147483647,2147483647,2147483647}]

11-12 14:41:38.869,3516403797640,434,34635,850,310410,15,-119,-14,2147483647,2147483647,2147483647}]

11-12 14:41:39.369,3516403797640,434,34635,850,310410,15,-119,-14,2147483647,2147483647,2147483647}]

11-12 14:41:39.370,3516403797640,434,34635,850,310410,15,-119,-14,2147483647,2147483647,2147483647}]

11-12 14:41:39.869,3518508883527,434,34635,850,310410,15,-116,-13,2147483647,2147483647,2147483647}]

11-12 14:41:39.871,3518508883527,434,34635,850,310410,15,-116,-13,2147483647,2147483647,2147483647}]

11-12 14:41:40.370,3518508883527,434,34635,850,310410,15,-116,-13,2147483647,2147483647,2147483647}]

11-12 14:41:40.371,3518508883527,434,34635,850,310410,15,-116,-13,2147483647,2147483647,2147483647}]

11-12 14:41:40.870,3518508883527,434,34635,850,310410,15,-116,-13,2147483647,2147483647,2147483647}]

11-12 14:41:40.881,3518508883527,434,34635,850,310410,15,-116,-13,2147483647,2147483647,2147483647}]

11-12 14:41:41.374,3518508883527,434,34635,850,310410,15,-116,-13,2147483647,2147483647,2147483647}]

11-12 14:41:41.377,3518508883527,434,34635,850,310410,15,-116,-13,2147483647,2147483647,2147483647}]

11-12 14:41:45.272,3520948472364,434,34635,850,310410,15,-118,-15,2147483647,2147483647,2147483647}]

11-12 14:41:45.278,3520948472364,434,34635,850,310410,15,-118,-15,2147483647,2147483647,2147483647}]

11-12 14:41:51.393,3521345087247,434,34635,850,310410,14,-119,-14,2147483647,2147483647,2147483647}]

11-12 14:41:57.273,3521345087247,434,34635,850,310410,14,-119,-14,2147483647,2147483647,2147483647}]

11-12 14:42:03.276,3522096496020,434,34635,850,310410,13,-120,-12,2147483647,2147483647,2147483647}]

11-12 14:42:03.278,3522096496020,434,34635,850,310410,13,-120,-12,2147483647,2147483647,2147483647}]

11-12 14:42:09.581,3522488771684,434,34635,850,310410,15,-120,-15,2147483647,2147483647,2147483647}]

11-12 14:42:09.584,3522488771684,434,34635,850,310410,15,-120,-15,2147483647,2147483647,2147483647}]

11-12 14:42:15.315,3523303155255,434,34635,850,310410,15,-117,-12,2147483647,2147483647,2147483647
11-12 14:42:15.318,3523303155255,434,34635,850,310410,15,-117,-12,2147483647,2147483647,2147483647
11-12 14:42:21.386,3523699915763,434,34635,850,310410,16,-116,-15,2147483647,2147483647,2147483647
11-12 14:42:21.403,3523699915763,434,34635,850,310410,16,-116,-15,2147483647,2147483647,2147483647
11-12 14:42:33.275,3524355280985,434,34635,850,310410,16,-118,-16,2147483647,2147483647,2147483647
11-12 14:42:33.282,3524355280985,434,34635,850,310410,16,-118,-16,2147483647,2147483647,2147483647
11-12 14:42:33.758,3524355280985,434,34635,850,310410,16,-118,-16,2147483647,2147483647,2147483647
11-12 14:42:33.761,3524355280985,434,34635,850,310410,16,-118,-16,2147483647,2147483647,2147483647
11-12 14:42:45.338,3525577611679,434,34635,850,310410,18,-112,-14,2147483647,2147483647,2147483647}]

11-12 14:42:45.365,3525577611679,434,34635,850,310410,18,-112,-14,2147483647,2147483647,2147483647}]

11-12 14:42:51.327,3526075590739,434,34635,850,310410,17,-115,-15,2147483647,2147483647,2147483647}]

11-12 14:42:51.337,3526075590739,434,34635,850,310410,17,-115,-15,2147483647,2147483647,2147483647}]

11-12 14:42:51.809,3526075590739,434,34635,850,310410,17,-115,-15,2147483647,2147483647,2147483647}]

11-12 14:42:51.868,3526075590739,434,34635,850,310410,17,-115,-15,2147483647,2147483647,2147483647}]

11-12 14:42:57.417,3527006301717,434,34635,850,310410,18,-114,-15,2147483647,2147483647,2147483647}]

11-12 14:42:57.426,3527006301717,434,34635,850,310410,18,-114,-15,2147483647,2147483647,2147483647}]

11-12 14:43:03.661,3527301929403,434,34635,850,310410,16,-117,-16,2147483647,2147483647,2147483647}]

11-12 14:43:03.662,3527301929403,434,34635,850,310410,16,-117,-16,2147483647,2147483647,2147483647}]

11-12 14:43:04.261,3527301929403,434,34635,850,310410,16,-117,-16,2147483647,2147483647,2147483647}]

11-12 14:43:04.267,3527301929403,434,34635,850,310410,16,-117,-16,2147483647,2147483647,2147483647}]

11-12 14:43:04.770,3527301929403,434,34635,850,310410,16,-117,-16,2147483647,2147483647,2147483647}]

11-12 14:43:04.775,3527301929403,434,34635,850,310410,16,-117,-16,2147483647,2147483647,2147483647}]

11-12 14:43:09.507,3529124822606,434,34635,850,310410,15,-119,-16,2147483647,2147483647,2147483647}]

11-12 14:43:09.512,3529124822606,434,34635,850,310410,15,-119,-16,2147483647,2147483647,2147483647}]

11-12 14:43:10.004,3529124822606,434,34635,850,310410,15,-119,-16,2147483647,2147483647,2147483647}]

11-12 14:43:10.005,3529124822606,434,34635,850,310410,15,-119,-16,2147483647,2147483647,2147483647}]

11-12 14:43:10.516,3529124822606,434,34635,850,310410,15,-119,-16,2147483647,2147483647,2147483647}]

11-12 14:43:10.535,3529124822606,434,34635,850,310410,15,-119,-16,2147483647,2147483647,2147483647}]

11-12 14:43:11.014,3529124822606,434,34635,850,310410,15,-119,-16,2147483647,2147483647,2147483647}]

11-12 14:43:11.025,3529124822606,434,34635,850,310410,15,-119,-16,2147483647,2147483647,2147483647}]

11-12 14:43:11.510,3531162591142,434,34635,850,310410,16,-116,-13,2147483647,2147483647,2147483647}]

11-12 14:43:11.551,3531162591142,434,34635,850,310410,16,-116,-13,2147483647,2147483647,2147483647}]

11-12 14:43:12.014,3531162591142,434,34635,850,310410,16,-116,-13,2147483647,2147483647,2147483647}]

11-12 14:43:12.209,3531162591142,434,34635,850,310410,16,-116,-13,2147483647,2147483647,2147483647}]

11-12 14:43:12.519,3531162591142,434,34635,850,310410,16,-116,-13,2147483647,2147483647,2147483647}]

11-12 14:43:12.638,3531162591142,434,34635,850,310410,16,-116,-13,2147483647,2147483647,2147483647}]

11-12 14:43:13.007,3531162591142,434,34635,850,310410,16,-116,-13,2147483647,2147483647,2147483647}]

11-12 14:43:13.059,3531162591142,434,34635,850,310410,16,-116,-13,2147483647,2147483647,2147483647}]

11-12 14:43:13.529,3533281659999,434,34635,850,310410,14,-120,-14,2147483647,2147483647,2147483647}]

11-12 14:43:13.586,3533281659999,434,34635,850,310410,14,-120,-14,2147483647,2147483647,2147483647}]

11-12 14:43:14.019,3533281659999,434,34635,850,310410,14,-120,-14,2147483647,2147483647,2147483647}]

11-12 14:43:14.099,3533281659999,434,34635,850,310410,14,-120,-14,2147483647,2147483647,2147483647}]

11-12 14:43:14.512,3533281659999,434,34635,850,310410,14,-120,-14,2147483647,2147483647,2147483647}]

11-12 14:43:14.513,3533281659999,434,34635,850,310410,14,-120,-14,2147483647,2147483647,2147483647}]

11-12 14:43:15.016,3533281659999,434,34635,850,310410,14,-120,-14,2147483647,2147483647,2147483647}]

11-12 14:43:15.179,3533281659999,434,34635,850,310410,14,-120,-14,2147483647,2147483647,2147483647}]

11-12 14:43:15.514,3533281659999,434,34635,850,310410,14,-120,-14,2147483647,2147483647,2147483647}]

11-12 14:43:15.520,3533281659999,434,34635,850,310410,14,-120,-14,2147483647,2147483647,2147483647}]

11-12 14:43:16.026,3535781014519,434,34635,850,310410,16,-118,-16,2147483647,2147483647,2147483647}]

11-12 14:43:16.038,3535781014519,434,34635,850,310410,16,-118,-16,2147483647,2147483647,2147483647}]

11-12 14:43:16.526,3535781014519,434,34635,850,310410,16,-118,-16,2147483647,2147483647,2147483647}]

11-12 14:43:16.529,3535781014519,434,34635,850,310410,16,-118,-16,2147483647,2147483647,2147483647}]

11-12 14:43:17.022,3535781014519,434,34635,850,310410,16,-118,-16,2147483647,2147483647,2147483647}]

11-12 14:43:17.025,3535781014519,434,34635,850,310410,16,-118,-16,2147483647,2147483647,2147483647}]

11-12 14:43:17.649,3535781014519,434,34635,850,310410,16,-118,-16,2147483647,2147483647,2147483647}]

11-12 14:43:17.662,3535781014519,434,34635,850,310410,16,-118,-16,2147483647,2147483647,2147483647}]

11-12 14:43:18.161,3537911791345,434,34635,850,310410,14,-118,-13,2147483647,2147483647,2147483647}]

11-12 14:43:18.164,3537911791345,434,34635,850,310410,14,-118,-13,2147483647,2147483647,2147483647}]

11-12 14:43:18.992,3537911791345,434,34635,850,310410,14,-118,-13,2147483647,2147483647,2147483647}]

11-12 14:43:18.997,3537911791345,434,34635,850,310410,14,-118,-13,2147483647,2147483647,2147483647}]

11-12 14:43:23.407,3539113236205,434,34635,850,310410,15,-122,-17,2147483647,2147483647,2147483647}]

11-12 14:43:23.410,3539113236205,434,34635,850,310410,15,-122,-17,2147483647,2147483647,2147483647}]

11-12 14:43:35.332,3540008142909,434,34635,850,310410,14,-124,-17,2147483647,2147483647,2147483647}]

11-12 14:43:35.342,3540008142909,434,34635,850,310410,14,-124,-17,2147483647,2147483647,2147483647}]

11-12 14:43:41.283,3540738500898,434,34635,850,310410,13,-122,-14,2147483647,2147483647,2147483647}]

11-12 14:43:41.301,3540738500898,434,34635,850,310410,13,-122,-14,2147483647,2147483647,2147483647}]

11-12 14:43:53.282,3541369082055,434,34635,850,310410,16,-119,-16,2147483647,2147483647,2147483647}]

11-12 14:43:53.288,3541369082055,434,34635,850,310410,16,-119,-16,2147483647,2147483647,2147483647}]

11-12 14:43:57.593,3541789712305,434,34635,850,310410,14,-122,-17,2147483647,2147483647,2147483647}]

11-12 14:43:57.597,3541789712305,434,34635,850,310410,14,-122,-17,2147483647,2147483647,2147483647}]

11-12 14:43:58.102,3541789712305,434,34635,850,310410,14,-122,-17,2147483647,2147483647,2147483647}]

11-12 14:43:58.105,3541789712305,434,34635,850,310410,14,-122,-17,2147483647,2147483647,2147483647}]

11-12 14:43:58.592,3541789712305,434,34635,850,310410,14,-122,-17,2147483647,2147483647,2147483647}]

11-12 14:43:58.597,3541789712305,434,34635,850,310410,14,-122,-17,2147483647,2147483647,2147483647}]

11-12 14:43:59.108,3541789712305,434,34635,850,310410,14,-122,-17,2147483647,2147483647,2147483647}]

11-12 14:43:59.115,3541789712305,434,34635,850,310410,14,-122,-17,2147483647,2147483647,2147483647}]

11-12 14:43:59.594,3543833293237,434,34635,850,310410,12,-125,-16,2147483647,2147483647,2147483647}]

11-12 14:43:59.596,3543833293237,434,34635,850,310410,12,-125,-16,2147483647,2147483647,2147483647}]

11-12 14:44:00.107,3543833293237,434,34635,850,310410,12,-125,-16,2147483647,2147483647,2147483647}]

11-12 14:44:00.113,3543833293237,434,34635,850,310410,12,-125,-16,2147483647,2147483647,2147483647}]

11-12 14:44:05.296,3545028372784,434,34635,850,310410,13,-124,-17,2147483647,2147483647,2147483647}]

11-12 14:44:05.312,3545028372784,434,34635,850,310410,13,-124,-17,2147483647,2147483647,2147483647}]

11-12 14:44:11.316,3545568384765,434,34635,850,310410,13,-124,-16,2147483647,2147483647,2147483647}]

11-12 14:44:11.325,3545568384765,434,34635,850,310410,13,-124,-16,2147483647,2147483647,2147483647}]

11-12 14:44:23.282,3546263093532,434,34635,850,310410,13,-124,-17,2147483647,2147483647,2147483647
11-12 14:44:23.286,3546263093532,434,34635,850,310410,13,-124,-17,2147483647,2147483647,2147483647
11-12 14:44:29.388,3546653622216,434,34635,850,310410,13,-125,-17,2147483647,2147483647,2147483647
11-12 14:44:29.390,3546653622216,434,34635,850,310410,13,-125,-17,2147483647,2147483647,2147483647
11-12 14:44:41.281,3547322568898,434,34635,850,310410,13,-125,-17,2147483647,2147483647,2147483647
11-12 14:44:41.283,3547322568898,434,34635,850,310410,13,-125,-17,2147483647,2147483647,2147483647
11-12 14:44:51.322,3548064181784,434,34635,850,310410,13,-124,-16,2147483647,2147483647,2147483647}]

11-12 14:44:51.343,3548064181784,434,34635,850,310410,13,-124,-16,2147483647,2147483647,2147483647}]

11-12 14:44:51.605,3548064181784,434,34635,850,310410,13,-124,-16,2147483647,2147483647,2147483647}]

11-12 14:44:51.607,3548064181784,434,34635,850,310410,13,-124,-16,2147483647,2147483647,2147483647}]

11-12 14:44:52.119,3548064181784,434,34635,850,310410,13,-124,-16,2147483647,2147483647,2147483647}]

11-12 14:44:52.122,3548064181784,434,34635,850,310410,13,-124,-16,2147483647,2147483647,2147483647}]

11-12 14:44:52.617,3548064181784,434,34635,850,310410,13,-124,-16,2147483647,2147483647,2147483647}]

11-12 14:44:52.621,3548064181784,434,34635,850,310410,13,-124,-16,2147483647,2147483647,2147483647}]

11-12 14:44:53.118,3548064181784,434,34635,850,310410,13,-124,-16,2147483647,2147483647,2147483647}]

11-12 14:44:53.122,3548064181784,434,34635,850,310410,13,-124,-16,2147483647,2147483647,2147483647}]

11-12 14:44:53.893,3550632102821,434,34635,850,310410,13,-123,-15,2147483647,2147483647,2147483647}]

11-12 14:44:53.899,3550632102821,434,34635,850,310410,13,-123,-15,2147483647,2147483647,2147483647}]

11-12 14:44:58.398,3551041049216,434,34635,850,310410,14,-123,-17,2147483647,2147483647,2147483647}]

11-12 14:44:58.400,3551041049216,434,34635,850,310410,14,-123,-17,2147483647,2147483647,2147483647}]

11-12 14:44:58.910,3551041049216,434,34635,850,310410,14,-123,-17,2147483647,2147483647,2147483647}]

11-12 14:44:58.916,3551041049216,434,34635,850,310410,14,-123,-17,2147483647,2147483647,2147483647}]

11-12 14:44:59.408,3551041049216,434,34635,850,310410,14,-123,-17,2147483647,2147483647,2147483647}]

11-12 14:44:59.412,3551041049216,434,34635,850,310410,14,-123,-17,2147483647,2147483647,2147483647}]

11-12 14:44:59.912,3551041049216,434,34635,850,310410,14,-123,-17,2147483647,2147483647,2147483647}]

11-12 14:44:59.917,3551041049216,434,34635,850,310410,14,-123,-17,2147483647,2147483647,2147483647}]

11-12 14:45:00.433,3553137883383,434,34635,850,310410,13,-125,-16,2147483647,2147483647,2147483647}]

11-12 14:45:00.439,3553137883383,434,34635,850,310410,13,-125,-16,2147483647,2147483647,2147483647}]

11-12 14:45:04.327,3553603086398,434,34635,850,310410,14,-124,-17,2147483647,2147483647,2147483647}]

11-12 14:45:04.329,3553603086398,434,34635,850,310410,14,-124,-17,2147483647,2147483647,2147483647}]

11-12 14:45:04.841,3553603086398,434,34635,850,310410,14,-124,-17,2147483647,2147483647,2147483647}]

11-12 14:45:04.846,3553603086398,434,34635,850,310410,14,-124,-17,2147483647,2147483647,2147483647}]

11-12 14:45:10.298,3554861740430,434,34635,850,310410,13,-125,-16,2147483647,2147483647,2147483647}]

11-12 14:45:10.304,3554861740430,434,34635,850,310410,13,-125,-16,2147483647,2147483647,2147483647}]

11-12 14:45:22.323,3555591026961,434,34635,850,310410,14,-124,-16,2147483647,2147483647,2147483647}]

11-12 14:45:22.327,3555591026961,434,34635,850,310410,14,-124,-16,2147483647,2147483647,2147483647}]

11-12 14:45:28.353,3556091412427,434,34635,850,310410,14,-123,-17,2147483647,2147483647,2147483647}]

11-12 14:45:28.377,3556091412427,434,34635,850,310410,14,-123,-17,2147483647,2147483647,2147483647}]

11-12 14:45:34.279,3556789383799,434,34635,850,310410,13,-125,-17,2147483647,2147483647,2147483647}]

11-12 14:45:34.284,3556789383799,434,34635,850,310410,13,-125,-17,2147483647,2147483647,2147483647}]

11-12 14:45:40.378,3557221377644,434,34635,850,310410,13,-125,-16,2147483647,2147483647,2147483647}]

11-12 14:45:40.380,3557221377644,434,34635,850,310410,13,-125,-16,2147483647,2147483647,2147483647}]

11-12 14:45:46.489,3557588682629,434,34635,850,310410,13,-124,-16,2147483647,2147483647,2147483647}]

11-12 14:45:46.491,3557588682629,434,34635,850,310410,13,-124,-16,2147483647,2147483647,2147483647}]

11-12 14:45:52.326,3558247125871,434,34635,850,310410,14,-123,-17,2147483647,2147483647,2147483647}]

11-12 14:45:52.328,3558247125871,434,34635,850,310410,14,-123,-17,2147483647,2147483647,2147483647}]

11-12 14:45:58.330,3559036924283,434,34635,850,310410,13,-123,-16,2147483647,2147483647,2147483647}]

11-12 14:45:58.357,3559036924283,434,34635,850,310410,13,-123,-16,2147483647,2147483647,2147483647}]

11-12 14:45:58.810,3559036924283,434,34635,850,310410,13,-123,-16,2147483647,2147483647,2147483647}]

11-12 14:45:58.814,3559036924283,434,34635,850,310410,13,-123,-16,2147483647,2147483647,2147483647}]

11-12 14:45:59.311,3559036924283,434,34635,850,310410,13,-123,-16,2147483647,2147483647,2147483647}]

11-12 14:45:59.316,3559036924283,434,34635,850,310410,13,-123,-16,2147483647,2147483647,2147483647}]

11-12 14:45:59.810,3559036924283,434,34635,850,310410,13,-123,-16,2147483647,2147483647,2147483647}]

11-12 14:45:59.815,3559036924283,434,34635,850,310410,13,-123,-16,2147483647,2147483647,2147483647}]

11-12 14:46:00.307,3559036924283,434,34635,850,310410,13,-123,-16,2147483647,2147483647,2147483647}]

11-12 14:46:00.315,3559036924283,434,34635,850,310410,13,-123,-16,2147483647,2147483647,2147483647}]

11-12 14:46:00.833,3561529111511,434,34635,850,310410,12,-125,-15,2147483647,2147483647,2147483647}]

11-12 14:46:00.844,3561529111511,434,34635,850,310410,12,-125,-15,2147483647,2147483647,2147483647}]

11-12 14:46:06.300,3562119356882,434,34635,850,310410,13,-125,-17,2147483647,2147483647,2147483647}]

11-12 14:46:06.327,3562119356882,434,34635,850,310410,13,-125,-17,2147483647,2147483647,2147483647}]

11-12 14:46:12.290,3562777438875,434,34635,850,310410,13,-125,-15,2147483647,2147483647,2147483647}]

11-12 14:46:12.298,3562777438875,434,34635,850,310410,13,-125,-15,2147483647,2147483647,2147483647}]

11-12 14:46:12.781,3562777438875,434,34635,850,310410,13,-125,-15,2147483647,2147483647,2147483647}]

11-12 14:46:12.801,3562777438875,434,34635,850,310410,13,-125,-15,2147483647,2147483647,2147483647}]

11-12 14:46:24.282,3563945552585,434,34635,850,310410,14,-123,-17,2147483647,2147483647,2147483647}]

11-12 14:46:24.292,3563945552585,434,34635,850,310410,14,-123,-17,2147483647,2147483647,2147483647}]

11-12 14:46:30.397,3564338997676,434,34635,850,310410,15,-122,-17,2147483647,2147483647,2147483647}]

11-12 14:46:30.400,3564338997676,434,34635,850,310410,15,-122,-17,2147483647,2147483647,2147483647}]

11-12 14:46:36.276,3564995545867,434,34635,850,310410,12,-123,-14,2147483647,2147483647,2147483647}]

11-12 14:46:36.284,3564995545867,434,34635,850,310410,12,-123,-14,2147483647,2147483647,2147483647}]

11-12 14:46:42.393,3565406155751,434,34635,850,310410,14,-123,-15,2147483647,2147483647,2147483647}]

11-12 14:46:42.401,3565406155751,434,34635,850,310410,14,-123,-15,2147483647,2147483647,2147483647}]

11-12 14:46:48.317,3566778959273,434,34635,850,310410,14,-122,-16,2147483647,2147483647,2147483647}]

11-12 14:46:48.332,3566778959273,434,34635,850,310410,14,-122,-16,2147483647,2147483647,2147483647}]

11-12 14:47:00.273,3567437421787,434,34635,850,310410,15,-119,-16,2147483647,2147483647,2147483647
11-12 14:47:00.283,3567437421787,434,34635,850,310410,15,-119,-16,2147483647,2147483647,2147483647
11-12 14:47:06.413,3567834452503,434,34635,850,310410,18,-114,-15,2147483647,2147483647,2147483647
11-12 14:47:06.417,3567834452503,434,34635,850,310410,18,-114,-15,2147483647,2147483647,2147483647
11-12 14:47:08.788,3568314752603,434,34635,850,310410,20,-108,-15,2147483647,2147483647,2147483647
11-12 14:47:08.789,3568314752603,434,34635,850,310410,20,-108,-15,2147483647,2147483647,2147483647
11-12 14:47:09.296,3568314752603,434,34635,850,310410,20,-108,-15,2147483647,2147483647,2147483647
11-12 14:47:09.301,3568314752603,434,34635,850,310410,20,-108,-15,2147483647,2147483647,2147483647
11-12 14:47:09.806,3568314752603,434,34635,850,310410,20,-108,-15,2147483647,2147483647,2147483647
11-12 14:47:09.812,3568314752603,434,34635,850,310410,20,-108,-15,2147483647,2147483647,2147483647
11-12 14:47:10.294,3568314752603,434,34635,850,310410,20,-108,-15,2147483647,2147483647,2147483647
11-12 14:47:10.300,3568314752603,434,34635,850,310410,20,-108,-15,2147483647,2147483647,2147483647
11-12 14:47:10.787,3570382675153,434,34635,850,310410,20,-110,-16,2147483647,2147483647,2147483647
11-12 14:47:10.788,3570382675153,434,34635,850,310410,20,-110,-16,2147483647,2147483647,2147483647
11-12 14:47:11.302,3570382675153,434,34635,850,310410,20,-110,-16,2147483647,2147483647,2147483647
11-12 14:47:11.309,3570382675153,434,34635,850,310410,20,-110,-16,2147483647,2147483647,2147483647
11-12 14:47:16.336,3571884684313,434,34635,850,310410,18,-113,-14,2147483647,2147483647,2147483647
11-12 14:47:16.352,3571884684313,434,34635,850,310410,18,-113,-14,2147483647,2147483647,2147483647
11-12 14:47:16.803,3571884684313,434,34635,850,310410,18,-113,-14,2147483647,2147483647,2147483647
11-12 14:47:16.808,3571884684313,434,34635,850,310410,18,-113,-14,2147483647,2147483647,2147483647
11-12 14:47:22.515,3572671350694,434,34635,850,310410,18,-113,-15,2147483647,2147483647,2147483647
11-12 14:47:22.517,3572671350694,434,34635,850,310410,18,-113,-15,2147483647,2147483647,2147483647
11-12 14:47:23.027,3572671350694,434,34635,850,310410,18,-113,-15,2147483647,2147483647,2147483647
11-12 14:47:23.040,3572671350694,434,34635,850,310410,18,-113,-15,2147483647,2147483647,2147483647
11-12 14:47:23.542,3572671350694,434,34635,850,310410,18,-113,-15,2147483647,2147483647,2147483647
11-12 14:47:23.554,3572671350694,434,34635,850,310410,18,-113,-15,2147483647,2147483647,2147483647
11-12 14:47:28.406,3574305199919,434,34635,850,310410,19,-111,-15,2147483647,2147483647,2147483647
11-12 14:47:28.409,3574305199919,434,34635,850,310410,19,-111,-15,2147483647,2147483647,2147483647
11-12 14:47:40.287,3575497257798,434,34635,850,310410,19,-111,-16,2147483647,2147483647,2147483647
11-12 14:47:40.288,3575497257798,434,34635,850,310410,19,-111,-16,2147483647,2147483647,2147483647
11-12 14:47:41.137,3575497257798,434,34635,850,310410,19,-111,-16,2147483647,2147483647,2147483647
11-12 14:47:41.141,3575497257798,434,34635,850,310410,19,-111,-16,2147483647,2147483647,2147483647
11-12 14:47:41.638,3575497257798,434,34635,850,310410,19,-111,-16,2147483647,2147483647,2147483647
