time,mRegistered,mTimeStamp,mPci,mTac,mEarfcn,mMcc+mMnc,ss,rsrp,rsrq,rssnr,cqi,ta
11-21 15:17:04.078,NO,138003133829999,374,2147483647,5780,nullnull,25,-94,-20,2147483647,2147483647,2147483647
11-21 15:17:04.078,NO,138003133829999,96,2147483647,5780,nullnull,24,-94,-18,2147483647,2147483647,2147483647
11-21 15:17:04.078,NO,138003133829999,152,2147483647,5780,nullnull,24,-94,-19,2147483647,2147483647,2147483647
11-21 15:17:04.078,NO,138003133829999,470,2147483647,5780,nullnull,27,-85,-16,2147483647,2147483647,2147483647}]
11-21 15:17:04.130,YES,138003133829999,406,34624,850,310410,17,-111,-10,2147483647,2147483647,2147483647
11-21 15:17:04.130,NO,138003133829999,322,2147483647,850,nullnull,11,-118,-14,2147483647,2147483647,2147483647
11-21 15:17:04.130,NO,138003133829999,226,2147483647,9820,nullnull,14,-105,-9,2147483647,2147483647,2147483647
11-21 15:17:04.130,NO,138003133829999,466,2147483647,9820,nullnull,14,-115,-18,2147483647,2147483647,2147483647
11-21 15:17:04.130,NO,138003133829999,198,2147483647,9820,nullnull,14,-114,-19,2147483647,2147483647,2147483647
11-21 15:17:04.130,NO,138003133829999,263,2147483647,9820,nullnull,14,-117,-20,2147483647,2147483647,2147483647
11-21 15:17:04.130,NO,138003133829999,162,2147483647,9820,nullnull,14,-118,-20,2147483647,2147483647,2147483647
11-21 15:17:04.130,NO,138003133829999,374,2147483647,5780,nullnull,25,-94,-20,2147483647,2147483647,2147483647
11-21 15:17:04.130,NO,138003133829999,96,2147483647,5780,nullnull,24,-94,-18,2147483647,2147483647,2147483647
11-21 15:17:04.130,NO,138003133829999,152,2147483647,5780,nullnull,24,-94,-19,2147483647,2147483647,2147483647
11-21 15:17:04.130,NO,138003133829999,470,2147483647,5780,nullnull,27,-85,-16,2147483647,2147483647,2147483647}]
11-21 15:17:04.565,YES,138003133829999,406,34624,850,310410,17,-111,-10,2147483647,2147483647,2147483647
11-21 15:17:04.565,NO,138003133829999,322,2147483647,850,nullnull,11,-118,-14,2147483647,2147483647,2147483647
11-21 15:17:04.565,NO,138003133829999,226,2147483647,9820,nullnull,14,-105,-9,2147483647,2147483647,2147483647
11-21 15:17:04.565,NO,138003133829999,466,2147483647,9820,nullnull,14,-115,-18,2147483647,2147483647,2147483647
11-21 15:17:04.565,NO,138003133829999,198,2147483647,9820,nullnull,14,-114,-19,2147483647,2147483647,2147483647
11-21 15:17:04.565,NO,138003133829999,263,2147483647,9820,nullnull,14,-117,-20,2147483647,2147483647,2147483647
11-21 15:17:04.565,NO,138003133829999,162,2147483647,9820,nullnull,14,-118,-20,2147483647,2147483647,2147483647
11-21 15:17:04.565,NO,138003133829999,374,2147483647,5780,nullnull,25,-94,-20,2147483647,2147483647,2147483647
11-21 15:17:04.565,NO,138003133829999,96,2147483647,5780,nullnull,24,-94,-18,2147483647,2147483647,2147483647
11-21 15:17:04.565,NO,138003133829999,152,2147483647,5780,nullnull,24,-94,-19,2147483647,2147483647,2147483647
11-21 15:17:04.565,NO,138003133829999,470,2147483647,5780,nullnull,27,-85,-16,2147483647,2147483647,2147483647}]
11-21 15:17:04.599,YES,138003133829999,406,34624,850,310410,17,-111,-10,2147483647,2147483647,2147483647
11-21 15:17:04.599,NO,138003133829999,322,2147483647,850,nullnull,11,-118,-14,2147483647,2147483647,2147483647
11-21 15:17:04.599,NO,138003133829999,226,2147483647,9820,nullnull,14,-105,-9,2147483647,2147483647,2147483647
11-21 15:17:04.599,NO,138003133829999,466,2147483647,9820,nullnull,14,-115,-18,2147483647,2147483647,2147483647
11-21 15:17:04.599,NO,138003133829999,198,2147483647,9820,nullnull,14,-114,-19,2147483647,2147483647,2147483647
11-21 15:17:04.599,NO,138003133829999,263,2147483647,9820,nullnull,14,-117,-20,2147483647,2147483647,2147483647
11-21 15:17:04.599,NO,138003133829999,162,2147483647,9820,nullnull,14,-118,-20,2147483647,2147483647,2147483647
11-21 15:17:04.599,NO,138003133829999,374,2147483647,5780,nullnull,25,-94,-20,2147483647,2147483647,2147483647
11-21 15:17:04.599,NO,138003133829999,96,2147483647,5780,nullnull,24,-94,-18,2147483647,2147483647,2147483647
11-21 15:17:04.599,NO,138003133829999,152,2147483647,5780,nullnull,24,-94,-19,2147483647,2147483647,2147483647
11-21 15:17:04.599,NO,138003133829999,470,2147483647,5780,nullnull,27,-85,-16,2147483647,2147483647,2147483647}]
11-21 15:17:05.068,YES,138003133829999,406,34624,850,310410,17,-111,-10,2147483647,2147483647,2147483647
11-21 15:17:05.068,NO,138003133829999,322,2147483647,850,nullnull,11,-118,-14,2147483647,2147483647,2147483647
11-21 15:17:05.068,NO,138003133829999,226,2147483647,9820,nullnull,14,-105,-9,2147483647,2147483647,2147483647
11-21 15:17:05.068,NO,138003133829999,466,2147483647,9820,nullnull,14,-115,-18,2147483647,2147483647,2147483647
11-21 15:17:05.068,NO,138003133829999,198,2147483647,9820,nullnull,14,-114,-19,2147483647,2147483647,2147483647
11-21 15:17:05.068,NO,138003133829999,263,2147483647,9820,nullnull,14,-117,-20,2147483647,2147483647,2147483647
11-21 15:17:05.068,NO,138003133829999,162,2147483647,9820,nullnull,14,-118,-20,2147483647,2147483647,2147483647
11-21 15:17:05.068,NO,138003133829999,374,2147483647,5780,nullnull,25,-94,-20,2147483647,2147483647,2147483647
11-21 15:17:05.068,NO,138003133829999,96,2147483647,5780,nullnull,24,-94,-18,2147483647,2147483647,2147483647
11-21 15:17:05.068,NO,138003133829999,152,2147483647,5780,nullnull,24,-94,-19,2147483647,2147483647,2147483647
11-21 15:17:05.068,NO,138003133829999,470,2147483647,5780,nullnull,27,-85,-16,2147483647,2147483647,2147483647}]
11-21 15:17:05.104,YES,138003133829999,406,34624,850,310410,17,-111,-10,2147483647,2147483647,2147483647
11-21 15:17:05.104,NO,138003133829999,322,2147483647,850,nullnull,11,-118,-14,2147483647,2147483647,2147483647
11-21 15:17:05.104,NO,138003133829999,226,2147483647,9820,nullnull,14,-105,-9,2147483647,2147483647,2147483647
11-21 15:17:05.104,NO,138003133829999,466,2147483647,9820,nullnull,14,-115,-18,2147483647,2147483647,2147483647
11-21 15:17:05.104,NO,138003133829999,198,2147483647,9820,nullnull,14,-114,-19,2147483647,2147483647,2147483647
11-21 15:17:05.104,NO,138003133829999,263,2147483647,9820,nullnull,14,-117,-20,2147483647,2147483647,2147483647
11-21 15:17:05.104,NO,138003133829999,162,2147483647,9820,nullnull,14,-118,-20,2147483647,2147483647,2147483647
11-21 15:17:05.104,NO,138003133829999,374,2147483647,5780,nullnull,25,-94,-20,2147483647,2147483647,2147483647
11-21 15:17:05.104,NO,138003133829999,96,2147483647,5780,nullnull,24,-94,-18,2147483647,2147483647,2147483647
11-21 15:17:05.104,NO,138003133829999,152,2147483647,5780,nullnull,24,-94,-19,2147483647,2147483647,2147483647
11-21 15:17:05.104,NO,138003133829999,470,2147483647,5780,nullnull,27,-85,-16,2147483647,2147483647,2147483647}]
11-21 15:17:05.566,YES,138003133829999,406,34624,850,310410,17,-111,-10,2147483647,2147483647,2147483647
11-21 15:17:05.566,NO,138003133829999,322,2147483647,850,nullnull,11,-118,-14,2147483647,2147483647,2147483647
11-21 15:17:05.566,NO,138003133829999,226,2147483647,9820,nullnull,14,-105,-9,2147483647,2147483647,2147483647
11-21 15:17:05.566,NO,138003133829999,466,2147483647,9820,nullnull,14,-115,-18,2147483647,2147483647,2147483647
11-21 15:17:05.566,NO,138003133829999,198,2147483647,9820,nullnull,14,-114,-19,2147483647,2147483647,2147483647
11-21 15:17:05.566,NO,138003133829999,263,2147483647,9820,nullnull,14,-117,-20,2147483647,2147483647,2147483647
11-21 15:17:05.566,NO,138003133829999,162,2147483647,9820,nullnull,14,-118,-20,2147483647,2147483647,2147483647
11-21 15:17:05.566,NO,138003133829999,374,2147483647,5780,nullnull,25,-94,-20,2147483647,2147483647,2147483647
11-21 15:17:05.566,NO,138003133829999,96,2147483647,5780,nullnull,24,-94,-18,2147483647,2147483647,2147483647
11-21 15:17:05.566,NO,138003133829999,152,2147483647,5780,nullnull,24,-94,-19,2147483647,2147483647,2147483647
11-21 15:17:05.566,NO,138003133829999,470,2147483647,5780,nullnull,27,-85,-16,2147483647,2147483647,2147483647}]
11-21 15:17:05.656,YES,138003133829999,406,34624,850,310410,17,-111,-10,2147483647,2147483647,2147483647
11-21 15:17:05.656,NO,138003133829999,322,2147483647,850,nullnull,11,-118,-14,2147483647,2147483647,2147483647
11-21 15:17:05.656,NO,138003133829999,226,2147483647,9820,nullnull,14,-105,-9,2147483647,2147483647,2147483647
11-21 15:17:05.656,NO,138003133829999,466,2147483647,9820,nullnull,14,-115,-18,2147483647,2147483647,2147483647
11-21 15:17:05.656,NO,138003133829999,198,2147483647,9820,nullnull,14,-114,-19,2147483647,2147483647,2147483647
11-21 15:17:05.656,NO,138003133829999,263,2147483647,9820,nullnull,14,-117,-20,2147483647,2147483647,2147483647
11-21 15:17:05.656,NO,138003133829999,162,2147483647,9820,nullnull,14,-118,-20,2147483647,2147483647,2147483647
11-21 15:17:05.656,NO,138003133829999,374,2147483647,5780,nullnull,25,-94,-20,2147483647,2147483647,2147483647
11-21 15:17:05.656,NO,138003133829999,96,2147483647,5780,nullnull,24,-94,-18,2147483647,2147483647,2147483647
11-21 15:17:05.656,NO,138003133829999,152,2147483647,5780,nullnull,24,-94,-19,2147483647,2147483647,2147483647
11-21 15:17:05.656,NO,138003133829999,470,2147483647,5780,nullnull,27,-85,-16,2147483647,2147483647,2147483647}]
11-21 15:17:06.070,YES,138005382217358,406,34624,850,310410,15,-115,-11,2147483647,2147483647,2147483647
11-21 15:17:06.070,NO,138005382217358,322,2147483647,850,nullnull,8,-125,-17,2147483647,2147483647,2147483647
11-21 15:17:06.070,NO,138005382217358,226,2147483647,9820,nullnull,14,-105,-9,2147483647,2147483647,2147483647
11-21 15:17:06.070,NO,138005382217358,466,2147483647,9820,nullnull,14,-115,-18,2147483647,2147483647,2147483647
11-21 15:17:06.070,NO,138005382217358,198,2147483647,9820,nullnull,14,-114,-19,2147483647,2147483647,2147483647
11-21 15:17:06.070,NO,138005382217358,263,2147483647,9820,nullnull,14,-117,-20,2147483647,2147483647,2147483647
11-21 15:17:06.070,NO,138005382217358,162,2147483647,9820,nullnull,14,-118,-20,2147483647,2147483647,2147483647
11-21 15:17:06.070,NO,138005382217358,374,2147483647,5780,nullnull,25,-94,-20,2147483647,2147483647,2147483647
11-21 15:17:06.070,NO,138005382217358,96,2147483647,5780,nullnull,24,-94,-18,2147483647,2147483647,2147483647
11-21 15:17:06.070,NO,138005382217358,152,2147483647,5780,nullnull,24,-94,-19,2147483647,2147483647,2147483647
11-21 15:17:06.070,NO,138005382217358,470,2147483647,5780,nullnull,27,-85,-16,2147483647,2147483647,2147483647}]
11-21 15:17:06.153,YES,138005382217358,406,34624,850,310410,15,-115,-11,2147483647,2147483647,2147483647
11-21 15:17:06.153,NO,138005382217358,322,2147483647,850,nullnull,8,-125,-17,2147483647,2147483647,2147483647
11-21 15:17:06.153,NO,138005382217358,226,2147483647,9820,nullnull,14,-105,-9,2147483647,2147483647,2147483647
11-21 15:17:06.153,NO,138005382217358,466,2147483647,9820,nullnull,14,-115,-18,2147483647,2147483647,2147483647
11-21 15:17:06.153,NO,138005382217358,198,2147483647,9820,nullnull,14,-114,-19,2147483647,2147483647,2147483647
11-21 15:17:06.153,NO,138005382217358,263,2147483647,9820,nullnull,14,-117,-20,2147483647,2147483647,2147483647
11-21 15:17:06.153,NO,138005382217358,162,2147483647,9820,nullnull,14,-118,-20,2147483647,2147483647,2147483647
11-21 15:17:06.153,NO,138005382217358,374,2147483647,5780,nullnull,25,-94,-20,2147483647,2147483647,2147483647
11-21 15:17:06.153,NO,138005382217358,96,2147483647,5780,nullnull,24,-94,-18,2147483647,2147483647,2147483647
11-21 15:17:06.153,NO,138005382217358,152,2147483647,5780,nullnull,24,-94,-19,2147483647,2147483647,2147483647
11-21 15:17:06.153,NO,138005382217358,470,2147483647,5780,nullnull,27,-85,-16,2147483647,2147483647,2147483647}]
11-21 15:17:06.573,YES,138005382217358,406,34624,850,310410,15,-115,-11,2147483647,2147483647,2147483647
11-21 15:17:06.573,NO,138005382217358,322,2147483647,850,nullnull,8,-125,-17,2147483647,2147483647,2147483647
11-21 15:17:06.573,NO,138005382217358,226,2147483647,9820,nullnull,14,-105,-9,2147483647,2147483647,2147483647
11-21 15:17:06.573,NO,138005382217358,466,2147483647,9820,nullnull,14,-115,-18,2147483647,2147483647,2147483647
11-21 15:17:06.573,NO,138005382217358,198,2147483647,9820,nullnull,14,-114,-19,2147483647,2147483647,2147483647
11-21 15:17:06.573,NO,138005382217358,263,2147483647,9820,nullnull,14,-117,-20,2147483647,2147483647,2147483647
11-21 15:17:06.573,NO,138005382217358,162,2147483647,9820,nullnull,14,-118,-20,2147483647,2147483647,2147483647
11-21 15:17:06.573,NO,138005382217358,374,2147483647,5780,nullnull,25,-94,-20,2147483647,2147483647,2147483647
11-21 15:17:06.573,NO,138005382217358,96,2147483647,5780,nullnull,24,-94,-18,2147483647,2147483647,2147483647
11-21 15:17:06.573,NO,138005382217358,152,2147483647,5780,nullnull,24,-94,-19,2147483647,2147483647,2147483647
11-21 15:17:06.573,NO,138005382217358,470,2147483647,5780,nullnull,27,-85,-16,2147483647,2147483647,2147483647}]
11-21 15:17:06.574,YES,138005382217358,406,34624,850,310410,15,-115,-11,2147483647,2147483647,2147483647
11-21 15:17:06.574,NO,138005382217358,322,2147483647,850,nullnull,8,-125,-17,2147483647,2147483647,2147483647
11-21 15:17:06.574,NO,138005382217358,226,2147483647,9820,nullnull,14,-105,-9,2147483647,2147483647,2147483647
11-21 15:17:06.574,NO,138005382217358,466,2147483647,9820,nullnull,14,-115,-18,2147483647,2147483647,2147483647
11-21 15:17:06.574,NO,138005382217358,198,2147483647,9820,nullnull,14,-114,-19,2147483647,2147483647,2147483647
11-21 15:17:06.574,NO,138005382217358,263,2147483647,9820,nullnull,14,-117,-20,2147483647,2147483647,2147483647
11-21 15:17:06.574,NO,138005382217358,162,2147483647,9820,nullnull,14,-118,-20,2147483647,2147483647,2147483647
11-21 15:17:06.574,NO,138005382217358,374,2147483647,5780,nullnull,25,-94,-20,2147483647,2147483647,2147483647
11-21 15:17:06.574,NO,138005382217358,96,2147483647,5780,nullnull,24,-94,-18,2147483647,2147483647,2147483647
11-21 15:17:06.574,NO,138005382217358,152,2147483647,5780,nullnull,24,-94,-19,2147483647,2147483647,2147483647
11-21 15:17:06.574,NO,138005382217358,470,2147483647,5780,nullnull,27,-85,-16,2147483647,2147483647,2147483647}]
11-21 15:17:07.070,YES,138005382217358,406,34624,850,310410,15,-115,-11,2147483647,2147483647,2147483647
11-21 15:17:07.070,NO,138005382217358,322,2147483647,850,nullnull,8,-125,-17,2147483647,2147483647,2147483647
11-21 15:17:07.070,NO,138005382217358,226,2147483647,9820,nullnull,14,-105,-9,2147483647,2147483647,2147483647
11-21 15:17:07.070,NO,138005382217358,466,2147483647,9820,nullnull,14,-115,-18,2147483647,2147483647,2147483647
11-21 15:17:07.070,NO,138005382217358,198,2147483647,9820,nullnull,14,-114,-19,2147483647,2147483647,2147483647
11-21 15:17:07.070,NO,138005382217358,263,2147483647,9820,nullnull,14,-117,-20,2147483647,2147483647,2147483647
11-21 15:17:07.070,NO,138005382217358,162,2147483647,9820,nullnull,14,-118,-20,2147483647,2147483647,2147483647
11-21 15:17:07.070,NO,138005382217358,374,2147483647,5780,nullnull,25,-94,-20,2147483647,2147483647,2147483647
11-21 15:17:07.070,NO,138005382217358,96,2147483647,5780,nullnull,24,-94,-18,2147483647,2147483647,2147483647
11-21 15:17:07.070,NO,138005382217358,152,2147483647,5780,nullnull,24,-94,-19,2147483647,2147483647,2147483647
11-21 15:17:07.070,NO,138005382217358,470,2147483647,5780,nullnull,27,-85,-16,2147483647,2147483647,2147483647}]
11-21 15:17:07.143,YES,138005382217358,406,34624,850,310410,15,-115,-11,2147483647,2147483647,2147483647
11-21 15:17:07.143,NO,138005382217358,322,2147483647,850,nullnull,8,-125,-17,2147483647,2147483647,2147483647
11-21 15:17:07.143,NO,138005382217358,226,2147483647,9820,nullnull,14,-105,-9,2147483647,2147483647,2147483647
11-21 15:17:07.143,NO,138005382217358,466,2147483647,9820,nullnull,14,-115,-18,2147483647,2147483647,2147483647
11-21 15:17:07.143,NO,138005382217358,198,2147483647,9820,nullnull,14,-114,-19,2147483647,2147483647,2147483647
11-21 15:17:07.143,NO,138005382217358,263,2147483647,9820,nullnull,14,-117,-20,2147483647,2147483647,2147483647
11-21 15:17:07.143,NO,138005382217358,162,2147483647,9820,nullnull,14,-118,-20,2147483647,2147483647,2147483647
11-21 15:17:07.143,NO,138005382217358,374,2147483647,5780,nullnull,25,-94,-20,2147483647,2147483647,2147483647
11-21 15:17:07.143,NO,138005382217358,96,2147483647,5780,nullnull,24,-94,-18,2147483647,2147483647,2147483647
11-21 15:17:07.143,NO,138005382217358,152,2147483647,5780,nullnull,24,-94,-19,2147483647,2147483647,2147483647
11-21 15:17:07.143,NO,138005382217358,470,2147483647,5780,nullnull,27,-85,-16,2147483647,2147483647,2147483647}]
11-21 15:17:07.615,YES,138005382217358,406,34624,850,310410,15,-115,-11,2147483647,2147483647,2147483647
11-21 15:17:07.615,NO,138005382217358,322,2147483647,850,nullnull,8,-125,-17,2147483647,2147483647,2147483647
11-21 15:17:07.615,NO,138005382217358,226,2147483647,9820,nullnull,14,-105,-9,2147483647,2147483647,2147483647
11-21 15:17:07.615,NO,138005382217358,466,2147483647,9820,nullnull,14,-115,-18,2147483647,2147483647,2147483647
11-21 15:17:07.615,NO,138005382217358,198,2147483647,9820,nullnull,14,-114,-19,2147483647,2147483647,2147483647
11-21 15:17:07.615,NO,138005382217358,263,2147483647,9820,nullnull,14,-117,-20,2147483647,2147483647,2147483647
11-21 15:17:07.615,NO,138005382217358,162,2147483647,9820,nullnull,14,-118,-20,2147483647,2147483647,2147483647
11-21 15:17:07.615,NO,138005382217358,374,2147483647,5780,nullnull,25,-94,-20,2147483647,2147483647,2147483647
11-21 15:17:07.615,NO,138005382217358,96,2147483647,5780,nullnull,24,-94,-18,2147483647,2147483647,2147483647
11-21 15:17:07.615,NO,138005382217358,152,2147483647,5780,nullnull,24,-94,-19,2147483647,2147483647,2147483647
11-21 15:17:07.615,NO,138005382217358,470,2147483647,5780,nullnull,27,-85,-16,2147483647,2147483647,2147483647}]
11-21 15:17:07.669,YES,138005382217358,406,34624,850,310410,15,-115,-11,2147483647,2147483647,2147483647
11-21 15:17:07.669,NO,138005382217358,322,2147483647,850,nullnull,8,-125,-17,2147483647,2147483647,2147483647
11-21 15:17:07.669,NO,138005382217358,226,2147483647,9820,nullnull,14,-105,-9,2147483647,2147483647,2147483647
11-21 15:17:07.669,NO,138005382217358,466,2147483647,9820,nullnull,14,-115,-18,2147483647,2147483647,2147483647
11-21 15:17:07.669,NO,138005382217358,198,2147483647,9820,nullnull,14,-114,-19,2147483647,2147483647,2147483647
11-21 15:17:07.669,NO,138005382217358,263,2147483647,9820,nullnull,14,-117,-20,2147483647,2147483647,2147483647
11-21 15:17:07.669,NO,138005382217358,162,2147483647,9820,nullnull,14,-118,-20,2147483647,2147483647,2147483647
11-21 15:17:07.669,NO,138005382217358,374,2147483647,5780,nullnull,25,-94,-20,2147483647,2147483647,2147483647
11-21 15:17:07.669,NO,138005382217358,96,2147483647,5780,nullnull,24,-94,-18,2147483647,2147483647,2147483647
11-21 15:17:07.669,NO,138005382217358,152,2147483647,5780,nullnull,24,-94,-19,2147483647,2147483647,2147483647
11-21 15:17:07.669,NO,138005382217358,470,2147483647,5780,nullnull,27,-85,-16,2147483647,2147483647,2147483647}]
11-21 15:17:08.131,YES,138007687106754,406,34624,850,310410,16,-112,-11,2147483647,2147483647,2147483647
11-21 15:17:08.131,NO,138007687106754,322,2147483647,850,nullnull,8,-122,-15,2147483647,2147483647,2147483647
11-21 15:17:08.131,NO,138007687106754,226,2147483647,9820,nullnull,14,-105,-9,2147483647,2147483647,2147483647
11-21 15:17:08.131,NO,138007687106754,466,2147483647,9820,nullnull,14,-115,-18,2147483647,2147483647,2147483647
11-21 15:17:08.131,NO,138007687106754,198,2147483647,9820,nullnull,14,-114,-19,2147483647,2147483647,2147483647
11-21 15:17:08.131,NO,138007687106754,263,2147483647,9820,nullnull,14,-117,-20,2147483647,2147483647,2147483647
11-21 15:17:08.131,NO,138007687106754,162,2147483647,9820,nullnull,14,-118,-20,2147483647,2147483647,2147483647
11-21 15:17:08.131,NO,138007687106754,374,2147483647,5780,nullnull,25,-94,-20,2147483647,2147483647,2147483647
11-21 15:17:08.131,NO,138007687106754,96,2147483647,5780,nullnull,24,-94,-18,2147483647,2147483647,2147483647
11-21 15:17:08.131,NO,138007687106754,152,2147483647,5780,nullnull,24,-94,-19,2147483647,2147483647,2147483647
11-21 15:17:08.131,NO,138007687106754,470,2147483647,5780,nullnull,27,-85,-16,2147483647,2147483647,2147483647}]
11-21 15:17:08.233,YES,138007687106754,406,34624,850,310410,16,-112,-11,2147483647,2147483647,2147483647
11-21 15:17:08.233,NO,138007687106754,322,2147483647,850,nullnull,8,-122,-15,2147483647,2147483647,2147483647
11-21 15:17:08.233,NO,138007687106754,226,2147483647,9820,nullnull,14,-105,-9,2147483647,2147483647,2147483647
11-21 15:17:08.233,NO,138007687106754,466,2147483647,9820,nullnull,14,-115,-18,2147483647,2147483647,2147483647
11-21 15:17:08.233,NO,138007687106754,198,2147483647,9820,nullnull,14,-114,-19,2147483647,2147483647,2147483647
11-21 15:17:08.233,NO,138007687106754,263,2147483647,9820,nullnull,14,-117,-20,2147483647,2147483647,2147483647
11-21 15:17:08.233,NO,138007687106754,162,2147483647,9820,nullnull,14,-118,-20,2147483647,2147483647,2147483647
11-21 15:17:08.233,NO,138007687106754,374,2147483647,5780,nullnull,25,-94,-20,2147483647,2147483647,2147483647
11-21 15:17:08.233,NO,138007687106754,96,2147483647,5780,nullnull,24,-94,-18,2147483647,2147483647,2147483647
11-21 15:17:08.233,NO,138007687106754,152,2147483647,5780,nullnull,24,-94,-19,2147483647,2147483647,2147483647
11-21 15:17:08.233,NO,138007687106754,470,2147483647,5780,nullnull,27,-85,-16,2147483647,2147483647,2147483647}]
11-21 15:17:08.580,YES,138007687106754,406,34624,850,310410,16,-112,-11,2147483647,2147483647,2147483647
11-21 15:17:08.580,NO,138007687106754,322,2147483647,850,nullnull,8,-122,-15,2147483647,2147483647,2147483647
11-21 15:17:08.580,NO,138007687106754,226,2147483647,9820,nullnull,14,-105,-9,2147483647,2147483647,2147483647
11-21 15:17:08.580,NO,138007687106754,466,2147483647,9820,nullnull,14,-115,-18,2147483647,2147483647,2147483647
11-21 15:17:08.580,NO,138007687106754,198,2147483647,9820,nullnull,14,-114,-19,2147483647,2147483647,2147483647
11-21 15:17:08.580,NO,138007687106754,263,2147483647,9820,nullnull,14,-117,-20,2147483647,2147483647,2147483647
11-21 15:17:08.580,NO,138007687106754,162,2147483647,9820,nullnull,14,-118,-20,2147483647,2147483647,2147483647
11-21 15:17:08.580,NO,138007687106754,374,2147483647,5780,nullnull,25,-94,-20,2147483647,2147483647,2147483647
11-21 15:17:08.580,NO,138007687106754,96,2147483647,5780,nullnull,24,-94,-18,2147483647,2147483647,2147483647
11-21 15:17:08.580,NO,138007687106754,152,2147483647,5780,nullnull,24,-94,-19,2147483647,2147483647,2147483647
11-21 15:17:08.580,NO,138007687106754,470,2147483647,5780,nullnull,27,-85,-16,2147483647,2147483647,2147483647}]
11-21 15:17:08.587,YES,138007687106754,406,34624,850,310410,16,-112,-11,2147483647,2147483647,2147483647
11-21 15:17:08.587,NO,138007687106754,322,2147483647,850,nullnull,8,-122,-15,2147483647,2147483647,2147483647
11-21 15:17:08.587,NO,138007687106754,226,2147483647,9820,nullnull,14,-105,-9,2147483647,2147483647,2147483647
11-21 15:17:08.587,NO,138007687106754,466,2147483647,9820,nullnull,14,-115,-18,2147483647,2147483647,2147483647
11-21 15:17:08.587,NO,138007687106754,198,2147483647,9820,nullnull,14,-114,-19,2147483647,2147483647,2147483647
11-21 15:17:08.587,NO,138007687106754,263,2147483647,9820,nullnull,14,-117,-20,2147483647,2147483647,2147483647
11-21 15:17:08.587,NO,138007687106754,162,2147483647,9820,nullnull,14,-118,-20,2147483647,2147483647,2147483647
11-21 15:17:08.587,NO,138007687106754,374,2147483647,5780,nullnull,25,-94,-20,2147483647,2147483647,2147483647
11-21 15:17:08.587,NO,138007687106754,96,2147483647,5780,nullnull,24,-94,-18,2147483647,2147483647,2147483647
11-21 15:17:08.587,NO,138007687106754,152,2147483647,5780,nullnull,24,-94,-19,2147483647,2147483647,2147483647
11-21 15:17:08.587,NO,138007687106754,470,2147483647,5780,nullnull,27,-85,-16,2147483647,2147483647,2147483647}]
11-21 15:17:09.083,YES,138007687106754,406,34624,850,310410,16,-112,-11,2147483647,2147483647,2147483647
11-21 15:17:09.083,NO,138007687106754,322,2147483647,850,nullnull,8,-122,-15,2147483647,2147483647,2147483647
11-21 15:17:09.083,NO,138007687106754,226,2147483647,9820,nullnull,14,-105,-9,2147483647,2147483647,2147483647
11-21 15:17:09.083,NO,138007687106754,466,2147483647,9820,nullnull,14,-115,-18,2147483647,2147483647,2147483647
11-21 15:17:09.083,NO,138007687106754,198,2147483647,9820,nullnull,14,-114,-19,2147483647,2147483647,2147483647
11-21 15:17:09.083,NO,138007687106754,263,2147483647,9820,nullnull,14,-117,-20,2147483647,2147483647,2147483647
11-21 15:17:09.083,NO,138007687106754,162,2147483647,9820,nullnull,14,-118,-20,2147483647,2147483647,2147483647
11-21 15:17:09.083,NO,138007687106754,374,2147483647,5780,nullnull,25,-94,-20,2147483647,2147483647,2147483647
11-21 15:17:09.083,NO,138007687106754,96,2147483647,5780,nullnull,24,-94,-18,2147483647,2147483647,2147483647
11-21 15:17:09.083,NO,138007687106754,152,2147483647,5780,nullnull,24,-94,-19,2147483647,2147483647,2147483647
11-21 15:17:09.083,NO,138007687106754,470,2147483647,5780,nullnull,27,-85,-16,2147483647,2147483647,2147483647}]
11-21 15:17:09.138,YES,138007687106754,406,34624,850,310410,16,-112,-11,2147483647,2147483647,2147483647
11-21 15:17:09.138,NO,138007687106754,322,2147483647,850,nullnull,8,-122,-15,2147483647,2147483647,2147483647
11-21 15:17:09.138,NO,138007687106754,226,2147483647,9820,nullnull,14,-105,-9,2147483647,2147483647,2147483647
11-21 15:17:09.138,NO,138007687106754,466,2147483647,9820,nullnull,14,-115,-18,2147483647,2147483647,2147483647
11-21 15:17:09.138,NO,138007687106754,198,2147483647,9820,nullnull,14,-114,-19,2147483647,2147483647,2147483647
11-21 15:17:09.138,NO,138007687106754,263,2147483647,9820,nullnull,14,-117,-20,2147483647,2147483647,2147483647
11-21 15:17:09.138,NO,138007687106754,162,2147483647,9820,nullnull,14,-118,-20,2147483647,2147483647,2147483647
11-21 15:17:09.138,NO,138007687106754,374,2147483647,5780,nullnull,25,-94,-20,2147483647,2147483647,2147483647
11-21 15:17:09.138,NO,138007687106754,96,2147483647,5780,nullnull,24,-94,-18,2147483647,2147483647,2147483647
11-21 15:17:09.138,NO,138007687106754,152,2147483647,5780,nullnull,24,-94,-19,2147483647,2147483647,2147483647
11-21 15:17:09.138,NO,138007687106754,470,2147483647,5780,nullnull,27,-85,-16,2147483647,2147483647,2147483647}]
11-21 15:17:09.573,YES,138007687106754,406,34624,850,310410,16,-112,-11,2147483647,2147483647,2147483647
11-21 15:17:09.573,NO,138007687106754,322,2147483647,850,nullnull,8,-122,-15,2147483647,2147483647,2147483647
