time,mRegistered,mTimeStamp,mPci,mTac,mEarfcn,mMcc+mMnc,ss,rsrp,rsrq,activity,nextAP,handoverOccured,max_ss,max_rsrp,max_rsrq,diff_in_ss,diff_in_rsrp,diff_in_rsrq
11-30 10:19:31.698,YES,85439340688265,373,34624.0,5780,310410,15,-119,-18,STILL,373.0,0,9,-128,-20,6,9,2
11-30 10:19:34.186,YES,85441830509086,373,34624.0,5780,310410,15,-120,-19,STILL,373.0,0,8,-129,-20,7,9,1
11-30 10:19:36.255,YES,85443897014553,373,34624.0,5780,310410,15,-120,-19,STILL,373.0,0,8,-128,-20,7,8,1
11-30 10:19:38.692,YES,85446334994118,373,34624.0,5780,310410,15,-120,-18,STILL,373.0,0,9,-127,-20,6,7,2
11-30 10:19:41.515,YES,85448816405407,373,34624.0,5780,310410,15,-119,-18,STILL,373.0,0,9,-128,-20,6,9,2
11-30 10:19:43.198,YES,85450841676338,373,34624.0,5780,310410,13,-119,-16,STILL,373.0,0,9,-127,-20,4,8,4
11-30 10:19:45.760,YES,85453401853416,373,34624.0,5780,310410,12,-118,-13,STILL,373.0,0,9,-124,-19,3,6,6
11-30 10:19:48.201,YES,85455843956732,373,34624.0,5780,310410,14,-121,-18,STILL,373.0,0,10,-123,-19,4,2,1
11-30 10:19:50.702,YES,85458346321721,373,34624.0,5780,310410,15,-121,-19,STILL,373.0,0,10,-123,-20,5,2,1
11-30 10:19:53.211,YES,85460853013794,373,34624.0,5780,310410,15,-120,-18,STILL,373.0,0,10,-127,-20,5,7,2
11-30 10:19:55.708,YES,85463348734720,373,34624.0,5780,310410,14,-122,-18,STILL,373.0,0,8,-123,-18,6,1,0
11-30 10:19:57.731,YES,85465369534713,373,34624.0,5780,310410,13,-122,-18,STILL,373.0,0,10,-126,-20,3,4,2
11-30 10:20:00.209,YES,85467853868918,373,34624.0,5780,310410,13,-121,-18,STILL,373.0,0,9,-121,-16,4,0,-2
11-30 10:20:02.229,YES,85469869681932,373,34624.0,5780,310410,14,-120,-18,STILL,373.0,0,8,-123,-17,6,3,-1
11-30 10:20:04.728,YES,85472369281920,373,34624.0,5780,310410,15,-121,-20,STILL,373.0,0,9,-125,-19,6,4,-1
11-30 10:20:07.238,YES,85474874870972,373,34624.0,5780,310410,14,-122,-19,STILL,373.0,0,10,-126,-20,4,4,1
11-30 10:20:09.728,YES,85477369689606,373,34624.0,5780,310410,14,-122,-19,STILL,373.0,0,10,-127,-20,4,5,1
11-30 10:20:12.236,YES,85479875875793,373,34624.0,5780,310410,14,-122,-18,STILL,373.0,0,9,-126,-20,5,4,2
11-30 10:20:14.731,YES,85482368658854,373,34624.0,5780,310410,14,-122,-19,STILL,373.0,0,9,-126,-20,5,4,1
11-30 10:20:17.229,YES,85484872697801,373,34624.0,5780,310410,15,-120,-19,STILL,373.0,0,9,-127,-20,6,7,1
11-30 10:20:19.741,YES,85487380726853,373,34624.0,5780,310410,15,-121,-19,STILL,373.0,0,9,-127,-20,6,6,1
11-30 10:20:22.235,YES,85489876338196,373,34624.0,5780,310410,15,-121,-20,STILL,373.0,0,8,-129,-20,7,8,0
11-30 10:20:29.000,YES,85492013116585,373,34624.0,5780,310410,14,-123,-19,STILL,373.0,0,10,-125,-20,4,2,1
11-30 10:20:34.149,YES,85492337732087,373,34624.0,5780,310410,14,-122,-19,STILL,373.0,0,9,-120,-15,5,-2,-4
11-30 10:20:34.674,YES,85493124511227,373,34624.0,5780,310410,16,-118,-18,STILL,373.0,0,9,-126,-20,7,8,2
11-30 10:20:37.154,YES,85495613682205,373,34624.0,5780,310410,15,-119,-18,STILL,373.0,0,9,-127,-20,6,8,2
11-30 10:21:17.229,YES,85497831197530,373,34624.0,5780,310410,13,-122,-17,STILL,373.0,0,10,-124,-20,3,2,3
11-30 10:21:23.214,YES,85498371921802,373,34624.0,5780,310410,15,-119,-19,STILL,373.0,0,9,-127,-20,6,8,1
11-30 10:21:56.332,YES,85498765036269,373,34624.0,5780,310410,15,-119,-19,STILL,373.0,0,9,-125,-19,6,6,0
11-30 10:21:58.383,YES,85500881757156,373,34624.0,5780,310410,15,-119,-20,STILL,373.0,0,9,-127,-20,6,8,0
11-30 10:22:00.889,YES,85503396304751,373,34624.0,5780,310410,15,-119,-19,STILL,373.0,0,9,-125,-20,6,6,1
11-30 10:22:04.956,YES,85504993016681,373,34624.0,5780,310410,14,-121,-18,STILL,373.0,0,9,-126,-20,5,5,2
11-30 10:22:07.409,YES,85507155565177,373,34624.0,5780,310410,16,-120,-20,STILL,373.0,0,11,-123,-20,5,3,0
11-30 10:23:25.768,YES,85509146684490,373,34624.0,5780,310410,16,-118,-19,STILL,373.0,0,11,-118,-17,5,0,-2
11-30 10:23:38.277,YES,85510295462469,373,34624.0,5780,310410,14,-121,-18,STILL,373.0,0,9,-120,-17,5,-1,-1
11-30 10:23:44.724,YES,85511275461265,373,34624.0,5780,310410,15,-118,-19,STILL,373.0,0,9,-126,-20,6,8,1
11-30 10:23:47.906,YES,85511779819648,373,34624.0,5780,310410,15,-119,-19,STILL,373.0,0,8,-125,-20,7,6,1
11-30 10:24:06.266,YES,85512448772423,373,34624.0,5780,310410,14,-121,-19,STILL,373.0,0,10,-118,-16,4,-3,-3
11-30 10:24:12.036,YES,85512963288100,373,34624.0,5780,310410,15,-120,-18,STILL,373.0,0,10,-126,-20,5,6,2
11-30 10:24:15.595,YES,85513549237012,373,34624.0,5780,310410,15,-120,-19,STILL,373.0,0,9,-127,-20,6,7,1
11-30 10:24:18.169,YES,85514038483832,373,34624.0,5780,310410,16,-120,-19,STILL,373.0,0,10,-128,-20,6,8,1
11-30 10:24:20.192,YES,85516056271689,373,34624.0,5780,310410,15,-121,-20,STILL,373.0,0,10,-124,-20,5,3,0
11-30 10:24:49.229,YES,85516546493300,373,34624.0,5780,310410,15,-120,-19,STILL,373.0,0,10,-126,-20,5,6,1
11-30 10:24:51.272,YES,85518573761731,373,34624.0,5780,310410,15,-120,-19,STILL,373.0,0,12,-116,-18,3,-4,-1
11-30 10:25:04.244,YES,85519238000912,373,34624.0,5780,310410,17,-117,-20,STILL,373.0,0,10,-122,-18,7,5,-2
11-30 10:25:18.343,YES,85519657163298,373,34624.0,5780,310410,14,-119,-17,STILL,373.0,0,9,-119,-14,5,0,-3
11-30 10:27:07.291,YES,85520895804046,373,34624.0,5780,310410,14,-119,-15,STILL,373.0,0,7,-128,-20,7,9,5
11-30 10:27:09.729,YES,85522388351486,373,34624.0,5780,310410,15,-119,-18,STILL,373.0,0,8,-128,-20,7,9,2
11-30 10:27:12.066,YES,85524721790833,373,34624.0,5780,310410,16,-119,-20,STILL,373.0,0,8,-125,-18,8,6,-2
11-30 10:27:55.088,YES,85525233152291,373,34624.0,5780,310410,13,-121,-18,STILL,373.0,0,9,-121,-17,4,0,-1
11-30 10:27:57.592,YES,85527729390664,373,34624.0,5780,310410,14,-120,-17,STILL,9.0,1,11,-123,-20,3,3,3
11-30 10:29:19.240,YES,85528981905789,9,34624.0,5780,310410,14,-121,-18,STILL,373.0,1,8,-125,-17,6,4,-1
11-30 10:30:01.308,YES,85531328261231,373,34624.0,5780,310410,15,-118,-18,STILL,373.0,0,10,-127,-20,5,9,2
11-30 10:30:24.368,YES,85531700527518,373,34624.0,5780,310410,14,-119,-17,STILL,373.0,0,8,-122,-16,6,3,-1
11-30 10:30:48.178,YES,85532452464052,373,34624.0,5780,310410,15,-119,-19,STILL,373.0,0,11,-124,-20,4,5,1
11-30 10:32:27.313,YES,85532971917280,373,34624.0,5780,310410,11,-121,-14,STILL,373.0,0,8,-126,-19,3,5,5
11-30 10:33:20.279,YES,85533441869306,373,34624.0,5780,310410,17,-119,-20,STILL,373.0,0,0,-1000,-1000,17,881,980
11-30 10:33:24.480,YES,85535082651189,373,34624.0,5780,310410,13,-120,-17,STILL,373.0,0,9,-127,-20,4,7,3
11-30 10:36:24.485,YES,85535630991295,373,34624.0,5780,310410,16,-118,-19,STILL,373.0,0,9,-129,-20,7,11,1
11-30 10:37:21.258,YES,85536765392971,373,34624.0,5780,310410,15,-120,-18,STILL,373.0,0,8,-120,-14,7,0,-4
11-30 10:37:23.751,YES,85539257755875,373,34624.0,5780,310410,15,-121,-19,STILL,373.0,0,9,-120,-15,6,-1,-4
11-30 10:37:26.273,YES,85541775569459,373,34624.0,5780,310410,15,-121,-18,STILL,373.0,0,7,-130,-20,8,9,2
11-30 10:37:28.760,YES,85544265853093,373,34624.0,5780,310410,14,-121,-18,STILL,373.0,0,31,0,0,-17,-121,-18
11-30 10:37:31.273,YES,85546778870531,373,34624.0,5780,310410,13,-121,-16,STILL,373.0,0,9,-121,-16,4,0,0
11-30 10:37:33.765,YES,85549272748227,373,34624.0,5780,310410,13,-123,-15,STILL,373.0,0,9,-117,-11,4,-6,-4
11-30 10:37:36.269,YES,85551775657487,373,34624.0,5780,310410,14,-123,-19,STILL,373.0,0,4,-134,-19,10,11,0
11-30 10:37:38.775,YES,85554279482997,373,34624.0,5780,310410,16,-118,-18,STILL,373.0,0,11,-128,-20,5,10,2
11-30 10:37:41.290,YES,85556792902883,373,34624.0,5780,310410,15,-120,-18,STILL,373.0,0,8,-120,-14,7,0,-4
11-30 10:37:43.826,YES,85559328744593,373,34624.0,5780,310410,14,-119,-17,STILL,373.0,0,8,-121,-15,6,2,-2
11-30 10:37:46.317,YES,85561811426820,373,34624.0,5780,310410,13,-119,-13,STILL,373.0,0,7,-121,-12,6,2,-1
11-30 10:37:48.817,YES,85564321258320,373,34624.0,5780,310410,16,-117,-16,STILL,373.0,0,9,-122,-16,7,5,0
11-30 10:37:55.270,YES,85565332266910,373,34624.0,5780,310410,12,-123,-18,STILL,373.0,0,8,-121,-16,4,-2,-2
11-30 10:38:25.336,YES,85565725974137,373,34624.0,5780,310410,15,-120,-19,STILL,373.0,0,8,-129,-20,7,9,1
11-30 10:39:24.500,YES,85566325258676,373,34624.0,5780,310410,13,-121,-17,STILL,373.0,0,0,-1000,-1000,13,879,983
11-30 10:39:50.288,YES,85566818467683,373,34624.0,5780,310410,15,-118,-17,STILL,373.0,0,9,-128,-20,6,10,3
11-30 10:40:08.296,YES,85568300217727,373,34624.0,5780,310410,14,-120,-18,STILL,373.0,0,0,-1000,-1000,14,880,982
11-30 10:40:14.269,YES,85568817843872,373,34624.0,5780,310410,16,-118,-18,STILL,373.0,0,0,-1000,-1000,16,882,982
11-30 10:40:19.805,YES,85569493144460,373,34624.0,5780,310410,16,-119,-19,STILL,373.0,0,8,-123,-15,8,4,-4
11-30 10:41:22.364,YES,85570568314203,373,34624.0,5780,310410,15,-121,-19,STILL,373.0,0,10,-124,-20,5,3,1
11-30 10:41:27.272,YES,85571262634949,373,34624.0,5780,310410,14,-121,-17,STILL,373.0,0,0,-1000,-1000,14,879,983
11-30 10:41:44.672,YES,85571899745012,373,34624.0,5780,310410,15,-121,-20,STILL,373.0,0,0,-1000,-1000,15,879,980
11-30 10:41:47.149,YES,85574305630148,373,34624.0,5780,310410,14,-121,-19,STILL,373.0,0,10,-127,-20,4,6,1
11-30 10:42:22.271,YES,85574892837134,373,34624.0,5780,310410,14,-122,-20,STILL,373.0,0,0,-1000,-1000,14,878,980
11-30 10:44:21.276,YES,85575599266266,373,34624.0,5780,310410,14,-120,-19,STILL,373.0,0,9,-121,-16,5,1,-3
11-30 10:44:23.774,YES,85578095780526,373,34624.0,5780,310410,15,-120,-20,STILL,373.0,0,0,-1000,-1000,15,880,980
11-30 10:44:26.277,YES,85580596127233,373,34624.0,5780,310410,14,-122,-19,STILL,373.0,0,0,-1000,-1000,14,878,981
11-30 10:44:28.781,YES,85583100743264,373,34624.0,5780,310410,14,-122,-19,STILL,373.0,0,10,-119,-15,4,-3,-4
11-30 10:44:31.295,YES,85585604163617,373,34624.0,5780,310410,14,-122,-19,STILL,373.0,0,9,-120,-16,5,-2,-3
11-30 10:44:33.822,YES,85588147244808,373,34624.0,5780,310410,13,-121,-18,STILL,373.0,0,0,-1000,-1000,13,879,982
11-30 10:44:35.951,YES,85590265710488,373,34624.0,5780,310410,15,-120,-19,STILL,373.0,0,0,-1000,-1000,15,880,981
11-30 10:44:38.324,YES,85591995829619,373,34624.0,5780,310410,14,-123,-20,STILL,373.0,0,9,-128,-20,5,5,0
11-30 10:44:40.747,YES,85593701316351,373,34624.0,5780,310410,14,-123,-20,STILL,373.0,0,9,-128,-20,5,5,0
11-30 10:44:43.612,YES,85595565575443,373,34624.0,5780,310410,13,-123,-19,STILL,373.0,0,9,-128,-20,4,5,1
11-30 10:44:46.270,YES,85597823914158,373,34624.0,5780,310410,15,-120,-19,STILL,373.0,0,8,-128,-20,7,8,1
11-30 10:44:48.609,YES,85598920441558,373,34624.0,5780,310410,15,-121,-18,STILL,373.0,0,8,-128,-20,7,7,2
11-30 10:44:51.251,YES,85601123254382,373,34624.0,5780,310410,14,-120,-17,STILL,373.0,0,8,-129,-20,6,9,3
11-30 10:44:53.366,YES,85602113204845,373,34624.0,5780,310410,15,-120,-20,STILL,373.0,0,9,-128,-20,6,8,0
11-30 10:44:55.788,YES,85604359390798,373,34624.0,5780,310410,16,-120,-20,STILL,373.0,0,0,-1000,-1000,16,880,980
11-30 10:44:58.353,YES,85606058714561,373,34624.0,5780,310410,14,-121,-18,STILL,373.0,0,0,-1000,-1000,14,879,982
11-30 10:45:00.433,YES,85608139417060,373,34624.0,5780,310410,14,-122,-19,STILL,373.0,0,0,-1000,-1000,14,878,981
11-30 10:45:03.713,YES,85610504905942,373,34624.0,5780,310410,14,-122,-18,STILL,373.0,0,9,-120,-16,5,-2,-2
11-30 10:45:06.153,YES,85612832346069,373,34624.0,5780,310410,14,-123,-19,STILL,373.0,0,9,-120,-16,5,-3,-3
11-30 10:45:09.312,YES,85614532512853,373,34624.0,5780,310410,15,-121,-20,STILL,373.0,0,8,-121,-14,7,0,-6
11-30 10:45:12.273,YES,85615772119800,373,34624.0,5780,310410,15,-120,-19,STILL,373.0,0,8,-122,-15,7,2,-4
11-30 10:45:14.322,YES,85617037308832,373,34624.0,5780,310410,15,-120,-19,STILL,373.0,0,8,-121,-14,7,1,-5
11-30 10:45:17.226,YES,85618922830270,373,34624.0,5780,310410,15,-120,-19,STILL,373.0,0,8,-122,-15,7,2,-4
11-30 10:45:20.221,YES,85620248961964,373,34624.0,5780,310410,14,-121,-19,STILL,373.0,0,9,-120,-15,5,-1,-4
11-30 10:45:22.732,YES,85622755581485,373,34624.0,5780,310410,12,-123,-16,STILL,373.0,0,8,-121,-14,4,-2,-2
11-30 10:47:29.252,YES,85625393937112,373,34624.0,5780,310410,14,-122,-20,STILL,373.0,0,8,-121,-13,6,-1,-7
11-30 10:48:22.279,YES,85625886069870,373,34624.0,5780,310410,13,-123,-18,STILL,9.0,1,0,-1000,-1000,13,877,982
11-30 10:50:36.255,YES,85626377261273,9,34624.0,5780,310410,14,-121,-17,STILL,9.0,0,31,0,0,-17,-121,-17
11-30 10:52:22.531,YES,85626875112520,9,34624.0,5780,310410,13,-119,-15,STILL,9.0,0,8,-124,-17,5,5,2
11-30 10:54:51.504,YES,85627395407051,9,34624.0,5780,310410,13,-120,-16,STILL,9.0,0,11,-123,-19,2,3,3
11-30 10:57:14.440,YES,85629503002001,9,34624.0,5780,310410,15,-117,-15,STILL,373.0,1,9,-126,-20,6,9,5
11-30 11:00:01.237,YES,85630163474410,373,34624.0,5780,310410,15,-118,-18,STILL,373.0,0,9,-121,-17,6,3,-1
11-30 11:00:36.342,YES,85630657382637,373,34624.0,5780,310410,14,-121,-19,STILL,373.0,0,9,-118,-13,5,-3,-6
11-30 11:02:30.584,YES,85631229642485,373,34624.0,5780,310410,14,-121,-18,STILL,373.0,0,31,0,0,-17,-121,-18
11-30 11:02:36.266,YES,85631722173732,373,34624.0,5780,310410,14,-122,-20,STILL,373.0,0,9,-119,-13,5,-3,-7
11-30 11:02:51.263,YES,85632357383535,373,34624.0,5780,310410,16,-119,-20,STILL,373.0,0,10,-122,-19,6,3,-1
11-30 11:03:07.380,YES,85632839506917,373,34624.0,5780,310410,16,-120,-20,STILL,373.0,0,0,-1000,-1000,16,880,980
11-30 11:03:39.023,YES,85635516325465,373,34624.0,5780,310410,13,-124,-20,STILL,373.0,0,9,-122,-16,4,-2,-4
11-30 11:04:45.276,YES,85638089737596,373,34624.0,5780,310410,15,-120,-19,STILL,373.0,0,9,-122,-17,6,2,-2
11-30 11:06:49.263,YES,85638768961101,373,34624.0,5780,310410,15,-121,-19,STILL,373.0,0,9,-122,-16,6,1,-3
11-30 11:08:01.913,YES,85639110637177,373,34624.0,5780,310410,14,-119,-16,STILL,373.0,0,0,-1000,-1000,14,881,984
11-30 11:09:52.254,YES,85639802500787,373,34624.0,5780,310410,14,-120,-18,STILL,373.0,0,9,-121,-16,5,1,-2
11-30 11:10:36.249,YES,85641290586092,373,34624.0,5780,310410,15,-118,-17,STILL,373.0,0,8,-129,-20,7,11,3
11-30 11:11:12.400,YES,85641793598590,373,34624.0,5780,310410,14,-120,-18,STILL,373.0,0,0,-1000,-1000,14,880,982
11-30 11:15:01.282,YES,85642284102701,373,34624.0,5780,310410,14,-121,-19,STILL,373.0,0,10,-119,-17,4,-2,-2
11-30 11:15:35.262,YES,85642894329012,373,34624.0,5780,310410,16,-120,-20,STILL,373.0,0,10,-122,-17,6,2,-3
11-30 11:20:36.259,YES,85643508926834,373,34624.0,5780,310410,15,-121,-18,STILL,9.0,1,0,-1000,-1000,15,879,982
11-30 11:24:02.281,YES,85644193546433,9,34624.0,5780,310410,12,-123,-17,STILL,9.0,0,9,-126,-18,3,3,1
11-30 11:24:53.392,YES,85645287716959,9,34624.0,5780,310410,14,-120,-17,STILL,373.0,1,10,-125,-20,4,5,3
11-30 11:26:13.276,YES,85646864652741,373,34624.0,5780,310410,17,-119,-20,STILL,373.0,0,0,-1000,-1000,17,881,980
11-30 11:26:22.265,YES,85647332285027,373,34624.0,5780,310410,14,-123,-20,STILL,9.0,1,0,-1000,-1000,14,877,980
11-30 11:30:01.274,YES,85647996484885,9,34624.0,5780,310410,12,-119,-13,STILL,9.0,0,8,-124,-17,4,5,4
11-30 11:30:36.322,YES,85648465303473,9,34624.0,5780,310410,12,-122,-15,STILL,373.0,1,10,-120,-16,2,-2,1
11-30 11:31:26.267,YES,85650674202443,373,34624.0,5780,310410,14,-121,-18,STILL,373.0,0,8,-128,-20,6,7,2
11-30 11:31:28.756,YES,85653164270348,373,34624.0,5780,310410,16,-121,-20,STILL,373.0,0,11,-121,-20,5,0,0
11-30 11:31:31.261,YES,85655667029659,373,34624.0,5780,310410,15,-121,-20,STILL,373.0,0,31,0,0,-16,-121,-20
11-30 11:32:24.410,YES,85656083203607,373,34624.0,5780,310410,15,-122,-20,STILL,373.0,0,9,-127,-20,6,5,0
11-30 11:32:26.396,YES,85658159138085,373,34624.0,5780,310410,14,-122,-20,STILL,373.0,0,5,-131,-18,9,9,-2
11-30 11:32:28.987,YES,85660748713968,373,34624.0,5780,310410,14,-124,-20,STILL,373.0,0,5,-131,-18,9,7,-2
11-30 11:32:31.396,YES,85663158403791,373,34624.0,5780,310410,14,-123,-20,STILL,373.0,0,12,-121,-20,2,-2,0
11-30 11:32:33.933,YES,85665694318158,373,34624.0,5780,310410,15,-123,-20,STILL,373.0,0,0,-1000,-1000,15,877,980
11-30 11:32:36.407,YES,85668165546634,373,34624.0,5780,310410,14,-123,-20,STILL,373.0,0,0,-1000,-1000,14,877,980
11-30 11:32:38.898,YES,85670660703393,373,34624.0,5780,310410,14,-122,-20,STILL,373.0,0,11,-122,-20,3,0,0
11-30 11:32:40.917,YES,85672677479635,373,34624.0,5780,310410,15,-121,-20,STILL,373.0,0,0,-1000,-1000,15,879,980
11-30 11:32:43.405,YES,85675167654519,373,34624.0,5780,310410,15,-122,-20,STILL,373.0,0,0,-1000,-1000,15,878,980
11-30 11:32:45.920,YES,85677677393102,373,34624.0,5780,310410,16,-121,-20,STILL,373.0,0,0,-1000,-1000,16,879,980
11-30 11:32:48.423,YES,85680182463143,373,34624.0,5780,310410,16,-120,-20,STILL,373.0,0,0,-1000,-1000,16,880,980
11-30 11:32:50.911,YES,85682383768154,373,34624.0,5780,310410,16,-120,-20,STILL,373.0,0,0,-1000,-1000,16,880,980
11-30 11:32:52.929,YES,85684686918175,373,34624.0,5780,310410,14,-121,-19,STILL,373.0,0,0,-1000,-1000,14,879,981
11-30 11:32:55.414,YES,85687176690194,373,34624.0,5780,310410,15,-121,-20,STILL,373.0,0,0,-1000,-1000,15,879,980
11-30 11:32:57.924,YES,85689683540548,373,34624.0,5780,310410,14,-121,-18,STILL,373.0,0,10,-122,-19,4,1,1
11-30 11:33:00.428,YES,85691884689361,373,34624.0,5780,310410,14,-121,-18,STILL,373.0,0,10,-125,-20,4,4,2
11-30 11:33:02.431,YES,85694190782872,373,34624.0,5780,310410,14,-121,-20,STILL,373.0,0,9,-123,-20,5,2,0
11-30 11:33:04.458,YES,85696213746719,373,34624.0,5780,310410,14,-120,-17,STILL,373.0,0,31,0,0,-17,-120,-17
11-30 11:33:06.962,YES,85698715878531,373,34624.0,5780,310410,16,-120,-20,STILL,373.0,0,4,-135,-20,12,15,0
11-30 11:33:09.438,YES,85701199009716,373,34624.0,5780,310410,15,-120,-20,STILL,373.0,0,9,-127,-17,6,7,-3
11-30 11:35:26.561,YES,85703452609420,373,34624.0,5780,310410,15,-120,-19,STILL,373.0,0,8,-127,-20,7,7,1
11-30 11:36:25.069,YES,85704309837057,373,34624.0,5780,310410,13,-122,-17,STILL,373.0,0,0,-1000,-1000,13,878,983
11-30 11:36:30.949,YES,85705984358214,373,34624.0,5780,310410,14,-122,-19,STILL,373.0,0,0,-1000,-1000,14,878,981
11-30 11:36:35.590,YES,85706782454179,373,34624.0,5780,310410,13,-122,-18,STILL,9.0,1,0,-1000,-1000,13,878,982
11-30 11:39:54.338,YES,85707313378763,9,34624.0,5780,310410,14,-120,-17,STILL,9.0,0,8,-124,-18,6,4,1
11-30 11:39:56.571,YES,85709542353620,9,34624.0,5780,310410,14,-124,-20,STILL,9.0,0,9,-126,-20,5,2,0
11-30 11:40:27.210,YES,85710596900288,9,34624.0,5780,310410,14,-119,-17,STILL,9.0,0,9,-124,-15,5,5,-2
11-30 11:40:36.331,YES,85711186314669,9,34624.0,5780,310410,14,-122,-18,STILL,9.0,0,8,-124,-18,6,2,0
11-30 11:41:14.371,YES,85712667421484,9,34624.0,5780,310410,14,-120,-17,STILL,9.0,0,9,-124,-18,5,4,1
11-30 11:46:31.413,YES,85713283504305,9,34624.0,5780,310410,14,-123,-18,STILL,221.0,1,8,-124,-17,6,1,-1
11-30 11:47:10.397,YES,85714446142286,221,34624.0,5780,310410,21,-108,-19,STILL,221.0,0,15,-110,-17,6,2,-2
11-30 11:47:13.416,YES,85716607880157,221,34624.0,5780,310410,22,-106,-17,WALKING,221.0,0,0,-1000,-1000,22,894,983
11-30 11:47:16.022,YES,85717722530633,221,34624.0,5780,310410,19,-108,-14,WALKING,221.0,0,13,-119,-16,6,11,2
11-30 11:47:18.056,YES,85719749465731,221,34624.0,5780,310410,22,-103,-17,WALKING,221.0,0,19,-105,-19,3,2,2
11-30 11:47:20.564,YES,85722255894470,221,34624.0,5780,310410,19,-110,-17,WALKING,221.0,0,13,-118,-20,6,8,3
11-30 11:47:23.032,YES,85724730476904,221,34624.0,5780,310410,18,-112,-16,WALKING,221.0,0,13,-117,-19,5,5,3
11-30 11:47:25.068,YES,85726757192887,221,34624.0,5780,310410,21,-106,-17,WALKING,221.0,0,15,-111,-18,6,5,1
11-30 11:47:27.571,YES,85729259837043,221,34624.0,5780,310410,19,-109,-17,WALKING,221.0,0,11,-121,-18,8,12,1
11-30 11:47:30.104,YES,85731787972347,221,34624.0,5780,310410,21,-106,-16,WALKING,221.0,0,15,-112,-17,6,6,1
11-30 11:47:32.576,YES,85734267211292,221,34624.0,5780,310410,20,-108,-16,WALKING,221.0,0,16,-113,-19,4,5,3
11-30 11:47:35.077,YES,85736767724405,221,34624.0,5780,310410,19,-105,-13,WALKING,221.0,0,15,-112,-18,4,7,5
11-30 11:47:37.580,YES,85739271917519,221,34624.0,5780,310410,19,-108,-14,WALKING,221.0,0,18,-107,-18,1,-1,4
11-30 11:47:43.344,YES,85739874265183,221,34624.0,5780,310410,20,-105,-15,WALKING,221.0,0,15,-112,-17,5,7,2
11-30 11:47:49.534,YES,85741084563273,221,34624.0,5780,310410,19,-109,-16,WALKING,221.0,0,15,-114,-20,4,5,4
11-30 11:47:51.574,YES,85743366311261,221,34624.0,5780,310410,18,-107,-12,WALKING,221.0,0,13,-113,-16,5,6,4
11-30 11:47:55.306,YES,85743907895064,221,34624.0,5780,310410,19,-109,-15,WALKING,221.0,0,15,-112,-16,4,3,1
11-30 11:48:02.336,YES,85745125571280,221,34624.0,5780,310410,20,-107,-15,WALKING,221.0,0,15,-111,-18,5,4,3
11-30 11:48:05.151,YES,85746976432558,221,34624.0,5780,310410,20,-107,-16,STILL,221.0,0,15,-112,-16,5,5,0
11-30 11:48:10.400,YES,85748737332264,221,34624.0,5780,310410,18,-109,-14,STILL,221.0,0,14,-112,-16,4,3,2
11-30 11:48:16.537,YES,85749124384542,221,34624.0,5780,310410,18,-108,-14,STILL,221.0,0,14,-113,-19,4,5,5
11-30 11:48:18.543,YES,85751354915806,221,34624.0,5780,310410,20,-109,-17,STILL,221.0,0,17,-109,-19,3,0,2
11-30 11:48:22.425,YES,85752597690045,221,34624.0,5780,310410,21,-105,-14,STILL,221.0,0,13,-115,-18,8,10,4
11-30 11:48:24.913,YES,85755086165553,221,34624.0,5780,310410,19,-106,-13,STILL,221.0,0,16,-111,-20,3,5,7
11-30 11:48:26.948,YES,85757112829245,221,34624.0,5780,310410,22,-106,-19,STILL,221.0,0,18,-107,-17,4,1,-2
11-30 11:48:29.447,YES,85759617626577,221,34624.0,5780,310410,20,-106,-14,STILL,221.0,0,14,-112,-16,6,6,2
11-30 11:48:32.013,YES,85762178742718,221,34624.0,5780,310410,21,-107,-18,STILL,221.0,0,18,-109,-20,3,2,2
11-30 11:48:40.269,YES,85764111867390,221,34624.0,5780,310410,19,-108,-16,STILL,221.0,0,15,-115,-17,4,7,1
11-30 11:48:42.949,YES,85766784955416,221,34624.0,5780,310410,21,-105,-16,STILL,221.0,0,16,-111,-18,5,6,2
11-30 11:48:51.323,YES,85767284135674,221,34624.0,5780,310410,18,-108,-13,STILL,290.0,1,15,-114,-17,3,6,4
11-30 11:49:40.119,YES,85767768909785,290,34624.0,850,310410,15,-120,-17,STILL,290.0,0,19,-108,-14,-4,-12,-3
11-30 11:49:42.315,YES,85769947587294,290,34624.0,850,310410,15,-119,-16,STILL,290.0,0,19,-108,-14,-4,-11,-2
11-30 11:49:47.738,YES,85772360565711,290,34624.0,850,310410,15,-120,-17,STILL,290.0,0,16,-112,-17,-1,-8,0
11-30 11:49:54.385,YES,85772848327218,290,34624.0,850,310410,15,-121,-16,STILL,290.0,0,16,-112,-17,-1,-9,1
11-30 11:50:07.671,YES,85773420873265,290,34624.0,850,310410,17,-117,-16,STILL,290.0,0,12,-117,-16,5,0,0
11-30 11:50:13.487,YES,85773919045398,290,34624.0,850,310410,15,-120,-15,STILL,290.0,0,12,-117,-16,3,-3,1
11-30 11:50:18.071,YES,85774322606584,290,34624.0,850,310410,19,-114,-16,STILL,290.0,0,12,-117,-16,7,3,0
11-30 11:50:20.127,YES,85776446106379,290,34624.0,850,310410,14,-120,-15,STILL,290.0,0,12,-117,-16,2,-3,1
11-30 11:50:22.618,YES,85778940442044,290,34624.0,850,310410,14,-121,-16,STILL,290.0,0,12,-117,-16,2,-4,0
