time,mRegistered,mTimeStamp,mPci,mTac,mEarfcn,mMcc+mMnc,ss,rsrp,rsrq,activity,nextAP,handoverOccured,max_ss,max_rsrp,max_rsrq,diff_in_ss,diff_in_rsrp,diff_in_rsrq
11-21 09:47:36.572,YES,136121023127244,210,34624,850,310410,31,-75,-16,WALKING,210.0,0,27,-85,-8,4,10,-8
11-21 09:47:42.572,YES,136121513399637,210,34624,850,310410,31,-77,-17,WALKING,210.0,0,27,-85,-8,4,8,-9
11-21 09:47:48.708,YES,136121885752538,210,34624,850,310410,31,-79,-17,WALKING,210.0,0,27,-85,-8,4,6,-9
11-21 09:47:50.759,YES,136124042228534,210,34624,850,310410,31,-79,-16,WALKING,210.0,0,28,-85,-8,3,6,-8
11-21 09:47:56.646,YES,136124981797065,210,34624,850,310410,31,-83,-14,WALKING,210.0,0,29,-85,-8,2,2,-6
11-21 09:48:02.635,YES,136125718483024,210,34624,850,310410,31,-81,-15,WALKING,210.0,0,29,-83,-8,2,2,-7
11-21 09:48:08.714,YES,136126067645924,210,34624,850,310410,31,-83,-10,WALKING,210.0,0,27,-85,-8,4,2,-2
11-21 09:48:14.652,YES,136127108048371,210,34624,850,310410,31,-83,-12,WALKING,210.0,0,27,-85,-8,4,2,-4
11-21 09:48:20.887,YES,136127514855130,210,34624,850,310410,31,-83,-11,WALKING,210.0,0,27,-85,-8,4,2,-3
11-21 09:48:22.896,YES,136128968072202,210,34624,850,310410,31,-84,-16,WALKING,210.0,0,29,-84,-8,2,0,-8
11-21 09:48:24.932,YES,136130996919123,210,34624,850,310410,31,-83,-16,WALKING,210.0,0,30,-72,-8,1,-11,-8
11-21 09:48:31.626,YES,136132448237080,210,34624,850,310410,31,-77,-17,WALKING,210.0,0,30,-72,-8,1,-5,-9
11-21 09:48:36.721,YES,136132908912074,210,34624,850,310410,31,-73,-14,WALKING,210.0,0,31,-72,-16,0,-1,2
11-21 09:48:43.562,YES,136134503624733,210,34624,850,310410,31,-74,-10,WALKING,210.0,0,31,-72,-16,0,-2,6
11-21 09:48:49.687,YES,136134891167428,210,34624,850,310410,31,-71,-14,WALKING,210.0,0,31,-60,-7,0,-11,-7
11-21 09:48:51.740,YES,136137036284412,210,34624,850,310410,31,-76,-13,WALKING,210.0,0,31,-60,-7,0,-16,-6
11-21 09:48:57.624,YES,136138046150867,210,34624,850,310410,31,-79,-16,WALKING,210.0,0,31,-78,-11,0,-1,-5
11-21 09:49:09.570,YES,136138680678691,210,34624,850,310410,31,-83,-18,WALKING,210.0,0,29,-78,-12,2,-5,-6
11-21 09:49:21.188,YES,136139857055839,210,34624,850,310410,31,-65,-14,WALKING,210.0,0,31,-73,-12,0,8,-2
11-21 09:49:27.639,YES,136140607212320,210,34624,850,310410,31,-79,-18,UNKNOWN,210.0,0,31,-71,-13,0,-8,-5
11-21 09:49:33.689,YES,136140978988555,210,34624,850,310410,31,-77,-11,UNKNOWN,210.0,0,31,0,0,0,-77,-11
11-21 09:49:36.076,YES,136141611622055,210,34624,850,310410,31,-84,-20,WALKING,149.0,1,29,-80,-12,2,-4,-8
11-21 09:49:38.597,YES,136144113552253,149,34624,850,310410,31,-76,-17,WALKING,149.0,0,31,-81,-13,0,5,-4
11-21 09:49:44.625,YES,136144861395921,149,34624,850,310410,31,-81,-17,WALKING,149.0,0,31,-72,-10,0,-9,-7
11-21 09:49:47.129,YES,136147356660492,149,34624,850,310410,31,-85,-19,WALKING,149.0,0,27,-80,-12,4,-5,-7
11-21 09:49:49.177,YES,136149403810540,149,34624,850,310410,31,-82,-14,WALKING,149.0,0,29,-79,-12,2,-3,-2
11-21 09:49:51.392,YES,136151617767427,149,34624,850,310410,31,-79,-14,WALKING,149.0,0,28,-79,-12,3,0,-2
11-21 09:49:56.619,YES,136153786817800,149,34624,850,310410,31,-82,-16,WALKING,149.0,0,29,-79,-12,2,-3,-4
11-21 09:50:01.682,YES,136154255188263,149,34624,850,310410,31,-84,-13,WALKING,452.0,1,28,-89,-15,3,5,2
11-21 09:50:13.591,YES,136154943401717,452,34624,1975,310410,27,-94,-17,WALKING,404.0,1,30,-87,-12,-3,-7,-5
11-21 09:50:19.684,YES,136155366358113,404,34624,9820,310410,28,-88,-12,WALKING,404.0,0,31,-73,-9,-3,-15,-3
11-21 09:50:25.850,YES,136155680789915,404,34624,9820,310410,30,-83,-12,WALKING,404.0,0,31,-73,-9,-1,-10,-3
11-21 09:50:31.896,YES,136156253379608,404,34624,9820,310410,31,-81,-13,WALKING,404.0,0,31,-73,-9,0,-8,-4
11-21 09:50:37.726,YES,136158015542127,404,34624,9820,310410,31,-80,-12,WALKING,404.0,0,31,-73,-9,0,-7,-3
11-21 09:50:39.756,YES,136160153640257,404,34624,9820,310410,31,-80,-12,WALKING,404.0,0,31,-73,-9,0,-7,-3
11-21 09:50:44.708,YES,136161020012999,404,34624,9820,310410,31,-84,-12,WALKING,404.0,0,31,-73,-9,0,-11,-3
11-21 09:50:47.036,YES,136162864533079,404,34624,9820,310410,31,-82,-14,WALKING,404.0,0,31,-73,-9,0,-9,-5
11-21 09:50:49.462,YES,136165095926114,404,34624,9820,310410,31,-78,-14,WALKING,404.0,0,31,-73,-9,0,-5,-5
11-21 09:50:51.625,YES,136167271598466,404,34624,9820,310410,28,-88,-14,WALKING,404.0,0,31,-73,-9,-3,-15,-5
11-21 09:50:53.681,YES,136169310318356,404,34624,9820,310410,29,-87,-14,WALKING,404.0,0,31,-73,-9,-2,-14,-5
11-21 09:51:00.703,YES,136170644980989,404,34624,9820,310410,31,-83,-12,WALKING,404.0,0,31,-73,-9,0,-10,-3
11-21 09:51:02.765,YES,136172821754123,404,34624,9820,310410,30,-83,-11,WALKING,404.0,0,31,-73,-9,-1,-10,-2
11-21 09:51:11.673,YES,136175104445079,404,34624,9820,310410,27,-86,-10,WALKING,404.0,0,31,-73,-9,-4,-13,-1
11-21 09:51:14.110,YES,136177550959334,404,34624,9820,310410,29,-86,-12,WALKING,404.0,0,31,-73,-9,-2,-13,-3
11-21 09:51:16.305,YES,136179731113040,404,34624,9820,310410,30,-83,-12,WALKING,404.0,0,31,-73,-9,-1,-10,-3
11-21 09:51:23.644,YES,136181939959719,404,34624,9820,310410,26,-92,-12,WALKING,404.0,0,31,-73,-9,-5,-19,-3
11-21 09:51:35.616,YES,136182665198593,404,34624,9820,310410,27,-88,-10,WALKING,404.0,0,31,-73,-9,-4,-15,-1
11-21 09:51:41.948,YES,136182998328053,404,34624,9820,310410,23,-97,-10,WALKING,404.0,0,31,-73,-9,-8,-24,-1
11-21 09:51:47.634,YES,136183881359495,404,34624,9820,310410,21,-105,-14,WALKING,404.0,0,31,-73,-9,-10,-32,-5
11-21 09:51:53.717,YES,136184223554321,404,34624,9820,310410,23,-97,-12,WALKING,404.0,0,29,-81,-11,-6,-16,-1
11-21 09:51:59.596,YES,136185052961435,404,34624,9820,310410,19,-103,-11,WALKING,404.0,0,29,-81,-11,-10,-22,0
11-21 09:51:59.611,YES,136185069510447,404,34624,9820,310410,20,-107,-16,WALKING,404.0,0,29,-81,-11,-9,-26,-5
11-21 09:52:02.105,YES,136187560084341,404,34624,9820,310410,15,-115,-13,WALKING,404.0,0,29,-81,-15,-14,-34,2
11-21 09:52:04.567,YES,136189791837428,404,34624,9820,310410,16,-115,-14,WALKING,404.0,0,29,-81,-13,-13,-34,-1
11-21 09:52:06.719,YES,136192174501676,404,34624,9820,310410,14,-120,-17,WALKING,404.0,0,20,-101,-17,-6,-19,0
11-21 09:52:08.955,YES,136193957817322,404,34624,9820,310410,12,-121,-15,WALKING,404.0,0,20,-101,-17,-8,-20,2
11-21 09:52:11.001,YES,136195998685807,404,34624,9820,310410,14,-119,-15,WALKING,404.0,0,20,-101,-14,-6,-18,-1
11-21 09:52:13.089,YES,136197096892739,404,34624,9820,310410,14,-120,-17,WALKING,149.0,1,26,-89,-15,-12,-31,-2
11-21 09:52:15.228,YES,136199255306496,149,34624,850,310410,24,-101,-15,WALKING,149.0,0,26,-89,-16,-2,-12,1
11-21 09:52:17.473,YES,136201501587292,149,34624,850,310410,25,-100,-15,WALKING,149.0,0,26,-89,-16,-1,-11,1
11-21 09:52:19.521,YES,136203554076247,149,34624,850,310410,27,-97,-15,WALKING,149.0,0,26,-89,-16,1,-8,1
11-21 09:52:21.998,YES,136206024628837,149,34624,850,310410,22,-108,-18,WALKING,149.0,0,26,-89,-16,-4,-19,-2
11-21 09:52:24.435,YES,136207728033590,149,34624,850,310410,21,-107,-16,WALKING,149.0,0,26,-89,-16,-5,-18,0
11-21 09:52:26.647,YES,136209942219331,149,34624,850,310410,19,-108,-13,WALKING,149.0,0,26,-89,-16,-7,-19,3
11-21 09:52:28.952,YES,136211706328049,149,34624,850,310410,21,-108,-14,WALKING,149.0,0,26,-89,-16,-5,-19,2
11-21 09:52:30.981,YES,136213744982783,149,34624,850,310410,24,-102,-15,WALKING,149.0,0,26,-89,-16,-2,-13,1
11-21 09:52:33.913,YES,136215626118127,149,34624,850,310410,21,-103,-12,WALKING,149.0,0,26,-89,-16,-5,-14,4
11-21 09:52:35.944,YES,136217649962651,149,34624,850,310410,21,-106,-14,WALKING,149.0,0,26,-89,-16,-5,-17,2
11-21 09:52:38.921,YES,136219601986856,149,34624,850,310410,24,-103,-16,WALKING,149.0,0,26,-89,-16,-2,-14,0
11-21 09:52:40.964,YES,136221627866745,149,34624,850,310410,20,-106,-12,WALKING,149.0,0,26,-89,-16,-6,-17,4
11-21 09:52:43.037,YES,136222680683309,149,34624,850,310410,21,-103,-10,WALKING,149.0,0,26,-89,-16,-5,-14,6
11-21 09:52:45.140,YES,136224230140182,149,34624,850,310410,22,-105,-16,WALKING,149.0,0,26,-89,-16,-4,-16,0
11-21 09:52:47.997,YES,136226514701243,149,34624,850,310410,21,-106,-15,WALKING,149.0,0,26,-89,-16,-5,-17,1
11-21 09:52:50.484,YES,136228321984704,149,34624,850,310410,22,-106,-17,WALKING,149.0,0,26,-89,-16,-4,-17,-1
11-21 09:52:52.631,YES,136230471400126,149,34624,850,310410,21,-108,-16,WALKING,149.0,0,26,-89,-16,-5,-19,0
11-21 09:52:55.045,YES,136232218961603,149,34624,850,310410,23,-102,-12,WALKING,149.0,0,26,-89,-16,-3,-13,4
11-21 09:52:57.194,YES,136234367901921,149,34624,850,310410,24,-98,-11,WALKING,149.0,0,26,-89,-16,-2,-9,5
11-21 09:52:59.470,YES,136236640931106,149,34624,850,310410,22,-103,-16,WALKING,149.0,0,26,-89,-16,-4,-14,0
11-21 09:53:01.510,YES,136238676200579,149,34624,850,310410,20,-108,-13,WALKING,149.0,0,26,-89,-16,-6,-19,3
11-21 09:53:04.940,YES,136241454452575,149,34624,850,310410,23,-106,-17,WALKING,149.0,0,26,-89,-16,-3,-17,-1
11-21 09:53:07.073,YES,136242943834546,149,34624,850,310410,23,-103,-16,WALKING,149.0,0,26,-89,-16,-3,-14,0
11-21 09:53:09.897,YES,136245112369866,149,34624,850,310410,21,-104,-12,WALKING,149.0,0,26,-89,-14,-5,-15,2
11-21 09:53:12.081,YES,136246630744861,149,34624,850,310410,20,-110,-15,WALKING,149.0,0,26,-89,-16,-6,-21,1
11-21 09:53:14.915,YES,136248808597578,149,34624,850,310410,17,-114,-13,WALKING,149.0,0,26,-89,-16,-9,-25,3
11-21 09:53:17.019,YES,136250328344396,149,34624,850,310410,19,-114,-15,WALKING,149.0,0,26,-89,-16,-7,-25,1
11-21 09:53:19.450,YES,136252378713975,149,34624,850,310410,17,-118,-17,WALKING,149.0,0,17,-111,-14,0,-7,-3
11-21 09:53:21.941,YES,136254082284614,149,34624,850,310410,19,-114,-17,WALKING,149.0,0,17,-111,-19,2,-3,2
11-21 09:53:25.033,YES,136256108722212,149,34624,850,310410,18,-113,-16,WALKING,149.0,0,16,-107,-16,2,-6,0
11-21 09:53:27.452,YES,136258332390246,149,34624,850,310410,18,-113,-16,WALKING,149.0,0,16,-107,-15,2,-6,-1
11-21 09:53:29.954,YES,136260343474300,149,34624,850,310410,21,-111,-18,WALKING,149.0,0,16,-108,-14,5,-3,-4
11-21 09:53:32.248,YES,136262464866439,149,34624,850,310410,20,-112,-17,WALKING,149.0,0,15,-109,-16,5,-3,-1
11-21 09:53:34.416,YES,136264634202280,149,34624,850,310410,20,-112,-17,WALKING,149.0,0,15,-109,-16,5,-3,-1
11-21 09:53:36.456,YES,136266677029254,149,34624,850,310410,19,-112,-17,WALKING,149.0,0,15,-109,-16,4,-3,-1
11-21 09:53:38.926,YES,136269145991583,149,34624,850,310410,19,-111,-16,WALKING,149.0,0,31,0,0,-12,-111,-16
11-21 09:53:41.440,YES,136271648931260,149,34624,850,310410,19,-112,-17,WALKING,149.0,0,31,0,0,-12,-112,-17
11-21 09:53:43.470,YES,136273690565942,149,34624,850,310410,19,-113,-16,WALKING,149.0,0,31,0,0,-12,-113,-16
11-21 09:53:45.937,YES,136276158173376,149,34624,850,310410,20,-112,-16,WALKING,149.0,0,31,0,0,-11,-112,-16
11-21 09:53:48.146,YES,136278366101564,149,34624,850,310410,19,-112,-16,WALKING,149.0,0,31,0,0,-12,-112,-16
11-21 09:53:50.196,YES,136280415966977,149,34624,850,310410,20,-111,-17,WALKING,149.0,0,31,0,0,-11,-111,-17
11-21 09:53:52.631,YES,136282648076678,149,34624,850,310410,18,-114,-16,NOVALUE,149.0,0,31,0,0,-13,-114,-16
11-21 09:53:54.675,YES,136284893551485,149,34624,850,310410,19,-112,-17,NOVALUE,149.0,0,31,0,0,-12,-112,-17
11-21 09:53:56.708,YES,136286925934240,149,34624,850,310410,20,-112,-17,NOVALUE,149.0,0,31,0,0,-11,-112,-17
11-21 09:53:59.190,YES,136289408476102,149,34624,850,310410,19,-114,-17,NOVALUE,149.0,0,31,0,0,-12,-114,-17
11-21 09:54:01.283,YES,136291498243550,149,34624,850,310410,20,-111,-18,NOVALUE,149.0,0,31,0,0,-11,-111,-18
11-21 09:54:03.331,YES,136293549113181,149,34624,850,310410,20,-112,-19,NOVALUE,149.0,0,16,-109,-17,4,-3,-2
11-21 09:54:05.784,YES,136296013431395,149,34624,850,310410,19,-112,-15,NOVALUE,149.0,0,16,-109,-17,3,-3,2
11-21 09:54:08.307,YES,136298521217999,149,34624,850,310410,19,-112,-17,NOVALUE,149.0,0,16,-109,-16,3,-3,-1
11-21 09:54:10.859,YES,136301064747732,149,34624,850,310410,21,-112,-18,NOVALUE,149.0,0,15,-109,-15,6,-3,-3
11-21 09:54:13.313,YES,136303532824071,149,34624,850,310410,18,-112,-13,NOVALUE,149.0,0,15,-109,-15,3,-3,2
11-21 09:54:15.356,YES,136305571539431,149,34624,850,310410,19,-112,-16,NOVALUE,149.0,0,15,-109,-16,4,-3,0
11-21 09:54:17.816,YES,136308039701968,149,34624,850,310410,19,-112,-16,NOVALUE,149.0,0,15,-109,-15,4,-3,-1
11-21 09:54:19.835,YES,136310058580815,149,34624,850,310410,19,-113,-17,NOVALUE,149.0,0,16,-108,-15,3,-5,-2
11-21 09:54:22.332,YES,136312550209240,149,34624,850,310410,20,-112,-18,NOVALUE,149.0,0,16,-108,-18,4,-4,0
11-21 09:54:24.369,YES,136314586909287,149,34624,850,310410,19,-112,-16,NOVALUE,149.0,0,16,-108,-16,3,-4,0
11-21 09:54:29.690,YES,136316443423170,149,34624,850,310410,19,-113,-17,NOVALUE,149.0,0,17,-110,-19,2,-3,2
11-21 09:54:35.917,YES,136316824119979,149,34624,850,310410,20,-112,-17,NOVALUE,149.0,0,17,-110,-16,3,-2,-1
11-21 09:54:41.668,YES,136317567461303,149,34624,850,310410,19,-112,-16,NOVALUE,149.0,0,31,0,0,-12,-112,-16
11-21 09:54:47.932,YES,136317911735035,149,34624,850,310410,20,-112,-18,NOVALUE,149.0,0,16,-110,-16,4,-2,-2
11-21 09:54:53.658,YES,136318780198247,149,34624,850,310410,20,-112,-17,NOVALUE,149.0,0,16,-110,-18,4,-2,1
11-21 09:54:59.740,YES,136319158331149,149,34624,850,310410,19,-112,-16,NOVALUE,149.0,0,16,-110,-18,3,-2,2
11-21 09:55:05.596,YES,136321063777901,149,34624,850,310410,18,-112,-16,NOVALUE,149.0,0,16,-111,-16,2,-1,0
11-21 09:55:12.633,YES,136322355319071,149,34624,850,310410,19,-112,-17,NOVALUE,149.0,0,13,-113,-15,6,1,-2
11-21 09:55:19.032,YES,136322686974834,149,34624,850,310410,20,-112,-17,NOVALUE,149.0,0,13,-113,-17,7,1,0
11-21 09:55:24.662,YES,136323647646961,149,34624,850,310410,20,-112,-17,NOVALUE,149.0,0,31,0,0,-11,-112,-17
11-21 09:55:30.694,YES,136325026521681,149,34624,850,310410,19,-112,-17,NOVALUE,149.0,0,15,-110,-16,4,-2,-1
11-21 09:55:37.000,YES,136325390037447,149,34624,850,310410,18,-112,-14,NOVALUE,149.0,0,15,-110,-14,3,-2,0
11-21 09:55:48.590,YES,136327002925368,149,34624,850,310410,18,-112,-16,NOVALUE,149.0,0,15,-110,-16,3,-2,0
11-21 09:55:54.719,YES,136327342511183,149,34624,850,310410,19,-111,-16,NOVALUE,149.0,0,15,-110,-16,4,-1,0
11-21 09:56:00.619,YES,136327769577996,149,34624,850,310410,19,-112,-17,NOVALUE,149.0,0,16,-109,-17,3,-3,0
11-21 09:56:06.588,YES,136328115185114,149,34624,850,310410,20,-111,-18,NOVALUE,452.0,1,15,-110,-16,5,-1,-2
11-21 09:56:08.646,YES,136330167404745,452,34624,1975,310410,13,-116,-14,NOVALUE,452.0,0,21,-111,-18,-8,-5,4
11-21 09:56:14.686,YES,136331643810570,452,34624,1975,310410,13,-116,-15,NOVALUE,149.0,1,11,-112,-10,2,-4,-5
11-21 09:56:20.586,YES,136331971839613,149,34624,850,310410,18,-112,-14,NOVALUE,149.0,0,18,-107,-17,0,-5,3
11-21 09:56:26.639,YES,136332463027891,149,34624,850,310410,19,-112,-16,NOVALUE,149.0,0,14,-111,-15,5,-1,-1
11-21 09:56:32.789,YES,136334101362064,149,34624,850,310410,20,-111,-17,NOVALUE,149.0,0,15,-113,-18,5,2,1
11-21 09:56:39.651,YES,136335199409882,149,34624,850,310410,19,-112,-16,NOVALUE,149.0,0,14,-114,-16,5,2,0
11-21 09:56:45.901,YES,136335552660178,149,34624,850,310410,21,-111,-18,NOVALUE,149.0,0,16,-111,-17,5,0,-1
11-21 09:56:51.646,YES,136336373434739,149,34624,850,310410,19,-112,-16,NOVALUE,149.0,0,16,-111,-16,3,-1,0
11-21 09:56:57.949,YES,136336686664249,149,34624,850,310410,20,-113,-18,NOVALUE,149.0,0,31,0,0,-11,-113,-18
11-21 09:57:03.692,YES,136337715276591,149,34624,850,310410,20,-113,-17,NOVALUE,149.0,0,18,-107,-18,2,-6,1
11-21 09:57:03.715,YES,136337732913364,149,34624,850,310410,20,-113,-17,NOVALUE,149.0,0,18,-107,-18,2,-6,1
11-21 09:57:15.552,YES,136338028270164,149,34624,850,310410,21,-112,-18,NOVALUE,149.0,0,15,-109,-16,6,-3,-2
11-21 09:57:15.580,YES,136338383574939,149,34624,850,310410,19,-112,-16,NOVALUE,149.0,0,15,-109,-15,4,-3,-1
11-21 09:57:21.611,YES,136338831440921,149,34624,850,310410,17,-113,-16,NOVALUE,149.0,0,16,-108,-15,1,-5,-1
11-21 09:57:27.706,YES,136339201387156,149,34624,850,310410,17,-116,-17,NOVALUE,149.0,0,13,-109,-13,4,-7,-4
11-21 09:57:33.625,YES,136339630949438,149,34624,850,310410,18,-116,-18,NOVALUE,149.0,0,14,-111,-13,4,-5,-5
11-21 09:57:39.620,YES,136341217908919,149,34624,850,310410,18,-117,-18,NOVALUE,149.0,0,31,0,0,-13,-117,-18
11-21 09:57:39.711,YES,136341243148922,149,34624,850,310410,18,-117,-18,NOVALUE,149.0,0,31,0,0,-13,-117,-18
11-21 09:57:41.761,YES,136343352113976,149,34624,850,310410,16,-117,-16,NOVALUE,149.0,0,31,0,0,-15,-117,-16
11-21 09:57:43.820,YES,136345396254752,149,34624,850,310410,16,-117,-15,NOVALUE,149.0,0,31,0,0,-15,-117,-15
11-21 09:57:50.622,YES,136346806106247,149,34624,850,310410,17,-116,-16,NOVALUE,149.0,0,16,-111,-12,1,-5,-4
11-21 09:57:56.650,YES,136347617207265,149,34624,850,310410,18,-115,-17,NOVALUE,149.0,0,31,0,0,-13,-115,-17
11-21 09:58:02.712,YES,136347960572456,149,34624,850,310410,16,-117,-15,NOVALUE,149.0,0,31,0,0,-15,-117,-15
11-21 09:58:07.604,YES,136349265830034,149,34624,850,310410,17,-117,-16,NOVALUE,149.0,0,16,-109,-15,1,-8,-1
11-21 09:58:08.096,YES,136349284333421,149,34624,850,310410,17,-117,-16,NOVALUE,149.0,0,16,-109,-15,1,-8,-1
11-21 09:58:09.666,YES,136351315913936,149,34624,850,310410,16,-117,-14,NOVALUE,149.0,0,16,-109,-15,0,-8,1
11-21 09:58:15.601,YES,136352376057687,149,34624,850,310410,18,-114,-16,NOVALUE,149.0,0,16,-109,-15,2,-5,-1
11-21 09:58:21.661,YES,136352873643778,149,34624,850,310410,18,-115,-17,NOVALUE,149.0,0,17,-107,-12,1,-8,-5
11-21 09:58:33.604,YES,136353534501552,149,34624,850,310410,19,-114,-17,NOVALUE,149.0,0,17,-107,-12,2,-7,-5
11-21 09:58:39.687,YES,136354459367634,149,34624,850,310410,17,-115,-15,NOVALUE,149.0,0,16,-106,-14,1,-9,-1
11-21 09:58:45.835,YES,136354747028080,149,34624,850,310410,20,-114,-19,NOVALUE,452.0,1,17,-108,-17,3,-6,-2
11-21 09:58:51.574,YES,136356022114613,452,34624,1975,310410,11,-122,-15,NOVALUE,149.0,1,31,0,0,-20,-122,-15
11-21 09:59:03.564,YES,136356677230147,149,34624,850,310410,18,-114,-17,NOVALUE,149.0,0,16,-109,-17,2,-5,0
11-21 09:59:09.656,YES,136357131094827,149,34624,850,310410,18,-115,-18,NOVALUE,149.0,0,31,0,0,-13,-115,-18
11-21 09:59:21.565,YES,136357790496924,149,34624,850,310410,18,-115,-16,NOVALUE,149.0,0,18,-106,-17,0,-9,1
11-21 09:59:27.928,YES,136358558015230,149,34624,850,310410,19,-114,-19,NOVALUE,149.0,0,18,-108,-15,1,-6,-4
11-21 09:59:33.654,YES,136359505065220,149,34624,850,310410,19,-115,-17,NOVALUE,149.0,0,18,-107,-13,1,-8,-4
11-21 09:59:33.709,YES,136359520873243,149,34624,850,310410,19,-115,-17,NOVALUE,149.0,0,18,-107,-13,1,-8,-4
11-21 09:59:39.714,YES,136359835456086,149,34624,850,310410,19,-114,-18,NOVALUE,149.0,0,18,-107,-13,1,-7,-5
11-21 09:59:51.635,YES,136360639904969,149,34624,850,310410,18,-114,-17,NOVALUE,149.0,0,16,-107,-17,2,-7,0
11-21 09:59:58.705,YES,136362837579250,149,34624,850,310410,19,-114,-17,NOVALUE,149.0,0,18,-106,-17,1,-8,0
11-21 10:00:00.755,YES,136364882338725,149,34624,850,310410,17,-114,-16,NOVALUE,149.0,0,18,-106,-16,-1,-8,0
11-21 10:00:03.228,YES,136367357732669,149,34624,850,310410,18,-115,-18,NOVALUE,149.0,0,18,-106,-14,0,-9,-4
11-21 10:00:05.263,YES,136369392679799,149,34624,850,310410,18,-115,-16,NOVALUE,149.0,0,18,-106,-14,0,-9,-2
11-21 10:00:07.711,YES,136371795830038,149,34624,850,310410,16,-115,-15,NOVALUE,149.0,0,18,-106,-14,-2,-9,-1
11-21 10:00:09.748,YES,136373874131547,149,34624,850,310410,19,-115,-17,NOVALUE,149.0,0,18,-106,-17,1,-9,0
11-21 10:00:11.777,YES,136375907609979,149,34624,850,310410,20,-115,-19,NOVALUE,149.0,0,31,0,0,-11,-115,-19
11-21 10:00:14.254,YES,136378382537726,149,34624,850,310410,18,-115,-17,NOVALUE,149.0,0,15,-108,-16,3,-7,-1
11-21 10:00:16.757,YES,136380887086152,149,34624,850,310410,18,-114,-17,NOVALUE,149.0,0,15,-108,-16,3,-6,-1
11-21 10:00:18.790,YES,136382920093959,149,34624,850,310410,19,-114,-17,NOVALUE,149.0,0,15,-108,-16,4,-6,-1
11-21 10:00:20.971,YES,136385094645738,149,34624,850,310410,18,-115,-17,NOVALUE,149.0,0,15,-108,-16,3,-7,-1
11-21 10:00:25.733,YES,136385465062910,149,34624,850,310410,17,-115,-13,NOVALUE,149.0,0,15,-108,-15,2,-7,2
11-21 10:00:31.608,YES,136385831275499,149,34624,850,310410,17,-114,-14,NOVALUE,149.0,0,15,-108,-16,2,-6,2
11-21 10:00:37.567,YES,136386147662353,149,34624,850,310410,18,-113,-15,NOVALUE,149.0,0,15,-108,-16,3,-5,1
11-21 10:00:43.691,YES,136386552383800,149,34624,850,310410,19,-114,-18,NOVALUE,149.0,0,15,-108,-16,4,-6,-2
11-21 10:00:49.584,YES,136386890003052,149,34624,850,310410,18,-114,-16,NOVALUE,149.0,0,16,-109,-16,2,-5,0
11-21 10:01:01.586,YES,136389468245445,149,34624,850,310410,17,-114,-15,NOVALUE,149.0,0,15,-109,-13,2,-5,-2
11-21 10:01:07.657,YES,136390867718188,149,34624,850,310410,18,-115,-16,NOVALUE,149.0,0,15,-109,-13,3,-6,-3
11-21 10:01:13.647,YES,136391506617106,149,34624,850,310410,17,-116,-17,NOVALUE,149.0,0,16,-108,-17,1,-8,0
11-21 10:01:13.661,YES,136391530316119,149,34624,850,310410,17,-116,-17,NOVALUE,149.0,0,16,-108,-17,1,-8,0
11-21 10:01:25.595,YES,136392190354310,149,34624,850,310410,19,-114,-16,NOVALUE,149.0,0,14,-110,-15,5,-4,-1
11-21 10:01:37.573,YES,136392878470264,149,34624,850,310410,18,-113,-16,NOVALUE,149.0,0,16,-110,-17,2,-3,1
11-21 10:01:49.604,YES,136393563569863,149,34624,850,310410,17,-114,-14,NOVALUE,149.0,0,17,-110,-15,0,-4,1
11-21 10:01:55.977,YES,136393870206092,149,34624,850,310410,19,-114,-16,NOVALUE,149.0,0,14,-108,-13,5,-6,-3
11-21 10:02:01.657,YES,136394735326490,149,34624,850,310410,17,-114,-15,NOVALUE,149.0,0,16,-106,-16,1,-8,1
11-21 10:02:07.788,YES,136395061015637,149,34624,850,310410,17,-114,-15,NOVALUE,149.0,0,31,0,0,-14,-114,-15
11-21 10:02:09.849,YES,136397299471537,149,34624,850,310410,18,-114,-17,NOVALUE,452.0,1,31,0,0,-13,-114,-17
11-21 10:02:16.640,YES,136399229074750,452,34624,1975,310410,13,-119,-17,NOVALUE,149.0,1,19,-113,-18,-6,-6,1
11-21 10:02:28.569,YES,136399861183407,149,34624,850,310410,16,-115,-12,NOVALUE,149.0,0,15,-106,-13,1,-9,1
11-21 10:02:40.576,YES,136400542061340,149,34624,850,310410,18,-114,-17,NOVALUE,149.0,0,14,-107,-13,4,-7,-4
11-21 10:02:40.584,YES,136400551142747,149,34624,850,310410,18,-114,-17,NOVALUE,149.0,0,14,-107,-13,4,-7,-4
11-21 10:02:46.646,YES,136401008938261,149,34624,850,310410,19,-113,-18,NOVALUE,452.0,1,14,-107,-13,5,-6,-5
11-21 10:02:58.577,YES,136401628970667,452,34624,1975,310410,13,-119,-16,NOVALUE,452.0,0,19,-114,-18,-6,-5,2
11-21 10:03:04.640,YES,136402975055228,452,34624,1975,310410,13,-119,-18,NOVALUE,452.0,0,11,-121,-19,2,2,1
11-21 10:03:04.996,YES,136403010071533,452,34624,1975,310410,13,-119,-18,NOVALUE,452.0,0,11,-121,-19,2,2,1
11-21 10:03:10.728,YES,136403703235404,452,34624,1975,310410,11,-119,-14,NOVALUE,452.0,0,11,-120,-19,0,1,5
11-21 10:03:16.654,YES,136404619354819,452,34624,1975,310410,13,-121,-19,NOVALUE,149.0,1,13,-118,-18,0,-3,-1
