time,mRegistered,mTimeStamp,mPci,mTac,mEarfcn,mMcc+mMnc,ss,rsrp,rsrq,rssnr,cqi,ta
11-06 17:12:48.335,NO,1359651159350,99,2147483647,2300,nullnull,10,-120,-16,2147483647,2147483647,2147483647
11-06 17:12:48.335,NO,1359651159350,44,2147483647,2300,nullnull,10,-120,-16,2147483647,2147483647,2147483647
11-06 17:12:48.335,NO,1359651159350,116,2147483647,675,nullnull,10,-114,-11,2147483647,2147483647,2147483647
11-06 17:12:48.335,NO,1359651159350,44,2147483647,675,nullnull,10,-120,-17,2147483647,2147483647,2147483647
11-06 17:12:48.335,NO,1359651159350,99,2147483647,675,nullnull,10,-118,-15,2147483647,2147483647,2147483647
11-06 17:12:48.337,YES,1359651159350,116,16185,2300,310260,16,-114,-11,2147483647,2147483647,2147483647
11-06 17:12:48.337,NO,1359651159350,99,2147483647,2300,nullnull,10,-120,-16,2147483647,2147483647,2147483647
11-06 17:12:48.337,NO,1359651159350,44,2147483647,2300,nullnull,10,-120,-16,2147483647,2147483647,2147483647
11-06 17:12:48.337,NO,1359651159350,116,2147483647,675,nullnull,10,-114,-11,2147483647,2147483647,2147483647
11-06 17:12:48.337,NO,1359651159350,44,2147483647,675,nullnull,10,-120,-17,2147483647,2147483647,2147483647
11-06 17:12:48.337,NO,1359651159350,99,2147483647,675,nullnull,10,-118,-15,2147483647,2147483647,2147483647
11-06 17:12:48.870,YES,1359651159350,116,16185,2300,310260,16,-114,-11,2147483647,2147483647,2147483647
11-06 17:12:48.870,NO,1359651159350,99,2147483647,2300,nullnull,10,-120,-16,2147483647,2147483647,2147483647
11-06 17:12:48.870,NO,1359651159350,44,2147483647,2300,nullnull,10,-120,-16,2147483647,2147483647,2147483647
11-06 17:12:48.870,NO,1359651159350,116,2147483647,675,nullnull,10,-114,-11,2147483647,2147483647,2147483647
11-06 17:12:48.870,NO,1359651159350,44,2147483647,675,nullnull,10,-120,-17,2147483647,2147483647,2147483647
11-06 17:12:48.870,NO,1359651159350,99,2147483647,675,nullnull,10,-118,-15,2147483647,2147483647,2147483647
11-06 17:12:48.915,YES,1359651159350,116,16185,2300,310260,16,-114,-11,2147483647,2147483647,2147483647
11-06 17:12:48.915,NO,1359651159350,99,2147483647,2300,nullnull,10,-120,-16,2147483647,2147483647,2147483647
11-06 17:12:48.915,NO,1359651159350,44,2147483647,2300,nullnull,10,-120,-16,2147483647,2147483647,2147483647
11-06 17:12:48.915,NO,1359651159350,116,2147483647,675,nullnull,10,-114,-11,2147483647,2147483647,2147483647
11-06 17:12:48.915,NO,1359651159350,44,2147483647,675,nullnull,10,-120,-17,2147483647,2147483647,2147483647
11-06 17:12:48.915,NO,1359651159350,99,2147483647,675,nullnull,10,-118,-15,2147483647,2147483647,2147483647
11-06 17:12:49.360,YES,1359651159350,116,16185,2300,310260,16,-114,-11,2147483647,2147483647,2147483647
11-06 17:12:49.360,NO,1359651159350,99,2147483647,2300,nullnull,10,-120,-16,2147483647,2147483647,2147483647
11-06 17:12:49.360,NO,1359651159350,44,2147483647,2300,nullnull,10,-120,-16,2147483647,2147483647,2147483647
11-06 17:12:49.360,NO,1359651159350,116,2147483647,675,nullnull,10,-114,-11,2147483647,2147483647,2147483647
11-06 17:12:49.360,NO,1359651159350,44,2147483647,675,nullnull,10,-120,-17,2147483647,2147483647,2147483647
11-06 17:12:49.360,NO,1359651159350,99,2147483647,675,nullnull,10,-118,-15,2147483647,2147483647,2147483647
11-06 17:12:49.369,YES,1359651159350,116,16185,2300,310260,16,-114,-11,2147483647,2147483647,2147483647
11-06 17:12:49.369,NO,1359651159350,99,2147483647,2300,nullnull,10,-120,-16,2147483647,2147483647,2147483647
11-06 17:12:49.369,NO,1359651159350,44,2147483647,2300,nullnull,10,-120,-16,2147483647,2147483647,2147483647
11-06 17:12:49.369,NO,1359651159350,116,2147483647,675,nullnull,10,-114,-11,2147483647,2147483647,2147483647
11-06 17:12:49.369,NO,1359651159350,44,2147483647,675,nullnull,10,-120,-17,2147483647,2147483647,2147483647
11-06 17:12:49.369,NO,1359651159350,99,2147483647,675,nullnull,10,-118,-15,2147483647,2147483647,2147483647
11-06 17:12:49.870,YES,1359651159350,116,16185,2300,310260,16,-114,-11,2147483647,2147483647,2147483647
11-06 17:12:49.870,NO,1359651159350,99,2147483647,2300,nullnull,10,-120,-16,2147483647,2147483647,2147483647
11-06 17:12:49.870,NO,1359651159350,44,2147483647,2300,nullnull,10,-120,-16,2147483647,2147483647,2147483647
11-06 17:12:49.870,NO,1359651159350,116,2147483647,675,nullnull,10,-114,-11,2147483647,2147483647,2147483647
11-06 17:12:49.870,NO,1359651159350,44,2147483647,675,nullnull,10,-120,-17,2147483647,2147483647,2147483647
11-06 17:12:49.870,NO,1359651159350,99,2147483647,675,nullnull,10,-118,-15,2147483647,2147483647,2147483647
11-06 17:12:49.918,YES,1359651159350,116,16185,2300,310260,16,-114,-11,2147483647,2147483647,2147483647
11-06 17:12:49.918,NO,1359651159350,99,2147483647,2300,nullnull,10,-120,-16,2147483647,2147483647,2147483647
11-06 17:12:49.918,NO,1359651159350,44,2147483647,2300,nullnull,10,-120,-16,2147483647,2147483647,2147483647
11-06 17:12:49.918,NO,1359651159350,116,2147483647,675,nullnull,10,-114,-11,2147483647,2147483647,2147483647
11-06 17:12:49.918,NO,1359651159350,44,2147483647,675,nullnull,10,-120,-17,2147483647,2147483647,2147483647
11-06 17:12:49.918,NO,1359651159350,99,2147483647,675,nullnull,10,-118,-15,2147483647,2147483647,2147483647
11-06 17:12:54.333,YES,1362442100565,116,16185,2300,310260,19,-108,-13,2147483647,2147483647,2147483647
11-06 17:12:54.333,NO,1362442100565,44,2147483647,2300,nullnull,12,-111,-12,2147483647,2147483647,2147483647
11-06 17:12:54.333,NO,1362442100565,99,2147483647,2300,nullnull,12,-115,-14,2147483647,2147483647,2147483647
11-06 17:12:54.333,NO,1362442100565,116,2147483647,675,nullnull,10,-114,-11,2147483647,2147483647,2147483647
11-06 17:12:54.333,NO,1362442100565,44,2147483647,675,nullnull,10,-120,-17,2147483647,2147483647,2147483647
11-06 17:12:54.333,NO,1362442100565,99,2147483647,675,nullnull,10,-118,-15,2147483647,2147483647,2147483647
11-06 17:12:54.345,YES,1362442100565,116,16185,2300,310260,19,-108,-13,2147483647,2147483647,2147483647
11-06 17:12:54.345,NO,1362442100565,44,2147483647,2300,nullnull,12,-111,-12,2147483647,2147483647,2147483647
11-06 17:12:54.345,NO,1362442100565,99,2147483647,2300,nullnull,12,-115,-14,2147483647,2147483647,2147483647
11-06 17:12:54.345,NO,1362442100565,116,2147483647,675,nullnull,10,-114,-11,2147483647,2147483647,2147483647
11-06 17:12:54.345,NO,1362442100565,44,2147483647,675,nullnull,10,-120,-17,2147483647,2147483647,2147483647
11-06 17:12:54.345,NO,1362442100565,99,2147483647,675,nullnull,10,-118,-15,2147483647,2147483647,2147483647
11-06 17:13:00.366,YES,1362832474719,116,16185,2300,310260,18,-113,-16,2147483647,2147483647,2147483647
11-06 17:13:00.366,NO,1362832474719,44,2147483647,2300,nullnull,11,-120,-19,2147483647,2147483647,2147483647
11-06 17:13:00.366,NO,1362832474719,99,2147483647,2300,nullnull,11,-114,-14,2147483647,2147483647,2147483647
11-06 17:13:00.366,NO,1362832474719,116,2147483647,675,nullnull,10,-114,-11,2147483647,2147483647,2147483647
11-06 17:13:00.366,NO,1362832474719,44,2147483647,675,nullnull,10,-120,-17,2147483647,2147483647,2147483647
11-06 17:13:00.366,NO,1362832474719,99,2147483647,675,nullnull,10,-118,-15,2147483647,2147483647,2147483647
11-06 17:13:00.375,YES,1362832474719,116,16185,2300,310260,18,-113,-16,2147483647,2147483647,2147483647
11-06 17:13:00.375,NO,1362832474719,44,2147483647,2300,nullnull,11,-120,-19,2147483647,2147483647,2147483647
11-06 17:13:00.375,NO,1362832474719,99,2147483647,2300,nullnull,11,-114,-14,2147483647,2147483647,2147483647
11-06 17:13:00.375,NO,1362832474719,116,2147483647,675,nullnull,10,-114,-11,2147483647,2147483647,2147483647
11-06 17:13:00.375,NO,1362832474719,44,2147483647,675,nullnull,10,-120,-17,2147483647,2147483647,2147483647
11-06 17:13:00.375,NO,1362832474719,99,2147483647,675,nullnull,10,-118,-15,2147483647,2147483647,2147483647
11-06 17:13:02.610,YES,1363279056742,116,16185,2300,310260,18,-110,-12,2147483647,2147483647,2147483647
11-06 17:13:02.610,NO,1363279056742,99,2147483647,2300,nullnull,11,-114,-13,2147483647,2147483647,2147483647
11-06 17:13:02.610,NO,1363279056742,44,2147483647,2300,nullnull,11,-121,-18,2147483647,2147483647,2147483647
11-06 17:13:02.610,NO,1363279056742,116,2147483647,675,nullnull,10,-114,-11,2147483647,2147483647,2147483647
11-06 17:13:02.610,NO,1363279056742,44,2147483647,675,nullnull,10,-120,-17,2147483647,2147483647,2147483647
11-06 17:13:02.610,NO,1363279056742,99,2147483647,675,nullnull,10,-118,-15,2147483647,2147483647,2147483647
11-06 17:13:02.620,YES,1363279056742,116,16185,2300,310260,18,-110,-12,2147483647,2147483647,2147483647
11-06 17:13:02.620,NO,1363279056742,99,2147483647,2300,nullnull,11,-114,-13,2147483647,2147483647,2147483647
11-06 17:13:02.620,NO,1363279056742,44,2147483647,2300,nullnull,11,-121,-18,2147483647,2147483647,2147483647
11-06 17:13:02.620,NO,1363279056742,116,2147483647,675,nullnull,10,-114,-11,2147483647,2147483647,2147483647
11-06 17:13:02.620,NO,1363279056742,44,2147483647,675,nullnull,10,-120,-17,2147483647,2147483647,2147483647
11-06 17:13:02.620,NO,1363279056742,99,2147483647,675,nullnull,10,-118,-15,2147483647,2147483647,2147483647
11-06 17:13:02.865,NO,1363279056742,99,2147483647,675,nullnull,10,-118,-15,2147483647,2147483647,2147483647
11-06 17:13:02.866,NO,1363279056742,99,2147483647,675,nullnull,10,-118,-15,2147483647,2147483647,2147483647
11-06 17:13:02.867,NO,1363279056742,99,2147483647,675,nullnull,10,-118,-15,2147483647,2147483647,2147483647
11-06 17:13:03.129,YES,1363279056742,116,16185,2300,310260,18,-110,-12,2147483647,2147483647,2147483647
11-06 17:13:03.129,NO,1363279056742,99,2147483647,2300,nullnull,11,-114,-13,2147483647,2147483647,2147483647
11-06 17:13:03.129,NO,1363279056742,44,2147483647,2300,nullnull,11,-121,-18,2147483647,2147483647,2147483647
11-06 17:13:03.129,NO,1363279056742,116,2147483647,675,nullnull,10,-114,-11,2147483647,2147483647,2147483647
11-06 17:13:03.129,NO,1363279056742,44,2147483647,675,nullnull,10,-120,-17,2147483647,2147483647,2147483647
11-06 17:13:03.129,NO,1363279056742,99,2147483647,675,nullnull,10,-118,-15,2147483647,2147483647,2147483647
11-06 17:13:03.149,YES,1363279056742,116,16185,2300,310260,18,-110,-12,2147483647,2147483647,2147483647
11-06 17:13:03.149,NO,1363279056742,99,2147483647,2300,nullnull,11,-114,-13,2147483647,2147483647,2147483647
11-06 17:13:03.149,NO,1363279056742,44,2147483647,2300,nullnull,11,-121,-18,2147483647,2147483647,2147483647
11-06 17:13:03.149,NO,1363279056742,116,2147483647,675,nullnull,10,-114,-11,2147483647,2147483647,2147483647
11-06 17:13:03.149,NO,1363279056742,44,2147483647,675,nullnull,10,-120,-17,2147483647,2147483647,2147483647
11-06 17:13:03.149,NO,1363279056742,99,2147483647,675,nullnull,10,-118,-15,2147483647,2147483647,2147483647
11-06 17:13:03.911,YES,1363279056742,116,16185,2300,310260,18,-110,-12,2147483647,2147483647,2147483647
11-06 17:13:03.911,NO,1363279056742,99,2147483647,2300,nullnull,11,-114,-13,2147483647,2147483647,2147483647
11-06 17:13:03.911,NO,1363279056742,44,2147483647,2300,nullnull,11,-121,-18,2147483647,2147483647,2147483647
11-06 17:13:03.911,NO,1363279056742,116,2147483647,675,nullnull,10,-114,-11,2147483647,2147483647,2147483647
11-06 17:13:03.911,NO,1363279056742,44,2147483647,675,nullnull,10,-120,-17,2147483647,2147483647,2147483647
11-06 17:13:03.911,NO,1363279056742,99,2147483647,675,nullnull,10,-118,-15,2147483647,2147483647,2147483647
11-06 17:13:03.955,YES,1363279056742,116,16185,2300,310260,18,-110,-12,2147483647,2147483647,2147483647
11-06 17:13:03.955,NO,1363279056742,99,2147483647,2300,nullnull,11,-114,-13,2147483647,2147483647,2147483647
11-06 17:13:03.955,NO,1363279056742,44,2147483647,2300,nullnull,11,-121,-18,2147483647,2147483647,2147483647
11-06 17:13:03.955,NO,1363279056742,116,2147483647,675,nullnull,10,-114,-11,2147483647,2147483647,2147483647
11-06 17:13:03.955,NO,1363279056742,44,2147483647,675,nullnull,10,-120,-17,2147483647,2147483647,2147483647
11-06 17:13:03.955,NO,1363279056742,99,2147483647,675,nullnull,10,-118,-15,2147483647,2147483647,2147483647
11-06 17:13:04.891,YES,1365215481779,116,16185,2300,310260,20,-107,-13,2147483647,2147483647,2147483647
11-06 17:13:04.891,NO,1365215481779,99,2147483647,2300,nullnull,13,-113,-12,2147483647,2147483647,2147483647
11-06 17:13:04.891,NO,1365215481779,44,2147483647,2300,nullnull,13,-115,-16,2147483647,2147483647,2147483647
11-06 17:13:04.891,NO,1365215481779,116,2147483647,675,nullnull,12,-108,-9,2147483647,2147483647,2147483647
11-06 17:13:04.891,NO,1365215481779,99,2147483647,675,nullnull,12,-113,-13,2147483647,2147483647,2147483647
11-06 17:13:04.891,NO,1365215481779,44,2147483647,675,nullnull,12,-114,-14,2147483647,2147483647,2147483647
11-06 17:13:04.898,YES,1365215481779,116,16185,2300,310260,20,-107,-13,2147483647,2147483647,2147483647
11-06 17:13:04.898,NO,1365215481779,99,2147483647,2300,nullnull,13,-113,-12,2147483647,2147483647,2147483647
11-06 17:13:04.898,NO,1365215481779,44,2147483647,2300,nullnull,13,-115,-16,2147483647,2147483647,2147483647
11-06 17:13:04.898,NO,1365215481779,116,2147483647,675,nullnull,12,-108,-9,2147483647,2147483647,2147483647
11-06 17:13:04.898,NO,1365215481779,99,2147483647,675,nullnull,12,-113,-13,2147483647,2147483647,2147483647
11-06 17:13:04.898,NO,1365215481779,44,2147483647,675,nullnull,12,-114,-14,2147483647,2147483647,2147483647
11-06 17:13:05.900,YES,1365215481779,116,16185,2300,310260,20,-107,-13,2147483647,2147483647,2147483647
11-06 17:13:05.900,NO,1365215481779,99,2147483647,2300,nullnull,13,-113,-12,2147483647,2147483647,2147483647
11-06 17:13:05.900,NO,1365215481779,44,2147483647,2300,nullnull,13,-115,-16,2147483647,2147483647,2147483647
11-06 17:13:05.900,NO,1365215481779,116,2147483647,675,nullnull,12,-108,-9,2147483647,2147483647,2147483647
11-06 17:13:05.900,NO,1365215481779,99,2147483647,675,nullnull,12,-113,-13,2147483647,2147483647,2147483647
11-06 17:13:05.900,NO,1365215481779,44,2147483647,675,nullnull,12,-114,-14,2147483647,2147483647,2147483647
11-06 17:13:05.924,YES,1365215481779,116,16185,2300,310260,20,-107,-13,2147483647,2147483647,2147483647
11-06 17:13:05.924,NO,1365215481779,99,2147483647,2300,nullnull,13,-113,-12,2147483647,2147483647,2147483647
11-06 17:13:05.924,NO,1365215481779,44,2147483647,2300,nullnull,13,-115,-16,2147483647,2147483647,2147483647
11-06 17:13:05.924,NO,1365215481779,116,2147483647,675,nullnull,12,-108,-9,2147483647,2147483647,2147483647
11-06 17:13:05.924,NO,1365215481779,99,2147483647,675,nullnull,12,-113,-13,2147483647,2147483647,2147483647
11-06 17:13:05.924,NO,1365215481779,44,2147483647,675,nullnull,12,-114,-14,2147483647,2147483647,2147483647
11-06 17:13:06.414,YES,1365215481779,116,16185,2300,310260,20,-107,-13,2147483647,2147483647,2147483647
11-06 17:13:06.414,NO,1365215481779,99,2147483647,2300,nullnull,13,-113,-12,2147483647,2147483647,2147483647
11-06 17:13:06.414,NO,1365215481779,44,2147483647,2300,nullnull,13,-115,-16,2147483647,2147483647,2147483647
11-06 17:13:06.414,NO,1365215481779,116,2147483647,675,nullnull,12,-108,-9,2147483647,2147483647,2147483647
11-06 17:13:06.414,NO,1365215481779,99,2147483647,675,nullnull,12,-113,-13,2147483647,2147483647,2147483647
11-06 17:13:06.414,NO,1365215481779,44,2147483647,675,nullnull,12,-114,-14,2147483647,2147483647,2147483647
11-06 17:13:06.421,YES,1365215481779,116,16185,2300,310260,20,-107,-13,2147483647,2147483647,2147483647
11-06 17:13:06.421,NO,1365215481779,99,2147483647,2300,nullnull,13,-113,-12,2147483647,2147483647,2147483647
11-06 17:13:06.421,NO,1365215481779,44,2147483647,2300,nullnull,13,-115,-16,2147483647,2147483647,2147483647
11-06 17:13:06.421,NO,1365215481779,116,2147483647,675,nullnull,12,-108,-9,2147483647,2147483647,2147483647
11-06 17:13:06.421,NO,1365215481779,99,2147483647,675,nullnull,12,-113,-13,2147483647,2147483647,2147483647
11-06 17:13:06.421,NO,1365215481779,44,2147483647,675,nullnull,12,-114,-14,2147483647,2147483647,2147483647
11-06 17:13:06.968,YES,1366721945471,116,16185,2300,310260,20,-110,-17,2147483647,2147483647,2147483647
11-06 17:13:06.968,NO,1366721945471,99,2147483647,2300,nullnull,12,-113,-14,2147483647,2147483647,2147483647
11-06 17:13:06.968,NO,1366721945471,44,2147483647,2300,nullnull,12,-114,-15,2147483647,2147483647,2147483647
11-06 17:13:06.968,NO,1366721945471,116,2147483647,675,nullnull,12,-108,-9,2147483647,2147483647,2147483647
11-06 17:13:06.968,NO,1366721945471,99,2147483647,675,nullnull,12,-113,-13,2147483647,2147483647,2147483647
11-06 17:13:06.968,NO,1366721945471,44,2147483647,675,nullnull,12,-114,-14,2147483647,2147483647,2147483647
11-06 17:13:07.000,YES,1366721945471,116,16185,2300,310260,20,-110,-17,2147483647,2147483647,2147483647
11-06 17:13:07.000,NO,1366721945471,99,2147483647,2300,nullnull,12,-113,-14,2147483647,2147483647,2147483647
11-06 17:13:07.000,NO,1366721945471,44,2147483647,2300,nullnull,12,-114,-15,2147483647,2147483647,2147483647
11-06 17:13:07.000,NO,1366721945471,116,2147483647,675,nullnull,12,-108,-9,2147483647,2147483647,2147483647
11-06 17:13:07.000,NO,1366721945471,99,2147483647,675,nullnull,12,-113,-13,2147483647,2147483647,2147483647
11-06 17:13:07.000,NO,1366721945471,44,2147483647,675,nullnull,12,-114,-14,2147483647,2147483647,2147483647
11-06 17:13:07.421,YES,1366721945471,116,16185,2300,310260,20,-110,-17,2147483647,2147483647,2147483647
11-06 17:13:07.421,NO,1366721945471,99,2147483647,2300,nullnull,12,-113,-14,2147483647,2147483647,2147483647
11-06 17:13:07.421,NO,1366721945471,44,2147483647,2300,nullnull,12,-114,-15,2147483647,2147483647,2147483647
11-06 17:13:07.421,NO,1366721945471,116,2147483647,675,nullnull,12,-108,-9,2147483647,2147483647,2147483647
11-06 17:13:07.421,NO,1366721945471,99,2147483647,675,nullnull,12,-113,-13,2147483647,2147483647,2147483647
11-06 17:13:07.421,NO,1366721945471,44,2147483647,675,nullnull,12,-114,-14,2147483647,2147483647,2147483647
11-06 17:13:07.429,YES,1366721945471,116,16185,2300,310260,20,-110,-17,2147483647,2147483647,2147483647
11-06 17:13:07.429,NO,1366721945471,99,2147483647,2300,nullnull,12,-113,-14,2147483647,2147483647,2147483647
11-06 17:13:07.429,NO,1366721945471,44,2147483647,2300,nullnull,12,-114,-15,2147483647,2147483647,2147483647
11-06 17:13:07.429,NO,1366721945471,116,2147483647,675,nullnull,12,-108,-9,2147483647,2147483647,2147483647
11-06 17:13:07.429,NO,1366721945471,99,2147483647,675,nullnull,12,-113,-13,2147483647,2147483647,2147483647
11-06 17:13:07.429,NO,1366721945471,44,2147483647,675,nullnull,12,-114,-14,2147483647,2147483647,2147483647
11-06 17:13:07.925,YES,1366721945471,116,16185,2300,310260,20,-110,-17,2147483647,2147483647,2147483647
11-06 17:13:07.925,NO,1366721945471,99,2147483647,2300,nullnull,12,-113,-14,2147483647,2147483647,2147483647
11-06 17:13:07.925,NO,1366721945471,44,2147483647,2300,nullnull,12,-114,-15,2147483647,2147483647,2147483647
11-06 17:13:07.925,NO,1366721945471,116,2147483647,675,nullnull,12,-108,-9,2147483647,2147483647,2147483647
11-06 17:13:07.925,NO,1366721945471,99,2147483647,675,nullnull,12,-113,-13,2147483647,2147483647,2147483647
11-06 17:13:07.925,NO,1366721945471,44,2147483647,675,nullnull,12,-114,-14,2147483647,2147483647,2147483647
11-06 17:13:07.953,YES,1366721945471,116,16185,2300,310260,20,-110,-17,2147483647,2147483647,2147483647
11-06 17:13:07.953,NO,1366721945471,99,2147483647,2300,nullnull,12,-113,-14,2147483647,2147483647,2147483647
11-06 17:13:07.953,NO,1366721945471,44,2147483647,2300,nullnull,12,-114,-15,2147483647,2147483647,2147483647
11-06 17:13:07.953,NO,1366721945471,116,2147483647,675,nullnull,12,-108,-9,2147483647,2147483647,2147483647
11-06 17:13:07.953,NO,1366721945471,99,2147483647,675,nullnull,12,-113,-13,2147483647,2147483647,2147483647
11-06 17:13:07.953,NO,1366721945471,44,2147483647,675,nullnull,12,-114,-14,2147483647,2147483647,2147483647
11-06 17:13:08.868,YES,1366721945471,116,16185,2300,310260,20,-110,-17,2147483647,2147483647,2147483647
11-06 17:13:08.868,NO,1366721945471,99,2147483647,2300,nullnull,12,-113,-14,2147483647,2147483647,2147483647
11-06 17:13:08.868,NO,1366721945471,44,2147483647,2300,nullnull,12,-114,-15,2147483647,2147483647,2147483647
11-06 17:13:08.868,NO,1366721945471,116,2147483647,675,nullnull,12,-108,-9,2147483647,2147483647,2147483647
11-06 17:13:08.868,NO,1366721945471,99,2147483647,675,nullnull,12,-113,-13,2147483647,2147483647,2147483647
11-06 17:13:08.868,NO,1366721945471,44,2147483647,675,nullnull,12,-114,-14,2147483647,2147483647,2147483647
11-06 17:13:08.880,YES,1366721945471,116,16185,2300,310260,20,-110,-17,2147483647,2147483647,2147483647
11-06 17:13:08.880,NO,1366721945471,99,2147483647,2300,nullnull,12,-113,-14,2147483647,2147483647,2147483647
11-06 17:13:08.880,NO,1366721945471,44,2147483647,2300,nullnull,12,-114,-15,2147483647,2147483647,2147483647
11-06 17:13:08.880,NO,1366721945471,116,2147483647,675,nullnull,12,-108,-9,2147483647,2147483647,2147483647
11-06 17:13:08.880,NO,1366721945471,99,2147483647,675,nullnull,12,-113,-13,2147483647,2147483647,2147483647
11-06 17:13:08.880,NO,1366721945471,44,2147483647,675,nullnull,12,-114,-14,2147483647,2147483647,2147483647
11-06 17:13:09.472,YES,1368895170010,99,16185,2300,310260,17,-114,-12,2147483647,2147483647,2147483647
11-06 17:13:09.472,NO,1368895170010,116,2147483647,2300,nullnull,20,-112,-15,2147483647,2147483647,2147483647
11-06 17:13:09.472,NO,1368895170010,44,2147483647,2300,nullnull,14,-116,-20,2147483647,2147483647,2147483647
11-06 17:13:09.472,NO,1368895170010,116,2147483647,675,nullnull,15,-110,-16,2147483647,2147483647,2147483647
11-06 17:13:09.472,NO,1368895170010,99,2147483647,675,nullnull,15,-109,-13,2147483647,2147483647,2147483647
11-06 17:13:09.472,NO,1368895170010,44,2147483647,675,nullnull,15,-110,-17,2147483647,2147483647,2147483647
11-06 17:13:09.481,YES,1368895170010,99,16185,2300,310260,17,-114,-12,2147483647,2147483647,2147483647
11-06 17:13:09.481,NO,1368895170010,116,2147483647,2300,nullnull,20,-112,-15,2147483647,2147483647,2147483647
11-06 17:13:09.481,NO,1368895170010,44,2147483647,2300,nullnull,14,-116,-20,2147483647,2147483647,2147483647
11-06 17:13:09.481,NO,1368895170010,116,2147483647,675,nullnull,15,-110,-16,2147483647,2147483647,2147483647
11-06 17:13:09.481,NO,1368895170010,99,2147483647,675,nullnull,15,-109,-13,2147483647,2147483647,2147483647
11-06 17:13:09.481,NO,1368895170010,44,2147483647,675,nullnull,15,-110,-17,2147483647,2147483647,2147483647
11-06 17:13:09.906,YES,1368895170010,99,16185,2300,310260,17,-114,-12,2147483647,2147483647,2147483647
11-06 17:13:09.906,NO,1368895170010,116,2147483647,2300,nullnull,20,-112,-15,2147483647,2147483647,2147483647
11-06 17:13:09.906,NO,1368895170010,44,2147483647,2300,nullnull,14,-116,-20,2147483647,2147483647,2147483647
11-06 17:13:09.906,NO,1368895170010,116,2147483647,675,nullnull,15,-110,-16,2147483647,2147483647,2147483647
11-06 17:13:09.906,NO,1368895170010,99,2147483647,675,nullnull,15,-109,-13,2147483647,2147483647,2147483647
11-06 17:13:09.906,NO,1368895170010,44,2147483647,675,nullnull,15,-110,-17,2147483647,2147483647,2147483647
11-06 17:13:09.920,YES,1368895170010,99,16185,2300,310260,17,-114,-12,2147483647,2147483647,2147483647
11-06 17:13:09.920,NO,1368895170010,116,2147483647,2300,nullnull,20,-112,-15,2147483647,2147483647,2147483647
11-06 17:13:09.920,NO,1368895170010,44,2147483647,2300,nullnull,14,-116,-20,2147483647,2147483647,2147483647
11-06 17:13:09.920,NO,1368895170010,116,2147483647,675,nullnull,15,-110,-16,2147483647,2147483647,2147483647
11-06 17:13:09.920,NO,1368895170010,99,2147483647,675,nullnull,15,-109,-13,2147483647,2147483647,2147483647
11-06 17:13:09.920,NO,1368895170010,44,2147483647,675,nullnull,15,-110,-17,2147483647,2147483647,2147483647
11-06 17:13:10.899,YES,1368895170010,99,16185,2300,310260,17,-114,-12,2147483647,2147483647,2147483647
11-06 17:13:10.899,NO,1368895170010,116,2147483647,2300,nullnull,20,-112,-15,2147483647,2147483647,2147483647
11-06 17:13:10.899,NO,1368895170010,44,2147483647,2300,nullnull,14,-116,-20,2147483647,2147483647,2147483647
11-06 17:13:10.899,NO,1368895170010,116,2147483647,675,nullnull,15,-110,-16,2147483647,2147483647,2147483647
11-06 17:13:10.899,NO,1368895170010,99,2147483647,675,nullnull,15,-109,-13,2147483647,2147483647,2147483647
11-06 17:13:10.899,NO,1368895170010,44,2147483647,675,nullnull,15,-110,-17,2147483647,2147483647,2147483647
11-06 17:13:10.910,YES,1368895170010,99,16185,2300,310260,17,-114,-12,2147483647,2147483647,2147483647
11-06 17:13:10.910,NO,1368895170010,116,2147483647,2300,nullnull,20,-112,-15,2147483647,2147483647,2147483647
11-06 17:13:10.910,NO,1368895170010,44,2147483647,2300,nullnull,14,-116,-20,2147483647,2147483647,2147483647
11-06 17:13:10.910,NO,1368895170010,116,2147483647,675,nullnull,15,-110,-16,2147483647,2147483647,2147483647
11-06 17:13:10.910,NO,1368895170010,99,2147483647,675,nullnull,15,-109,-13,2147483647,2147483647,2147483647
11-06 17:13:10.910,NO,1368895170010,44,2147483647,675,nullnull,15,-110,-17,2147483647,2147483647,2147483647
11-06 17:13:11.424,YES,1368895170010,99,16185,2300,310260,17,-114,-12,2147483647,2147483647,2147483647
11-06 17:13:11.424,NO,1368895170010,116,2147483647,2300,nullnull,20,-112,-15,2147483647,2147483647,2147483647
11-06 17:13:11.424,NO,1368895170010,44,2147483647,2300,nullnull,14,-116,-20,2147483647,2147483647,2147483647
11-06 17:13:11.424,NO,1368895170010,116,2147483647,675,nullnull,15,-110,-16,2147483647,2147483647,2147483647
11-06 17:13:11.424,NO,1368895170010,99,2147483647,675,nullnull,15,-109,-13,2147483647,2147483647,2147483647
11-06 17:13:11.424,NO,1368895170010,44,2147483647,675,nullnull,15,-110,-17,2147483647,2147483647,2147483647
11-06 17:13:11.467,YES,1368895170010,99,16185,2300,310260,17,-114,-12,2147483647,2147483647,2147483647
11-06 17:13:11.467,NO,1368895170010,116,2147483647,2300,nullnull,20,-112,-15,2147483647,2147483647,2147483647
11-06 17:13:11.467,NO,1368895170010,44,2147483647,2300,nullnull,14,-116,-20,2147483647,2147483647,2147483647
11-06 17:13:11.467,NO,1368895170010,116,2147483647,675,nullnull,15,-110,-16,2147483647,2147483647,2147483647
